file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,3,7,4,0,0,0,0,0,3,1,1.1428571428571428,0.19047619047619047,2.0,1.3333333333333333,0.0
CDMS-10-4A-JURAN,1,3,10,6,0,0,0,0,0,3,1,1.2,0.13333333333333333,2.0,1.3333333333333333,0.0
CDMS-10-4A-JURAN,2,3,13,8,0,0,0,0,0,3,1,1.2307692307692308,0.10256410256410256,2.0,1.3333333333333333,0.0
CDMS-10-4A-JURAN,3,3,10,7,0,0,0,0,0,4,1,1.4,0.15555555555555556,3.0,1.6666666666666667,0.0
CDMS-10-4A-JURAN,4,3,8,6,0,0,0,0,0,4,1,1.5,0.21428571428571427,2.0,1.5,0.0
CDMS-10-4A-JURAN,5,3,10,8,0,0,0,0,0,8,1,1.6,0.17777777777777778,4.0,2.2142857142857144,0.0
CDMS-10-4A-JURAN,6,3,7,5,0,0,0,0,0,5,1,1.4285714285714286,0.23809523809523808,3.0,1.8,0.0
CDMS-10-4A-JURAN,7,3,7,5,0,0,0,0,0,5,1,1.4285714285714286,0.23809523809523808,3.0,1.8,0.0
CDMS-10-4A-JURAN,8,3,5,4,1,0,0,0,0,3,1,1.6,0.3,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,0,3,21,14,0,0,0,0,0,6,1,1.3333333333333333,0.06666666666666667,4.0,2.1333333333333333,0.0
CDMS-10-5A-HEPIHO,1,3,21,13,0,0,0,0,0,6,1,1.2380952380952381,0.06190476190476191,4.0,2.1333333333333333,0.0
CDMS-10-5A-HEPIHO,2,3,15,11,1,0,0,0,0,6,1,1.4666666666666666,0.09523809523809523,5.0,2.3333333333333335,0.0
CDMS-10-5A-HEPIHO,3,3,15,8,0,0,0,0,0,3,1,1.0666666666666667,0.0761904761904762,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,4,3,18,13,1,0,0,0,0,6,1,1.4444444444444444,0.0784313725490196,3.0,1.8666666666666667,0.0
CDMS-10-5A-HEPIHO,5,3,20,14,1,0,0,0,0,5,1,1.4,0.06842105263157895,3.0,1.8,0.0
CDMS-10-5A-HEPIHO,6,3,20,15,1,0,0,0,0,5,1,1.5,0.07368421052631578,3.0,1.8,0.0
CDMS-10-5A-HEPIHO,7,3,20,17,2,0,0,0,0,9,1,1.7,0.07894736842105263,4.0,2.2777777777777777,0.0
CDMS-10-5A-HEPIHO,8,3,22,16,2,0,0,0,0,7,1,1.4545454545454546,0.06060606060606061,4.0,2.1904761904761907,0.0
CDMS-10-5A-KSRAGU,0,3,7,4,0,0,0,0,0,3,1,1.1428571428571428,0.19047619047619047,2.0,1.3333333333333333,0.0
CDMS-10-5A-KSRAGU,1,3,8,5,0,0,0,0,0,3,1,1.25,0.17857142857142858,2.0,1.3333333333333333,0.0
CDMS-10-5A-KSRAGU,2,3,5,5,2,0,0,0,0,3,1,2.0,0.3,2.0,1.3333333333333333,0.0
CDMS-10-5A-KSRAGU,3,3,7,5,1,0,0,0,0,3,1,1.4285714285714286,0.19047619047619047,2.0,1.3333333333333333,0.0
CDMS-10-5A-KSRAGU,4,3,7,6,1,0,0,0,0,5,1,1.7142857142857142,0.23809523809523808,4.0,2.0,0.0
CDMS-10-5A-SROPU,0,3,18,15,0,0,0,0,0,11,1,1.6666666666666667,0.09803921568627451,6.0,2.8,0.0
CDMS-10-5A-SROPU,1,3,16,10,0,0,0,0,0,4,1,1.25,0.08333333333333333,3.0,1.6666666666666667,0.0
CDMS-10-5A-SZURO,0,3,13,8,1,0,0,0,0,3,1,1.2307692307692308,0.08974358974358974,2.0,1.3333333333333333,0.0
CDMS-10-5A-SZURO,1,3,15,9,1,0,0,0,0,3,1,1.2,0.0761904761904762,2.0,1.3333333333333333,0.0
CDMS-10-5A-SZURO,2,3,13,8,1,0,0,0,0,3,1,1.2307692307692308,0.08974358974358974,2.0,1.3333333333333333,0.0
CDMS-10-5A-SZURO,3,3,11,6,0,0,0,0,0,3,1,1.0909090909090908,0.10909090909090909,2.0,1.3333333333333333,0.0
CDMS-10-5B-SRAJA,0,3,7,4,0,0,0,0,0,3,1,1.1428571428571428,0.19047619047619047,2.0,1.3333333333333333,0.0
CDMS-10-5B-SRAJA,1,3,12,7,0,0,0,0,0,3,1,1.1666666666666667,0.10606060606060606,2.0,1.3333333333333333,0.0
CDMS-10-5B-SRAJA,2,3,20,18,1,0,0,0,0,12,1,1.8,0.08947368421052632,5.0,2.590909090909091,0.0
CDMS-10-5B-SRAJA,3,3,23,26,4,0,0,0,0,18,1,2.260869565217391,0.08695652173913043,7.0,3.183006535947712,0.0
CDMS-10-5B-SRAJA,4,3,20,23,4,0,0,0,0,16,1,2.3,0.1,5.0,2.816666666666667,0.0
CDMS-10-5B-SRAJA,5,3,16,14,3,0,0,0,0,5,1,1.75,0.09166666666666666,2.0,1.6,0.0
CDMS-10-5B-SRAJA,6,3,8,5,0,0,0,0,0,4,1,1.25,0.17857142857142858,2.0,1.5,0.0
CDMS-10-5C-DAAUSA,0,3,6,4,0,0,0,0,0,4,1,1.3333333333333333,0.26666666666666666,2.0,1.5,0.0
CDMS-10-5C-DAAUSA,1,3,18,16,2,0,0,0,0,8,1,1.7777777777777777,0.0915032679738562,4.0,2.357142857142857,0.0
CDMS-10-5C-DAAUSA,2,3,25,20,2,0,0,0,0,8,1,1.6,0.06,4.0,2.357142857142857,0.0
CDMS-10-5C-DAAUSA,3,3,27,22,2,0,0,0,0,11,1,1.6296296296296295,0.05698005698005698,6.0,2.981818181818182,0.0
CDMS-10-5C-ICAPA,0,3,9,6,1,0,0,0,0,3,1,1.3333333333333333,0.1388888888888889,2.0,1.3333333333333333,0.0
CDMS-10-5C-ICAPA,1,3,7,5,1,0,0,0,0,3,1,1.4285714285714286,0.19047619047619047,2.0,1.3333333333333333,0.0
CDMS-10-5C-ICAPA,2,3,10,7,1,0,0,0,0,3,1,1.4,0.13333333333333333,2.0,1.3333333333333333,0.0
CDMS-10-5C-ICAPA,3,3,10,6,0,0,0,0,0,3,1,1.2,0.13333333333333333,2.0,1.3333333333333333,0.0
CDMS-10-5C-JFALGI,0,3,7,5,0,0,0,0,0,5,1,1.4285714285714286,0.23809523809523808,4.0,2.0,0.0
CDMS-10-5C-JFALGI,1,3,10,6,0,0,0,0,0,3,1,1.2,0.13333333333333333,2.0,1.3333333333333333,0.0
CDMS-10-5C-JFALGI,2,3,13,8,0,0,0,0,0,3,1,1.2307692307692308,0.10256410256410256,2.0,1.3333333333333333,0.0
CDMS-10-5C-JFALGI,3,3,12,9,1,0,0,0,0,4,1,1.5,0.12121212121212122,3.0,1.6666666666666667,0.0
CDMS-10-5C-JFALGI,4,3,7,6,1,0,0,0,0,4,1,1.7142857142857142,0.23809523809523808,3.0,1.6666666666666667,0.0
