file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,3,7,5,0,0,0,0,0,3,1,0.7142857142857143,0.11904761904761904,1.0,1.0,1.0
CDMS-10-4A-JURAN,1,3,10,8,0,0,0,0,0,3,1,0.8,0.08888888888888889,1.0,1.0,1.0
CDMS-10-4A-JURAN,2,3,13,11,0,0,0,0,0,3,1,0.8461538461538461,0.07051282051282051,1.0,1.0,1.0
CDMS-10-4A-JURAN,3,3,10,10,0,0,0,0,0,4,1,1.0,0.1111111111111111,2.0,1.3333333333333333,0.5833333333333334
CDMS-10-4A-JURAN,4,3,8,8,0,0,0,0,0,4,1,1.0,0.14285714285714285,2.0,1.3333333333333333,0.5833333333333334
CDMS-10-4A-JURAN,5,3,10,10,0,0,0,0,0,8,1,1.0,0.1111111111111111,4.0,2.0357142857142856,0.3541666666666667
CDMS-10-4A-JURAN,6,3,7,6,0,0,0,0,0,5,1,0.8571428571428571,0.14285714285714285,2.0,1.5,0.4333333333333333
CDMS-10-5A-HEPIHO,0,3,21,17,0,0,0,0,0,6,1,0.8095238095238095,0.04047619047619048,4.0,1.8666666666666667,0.4444444444444444
CDMS-10-5A-HEPIHO,1,3,21,16,0,0,0,0,0,6,1,0.7619047619047619,0.0380952380952381,4.0,1.8666666666666667,0.4444444444444444
CDMS-10-5A-HEPIHO,2,3,15,13,1,0,0,0,0,6,1,0.8666666666666667,0.06190476190476191,3.0,1.6666666666666667,0.611111111111111
CDMS-10-5A-HEPIHO,3,3,15,9,0,0,0,0,0,3,1,0.6,0.04285714285714286,1.0,1.0,1.0
CDMS-10-5A-HEPIHO,4,3,18,15,1,0,0,0,0,6,1,0.8333333333333334,0.049019607843137254,2.0,1.6,0.35000000000000003
CDMS-10-5A-HEPIHO,5,3,20,17,1,0,0,0,0,5,1,0.85,0.04473684210526316,2.0,1.5,0.4333333333333333
CDMS-10-5A-HEPIHO,6,3,20,19,1,0,0,0,0,5,1,0.95,0.05,2.0,1.5,0.4333333333333333
CDMS-10-5A-KSRAGU,0,3,7,5,0,0,0,0,0,3,1,0.7142857142857143,0.11904761904761904,1.0,1.0,1.0
CDMS-10-5A-KSRAGU,1,3,8,6,0,0,0,0,0,3,1,0.75,0.10714285714285714,1.0,1.0,1.0
CDMS-10-5A-SROPU,0,3,18,18,0,0,0,0,0,11,1,1.0,0.058823529411764705,5.0,2.618181818181818,0.06969696969696969
CDMS-10-5A-SZURO,0,3,13,10,2,0,0,0,0,3,1,0.7692307692307693,0.0641025641025641,1.0,1.0,1.0
CDMS-10-5A-SZURO,1,3,15,11,2,0,0,0,0,3,1,0.7333333333333333,0.05238095238095238,1.0,1.0,1.0
CDMS-10-5B-SRAJA,0,3,7,5,0,0,0,0,0,3,1,0.7142857142857143,0.11904761904761904,1.0,1.0,1.0
CDMS-10-5B-SRAJA,1,3,12,9,0,0,0,0,0,3,1,0.75,0.06818181818181818,1.0,1.0,1.0
CDMS-10-5B-SRAJA,2,3,20,25,1,0,0,0,0,12,1,1.25,0.06578947368421052,4.0,2.121212121212121,0.684126984126984
CDMS-10-5B-SRAJA,3,3,23,37,4,0,1,0,0,18,1,1.608695652173913,0.07312252964426877,6.0,2.6209150326797386,0.5135802469135802
CDMS-10-5B-SRAJA,4,3,20,33,4,0,1,0,0,16,1,1.65,0.0868421052631579,5.0,2.3,0.4944444444444444
CDMS-10-5B-SRAJA,5,3,16,21,3,0,1,0,0,5,1,1.3125,0.0875,2.0,1.2,0.6666666666666666
CDMS-10-5C-DAAUSA,0,3,6,6,0,0,0,0,0,4,1,1.0,0.2,2.0,1.1666666666666667,0.8333333333333333
CDMS-10-5C-DAAUSA,1,3,18,20,2,0,0,0,0,8,1,1.1111111111111112,0.06535947712418301,4.0,2.142857142857143,0.3333333333333333
CDMS-10-5C-ICAPA,0,3,9,6,1,0,0,0,0,3,1,0.6666666666666666,0.08333333333333333,2.0,1.3333333333333333,0.0
CDMS-10-5C-ICAPA,1,3,7,5,1,0,0,0,0,3,1,0.7142857142857143,0.11904761904761904,2.0,1.3333333333333333,0.0
CDMS-10-5C-ICAPA,2,3,10,8,1,0,0,0,0,3,1,0.8,0.08888888888888889,2.0,1.3333333333333333,0.0
CDMS-10-5C-JFALGI,0,3,7,6,0,0,0,0,0,5,1,0.8571428571428571,0.14285714285714285,3.0,1.7,0.4666666666666667
