file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,4,4,2,0,0,0,0,0,2,1,0.5,0.16666666666666666,1.0,1.0,0.0
CDMS-10-4A-JURAN,1,4,6,3,0,0,0,0,0,2,1,0.5,0.1,1.0,1.0,0.0
CDMS-10-4A-JURAN,2,4,7,4,0,0,0,0,0,3,1,0.5714285714285714,0.09523809523809523,2.0,1.3333333333333333,0.0
CDMS-10-4A-JURAN,3,4,6,3,0,0,0,0,0,2,1,0.5,0.1,1.0,1.0,0.0
CDMS-10-4A-JURAN,4,4,6,3,0,0,0,0,0,2,1,0.5,0.1,1.0,1.0,0.0
CDMS-10-4A-JURAN,5,4,4,2,0,0,0,0,0,2,1,0.5,0.16666666666666666,1.0,1.0,0.0
CDMS-10-5A-HEPIHO,0,4,5,3,0,0,0,0,0,3,1,0.6,0.15,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,1,4,6,4,0,0,0,0,0,3,1,0.6666666666666666,0.13333333333333333,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,2,4,3,2,0,0,0,0,0,3,1,0.6666666666666666,0.3333333333333333,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,3,4,4,2,0,0,0,0,0,2,1,0.5,0.16666666666666666,1.0,1.0,0.0
CDMS-10-5A-HEPIHO,4,4,7,4,0,0,0,0,0,3,1,0.5714285714285714,0.09523809523809523,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,5,4,7,4,0,0,0,0,0,3,1,0.5714285714285714,0.09523809523809523,2.0,1.3333333333333333,0.0
CDMS-10-5A-KSRAGU,0,4,2,1,0,0,0,0,0,2,1,0.5,0.5,1.0,1.0,0.0
CDMS-10-5A-SZURO,0,4,2,2,1,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5B-SRAJA,0,4,4,2,0,0,0,0,0,2,1,0.5,0.16666666666666666,1.0,1.0,0.0
CDMS-10-5B-SRAJA,1,4,9,7,0,0,0,0,0,7,1,0.7777777777777778,0.09722222222222222,5.0,2.4761904761904763,0.0
