file,z_wc,z_nodes,z_edges,z_re,z_pe,z_l1,z_l2,z_l3,z_lcc,z_lsc,z_atd,z_density,z_diameter,z_asp,z_cc
CDMS-10-4A-JURAN,0.0,1.178318694825166,0.0,0.0,-0.5794738635559413,-0.9783475653575591,-0.5794738635559413,-0.29488391230979427,-1.4081434854036798,-0.6706134457228003,-1.0270458532931668,-0.539912555592738,-1.3085351164349377,-1.388418155760786,1.8111892384693558
CDMS-10-5A-HEPIHO,0.0,2.3676084701951767,0.0,0.0,-0.5395136408122275,-0.8632967956886236,-0.5395136408122275,-0.2884115413321408,-2.197430712904292,-0.587106109308908,-1.9163552903528722,-1.4202555379255053,-2.148991912252877,-2.4175926110751,4.828231254968738
CDMS-10-5A-KSRAGU,0.0,1.372812945967288,0.0,0.0,-0.4714045207910317,-1.149222309930024,-0.4714045207910317,-0.2294157338705618,-0.8033676599446836,-0.5079907656453765,-1.1809114468675066,-0.4257815533138098,-1.761285797244294,-1.7670162444672861,3.0582966281399755
CDMS-10-5A-SROPU,0.0,1.8883512586337554,0.0,0.0,-0.5861529350384551,-1.008084493231898,-0.5861529350384551,-0.346995256493792,-2.2563414427925252,-0.609537096383993,-1.634177247407656,-1.0841816216838591,-2.1348365541359753,-2.3015078922267636,5.786299824980539
CDMS-10-5A-SZURO,0.0,2.7504717267899736,0.0,0.0,-0.3515615246553262,-0.8173068387245352,-0.3515615246553262,-0.2294157338705618,-1.8415407843920781,-0.37371754637596794,-1.9743464138391487,-1.4151471079077487,-2.2193569325851947,-2.3344563912478895,5.468661741836639
CDMS-10-5B-SRAJA,0.0,1.7441631985447614,0.0,0.0,-0.6720712766608051,-0.9005485401182526,-0.6720712766608051,-0.4034732923929645,-1.32203211216274,-0.713256461805318,-1.407711396610395,-1.0251385715643964,-1.761285797244294,-1.821299515661134,4.816289600269128
CDMS-10-5C-DAAUSA,0.0,0.9610744623271414,0.0,0.0,-0.6834296476214932,-1.2015028183722212,-0.6834296476214932,-0.4034732923929645,-0.9735086637523165,-0.713256461805318,-0.9068205238163597,-0.003202579499628115,-1.1806025554022803,-1.821299515661134,2.499446044800683
CDMS-10-5C-ICAPA,0.0,1.9669439838980256,0.0,0.0,-0.29441854080047136,-0.9169171077380005,-0.29441854080047136,-0.08793155726408237,-0.71598596589983,-0.31347286578286393,-1.464324798934571,-1.0080443058341635,-0.6907312097410307,-0.7256006029697775,-0.07142857142857144
CDMS-10-5C-JFALGI,0.0,1.8194353045893685,0.0,0.0,-0.4525696378552518,-1.0140993866100705,-0.4525696378552518,-0.20412414523193154,-0.8033676599446836,-0.4833682445228318,-1.4394048561505135,-0.9241645183640389,-1.2945509140105373,-1.468171130684675,-0.14285714285714288
CDMS-10-5C-MAORTO,0.0,1.3573145169868968,0.0,0.0,-0.6152198555457548,-1.0314212462587935,-0.6152198555457548,-0.3736323588785367,-1.4528353635588944,-0.6469966392206306,-1.2152099886654362,-0.6629838183010764,-1.761285797244294,-1.7670162444672861,3.4681574956882777
CDMS-10-5C-NBEMO,0.0,1.4721207586979295,0.0,0.0,-0.5475070426266777,-1.1604612543787194,-0.5475070426266777,-0.2813745336019476,-1.5475130963995145,-0.5902964979286554,-1.2765649287485985,-0.5250337598650664,-2.09209867577256,-2.2018740940324117,3.6853651914836973
CDMS-10-6B-ASCACO,0.0,2.5038550788849068,0.0,0.0,-0.3515615246553262,-0.7013363202894909,-0.3515615246553262,0.0,-1.9150488145188203,-0.35156152465532653,-1.620814461602618,-1.3610596776174753,-1.8189413411382283,-1.9204006724840332,-0.10050378152592122
CDMS-10-6B-JJMOBE,0.0,2.5487257664202283,0.0,0.0,-0.5930197021112269,-0.8807398711902505,-0.5930197021112269,-0.3766066918588953,-0.8337587178738992,-0.6556059878248454,-1.9264165359130336,-1.3409654879738395,-1.4091113870531424,-0.9821518040596496,0.711331855207185
CDMS-11-4A-GACHSA,0.0,1.4616222610967313,0.0,0.0,-0.4714045207910317,-1.149222309930024,-0.4714045207910317,-0.2294157338705618,-0.8033676599446836,-0.5178178093282315,-1.2439612972139331,-0.5880614943283895,-1.6021804882143702,-1.6210433227222172,2.4347429333046655
CDMS-11-5A-EAARCA,0.0,1.5504315762261747,0.0,0.0,-0.4723479762979613,-0.9005485401182526,-0.4723479762979613,-0.27435163058436723,-1.5162850110068706,-0.5345224838248486,-1.327757345441599,-0.9241645183640389,-1.8948063917286966,-2.1230477257027403,4.112712313662415
CDMS-11-5A-MGTHAR,0.0,0.9866820820919124,0.0,0.0,-0.8628517975502713,-1.1072949646792476,-0.8628517975502713,-0.5324915566244339,-2.0001262713952355,-0.9860235863218757,-0.9460323297592795,-0.06358097959941657,-2.3804761428476167,-2.080980033433608,4.547641688847533
CDMS-11-6A-DFVEBE,0.0,1.2112814359772717,0.0,0.0,-0.7423074889580903,-1.0623270720121474,-0.7423074889580903,-0.5058094624028874,-2.408011637827954,-0.9192873178362311,-1.0790854613187297,-0.5430752045508132,-1.9148463500031228,-2.0708481237328096,5.050484987519407
CDMS-11-6A-NMREPR,0.0,2.709229488651933,0.0,0.0,-0.3865556717425342,-0.8626621856275073,-0.3865556717425342,-0.27435163058436723,-2.0817182343853284,-0.4503169969735112,-2.0127770847496933,-1.5041417909703154,-2.470326580492901,-2.621186889198355,5.696780723627527
CDMS-11-6B-ARAHE,0.0,2.7329741812193418,0.0,0.0,-0.49895754931903435,-0.8461239472372042,-0.49895754931903435,-0.2748869439898045,-1.896576495088056,-0.5259838014931931,-2.1067457742845197,-1.5061287741979466,-1.6202176664821697,-1.7007200847402535,0.7543974671497048
CDMS-11-6B-AVROTO,0.0,2.100890835579971,0.0,0.0,-0.38755403860737825,-0.8015128835922222,-0.38755403860737825,-0.21676993955124668,-1.2863236083552176,-0.4270510038956147,-1.5884927253665282,-1.1482120779255651,-1.4340984874745262,-1.4932224108725975,2.0563561568312076
