file,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,4.0,11.5,8.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.7073863636363636,0.1393939393939394,3.0,1.7833333333333334,0.0
CDMS-10-5A-HEPIHO,4.0,22.5,15.5,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.6950757575757576,0.06125541125541126,3.5,2.0,0.0
CDMS-10-5A-KSRAGU,4.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6,0.13333333333333333,2.0,1.3333333333333333,0.0
CDMS-10-5A-SZURO,4.0,17.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5882352941176471,0.0661764705882353,2.0,1.3333333333333333,0.0
CDMS-10-5B-SRAJA,4.0,22.0,20.0,4.0,0.0,0.0,0.0,0.0,16.0,1.0,1.08,0.08695652173913043,5.0,2.75,0.0
CDMS-10-5C-DAAUSA,4.0,18.0,14.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.8888888888888888,0.0915032679738562,4.0,2.357142857142857,0.0
CDMS-10-5C-ICAPA,4.0,10.5,6.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6681818181818182,0.12121212121212122,2.0,1.3333333333333333,0.0
CDMS-10-5C-JFALGI,4.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.6666666666666666,0.09523809523809523,3.0,1.6666666666666667,0.0
CDMS-10-5C-MAORTO,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,0.6923076923076923,0.12132867132867133,3.5,1.9333333333333336,0.0
CDMS-10-5C-NBEMO,4.0,11.5,7.0,0.5,0.0,0.0,0.0,0.0,3.0,1.0,0.6461538461538461,0.11794871794871795,2.0,1.3333333333333333,0.0
CDMS-10-6B-ASCACO,4.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.5882352941176471,0.07352941176470588,3.0,1.8,0.0
CDMS-11-4A-GACHSA,4.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,3.5,1.0,0.6833333333333333,0.13333333333333333,2.5,1.5,0.0
CDMS-11-5A-EAARCA,4.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.6666666666666666,0.0989010989010989,4.0,2.0,0.0
CDMS-11-5A-MGTHAR,4.0,14.0,12.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0714285714285714,0.13186813186813187,4.0,2.4444444444444446,0.0
CDMS-11-6A-NMREPR,4.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.6086956521739131,0.05533596837944664,3.0,1.8,0.0
CDMS-11-6B-AVROTO,4.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.6363636363636364,0.1388888888888889,3.0,1.6666666666666667,0.0
CDMS-11-6B-EAFESA,4.0,23.0,18.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.8260869565217391,0.07114624505928854,4.0,2.4871794871794872,0.0
CDMS-11-6B-EFRGR,4.0,20.5,12.5,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.6095238095238096,0.06253132832080201,3.0,1.6666666666666667,0.0
CDMS-11-6B-EROCO,4.0,17.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.7058823529411765,0.08088235294117647,3.0,1.6666666666666667,0.0
CDMS-11-6B-JACUPE,4.0,29.0,21.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.7931034482758621,0.05172413793103448,5.0,2.380952380952381,0.0
CDMS-11-6B-JDCHBA,4.0,17.0,12.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.8666666666666667,0.09803921568627451,3.0,1.8666666666666667,0.0
CDMS-11-6B-JFSAHE,4.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.625,0.1388888888888889,2.0,1.3333333333333333,0.0
CDMS-11-6B-JLPENA,4.0,13.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.7142857142857143,0.09090909090909091,3.0,1.6666666666666667,0.0
CDMS-11-6B-JMARME,4.0,23.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.7391304347826086,0.06324110671936758,3.0,1.6666666666666667,0.0
CDMS-11-6B-JPSAMA,4.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.75,0.09166666666666666,2.0,1.5,0.0
CDMS-11-6B-LESTA,4.0,21.0,16.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.8571428571428571,0.0761904761904762,2.0,1.75,0.0
CDMS-11-6B-MAGIMU,4.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.75,0.09166666666666666,4.0,2.0,0.0
CDMS-11-6B-MMAMO,4.0,11.5,8.0,0.0,0.0,0.0,0.0,0.0,7.5,1.0,0.7817460317460317,0.15766178266178266,4.0,2.2023809523809526,0.0
CDMS-11-6B-RSECA,4.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.6,0.08571428571428572,3.0,1.6666666666666667,0.0
CDMS-11-6B-VZAPE,4.0,21.0,15.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.7619047619047619,0.07142857142857142,4.0,2.0952380952380953,0.0
CDMS-11-6B-YLNIME,4.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.6818181818181818,0.06493506493506493,4.0,2.0,0.0
CDMS-11-7C-ICARE,4.0,17.0,10.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,0.6087719298245614,0.07318295739348371,2.5,1.5666666666666667,0.0
CDMS-11-7C-IMOIB,4.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.6428571428571429,0.0989010989010989,3.0,1.6666666666666667,0.0
CDMS-11-7C-SALMA,4.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.625,0.08333333333333333,4.0,2.1333333333333333,0.0
CDMS-11-7C-SPGAVE,4.0,17.5,12.5,0.5,0.0,0.0,0.0,0.0,7.0,1.0,0.7418300653594772,0.08660130718954248,4.5,2.3773809523809524,0.0
CDMS-12-6A-JSOTGU,4.0,18.0,12.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.7777777777777778,0.0784313725490196,4.0,2.0,0.0
CDMS-12-6A-SROAL,4.0,17.0,12.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.7647058823529411,0.08823529411764706,3.0,1.6,0.0
CDMS-12-6B-IJDAGA,4.0,21.0,15.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.7727272727272727,0.07142857142857142,3.0,1.9333333333333333,0.0
CDMS-12-6B-SCLAG,4.0,19.5,11.5,4.5,0.0,0.0,0.0,0.0,4.0,1.0,0.8095238095238095,0.06363211951447245,3.0,1.6666666666666665,0.0
CDMS-12-7C-ARAHE,4.0,16.5,11.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,0.6666666666666666,0.08683473389355742,2.0,1.6333333333333333,0.0
CDMS-12-7C-CATRAR,4.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.625,0.08333333333333333,3.0,1.6666666666666667,0.0
CDMS-12-7C-DLOLO,4.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.631578947368421,0.0718954248366013,3.0,1.6666666666666667,0.0
CDMS-12-7C-MAROBE,4.0,19.0,14.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.7894736842105263,0.08187134502923976,4.0,2.392857142857143,0.0
CDMS-12-7C-VMAPA,4.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,7.5,1.0,0.7113636363636364,0.07100706311232627,3.0,1.9444444444444446,0.0
CDMS-12-7C-VQURA,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.2,1.0,1.0,0.0
CDMS-13-6B-ASUMO,4.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6470588235294118,0.08088235294117647,2.0,1.3333333333333333,0.0
CDMS-13-6B-JDTAHE,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5714285714285714,0.19047619047619047,2.0,1.3333333333333333,0.0
CDMS-13-7C-MVEAR,4.0,10.0,6.5,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.6794871794871795,0.13611111111111113,3.0,1.6666666666666665,0.0
CDMS-13-7C-RAIZAC,4.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.6363636363636364,0.12727272727272726,2.0,1.5,0.0
CDMS-13-7C-SSOSLO,4.0,13.0,9.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.8461538461538461,0.11538461538461539,2.0,1.5,0.0
CDMS-14-10A-IMORTO,4.0,14.0,10.5,0.0,0.0,0.0,0.0,0.0,8.5,1.0,0.7564102564102564,0.11813186813186813,5.5,2.603030303030303,0.0
CDMS-14-10A-JCVANI,4.0,17.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.6470588235294118,0.07352941176470588,2.0,1.5,0.0
CDMS-14-5A-LSDUCO,4.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.8125,0.1,4.0,1.8666666666666667,0.0
