file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,4,10,6,0,0,0,0,0,3,1,1.2,0.13333333333333333,2.0,1.3333333333333333,0.0
CDMS-10-4A-JURAN,1,4,13,8,0,0,0,0,0,3,1,1.2307692307692308,0.10256410256410256,2.0,1.3333333333333333,0.0
CDMS-10-4A-JURAN,2,4,16,11,0,0,0,0,0,6,1,1.375,0.09166666666666666,4.0,2.066666666666667,0.0
CDMS-10-4A-JURAN,3,4,11,8,0,0,0,0,0,4,1,1.4545454545454546,0.14545454545454545,2.0,1.5,0.0
CDMS-10-4A-JURAN,4,4,12,10,0,0,0,0,0,8,1,1.6666666666666667,0.15151515151515152,4.0,2.2142857142857144,0.0
CDMS-10-4A-JURAN,5,4,10,8,0,0,0,0,0,8,1,1.6,0.17777777777777778,4.0,2.2142857142857144,0.0
CDMS-10-4A-JURAN,6,4,9,6,0,0,0,0,0,5,1,1.3333333333333333,0.16666666666666666,3.0,1.8,0.0
CDMS-10-4A-JURAN,7,4,10,8,1,0,0,0,0,5,1,1.6,0.15555555555555556,3.0,1.8,0.0
CDMS-10-5A-HEPIHO,0,4,24,16,0,0,0,0,0,6,1,1.3333333333333333,0.057971014492753624,4.0,2.1333333333333333,0.0
CDMS-10-5A-HEPIHO,1,4,22,16,1,0,0,0,0,6,1,1.4545454545454546,0.06493506493506493,4.0,2.1333333333333333,0.0
CDMS-10-5A-HEPIHO,2,4,21,14,1,0,0,0,0,6,1,1.3333333333333333,0.06190476190476191,5.0,2.3333333333333335,0.0
CDMS-10-5A-HEPIHO,3,4,22,15,1,0,0,0,0,6,1,1.3636363636363635,0.06060606060606061,3.0,1.8666666666666667,0.0
CDMS-10-5A-HEPIHO,4,4,24,17,1,0,0,0,0,6,1,1.4166666666666667,0.057971014492753624,3.0,1.8666666666666667,0.0
CDMS-10-5A-HEPIHO,5,4,23,18,2,0,0,0,0,5,1,1.565217391304348,0.06324110671936758,3.0,1.8,0.0
CDMS-10-5A-HEPIHO,6,4,27,24,3,0,0,0,0,12,1,1.7777777777777777,0.05982905982905983,6.0,2.6515151515151514,0.0
CDMS-10-5A-HEPIHO,7,4,26,20,2,0,0,0,0,9,1,1.5384615384615385,0.055384615384615386,4.0,2.2777777777777777,0.0
