file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,3,3,2,0,0,0,0,0,3,1,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-4A-JURAN,1,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-4A-JURAN,2,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-4A-JURAN,3,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-4A-JURAN,4,3,3,2,0,0,0,0,0,3,1,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-4A-JURAN,5,3,4,5,1,0,0,0,0,4,1,2.5,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,0,3,1,2,1,0,2,0,0,1,1,4.0,0.0,,,
CDMS-10-5A-HEPIHO,1,3,4,7,3,0,4,0,0,4,1,3.5,0.5,2.0,1.5,0.0
CDMS-10-5A-HEPIHO,2,3,6,7,2,0,3,0,0,4,1,2.3333333333333335,0.26666666666666666,2.0,1.5,0.0
CDMS-10-5A-KSRAGU,0,3,3,4,1,0,1,0,0,3,1,2.6666666666666665,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5A-KSRAGU,1,3,2,3,1,0,1,0,0,2,1,3.0,1.0,1.0,1.0,0.0
CDMS-10-5A-SROPU,0,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5A-SROPU,1,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5A-SROPU,3,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5A-SROPU,4,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5A-SROPU,5,3,5,3,0,0,0,0,0,3,1,1.2,0.3,2.0,1.3333333333333333,0.0
CDMS-10-5A-SZURO,0,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5A-SZURO,1,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5B-SRAJA,0,3,5,6,2,0,2,0,0,3,1,2.4,0.3,2.0,1.3333333333333333,0.0
CDMS-10-5B-SRAJA,1,3,2,4,2,0,2,0,0,2,1,4.0,1.0,1.0,1.0,0.0
CDMS-10-5B-SRAJA,2,3,3,4,1,0,2,0,0,3,1,2.6666666666666665,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5B-SRAJA,3,3,3,2,0,0,0,0,0,3,1,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5C-DAAUSA,0,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5C-DAAUSA,1,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5C-DAAUSA,2,3,3,2,0,0,0,0,0,3,1,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5C-ICAPA,0,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5C-JFALGI,0,3,3,3,1,0,0,0,0,3,1,2.0,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5C-JFALGI,1,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5C-MAORTO,0,3,2,2,1,0,0,0,0,2,1,2.0,1.0,1.0,1.0,0.0
CDMS-10-6B-ASCACO,0,3,4,2,0,0,0,0,0,2,1,1.0,0.3333333333333333,1.0,1.0,0.0
CDMS-10-6B-ASCACO,1,3,2,2,0,0,1,0,0,2,1,2.0,1.0,1.0,1.0,0.0
CDMS-10-6B-ASCACO,2,3,1,1,0,0,1,0,0,1,1,2.0,0.0,,,
CDMS-10-6B-ASCACO,3,3,1,1,0,0,1,0,0,1,1,2.0,0.0,,,
CDMS-10-6B-ASCACO,5,3,1,1,0,0,1,0,0,1,1,2.0,0.0,,,
CDMS-10-6B-ASCACO,6,3,1,1,0,0,1,0,0,1,1,2.0,0.0,,,
CDMS-11-4A-GACHSA,0,3,2,2,1,0,0,0,0,2,1,2.0,1.0,1.0,1.0,0.0
CDMS-11-4A-GACHSA,1,3,2,1,0,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
