file,window,wc,nodes,edges,re,pe,l1,l2,l3,lcc,lsc,atd,density,diameter,asp,cc
CDMS-10-4A-JURAN,0,2,3,2,0,0,0,0,0,3,1,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-4A-JURAN,2,2,2,1,0,0,0,0,0,2,1,0.5,1.0,1.0,1.0,0.0
CDMS-10-4A-JURAN,3,2,2,1,0,0,0,0,0,2,1,0.5,1.0,1.0,1.0,0.0
CDMS-10-4A-JURAN,5,2,3,2,0,0,0,0,0,3,1,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-4A-JURAN,6,2,4,4,1,0,0,0,0,4,1,1.25,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5A-HEPIHO,0,2,1,1,0,0,1,0,0,1,1,1.0,0.0,,,
CDMS-10-5A-HEPIHO,1,2,1,1,1,0,2,0,0,1,1,2.0,0.0,,,
CDMS-10-5A-HEPIHO,2,2,4,4,2,0,3,0,0,4,1,1.5,0.5,2.0,1.5,0.0
CDMS-10-5A-HEPIHO,3,2,6,5,1,0,2,0,0,4,1,1.0,0.26666666666666666,2.0,1.5,0.0
CDMS-10-5A-KSRAGU,0,2,3,2,0,0,1,0,0,2,1,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0
CDMS-10-5A-KSRAGU,1,2,2,2,1,0,1,0,0,2,1,1.5,1.0,1.0,1.0,0.0
CDMS-10-5A-KSRAGU,2,2,2,1,1,0,0,0,0,2,1,1.0,1.0,1.0,1.0,0.0
CDMS-10-5A-SROPU,0,2,2,1,0,0,0,0,0,2,1,0.5,1.0,1.0,1.0,0.0
CDMS-10-5A-SROPU,1,2,2,1,0,0,0,0,0,2,1,0.5,1.0,1.0,1.0,0.0
CDMS-10-5A-SROPU,4,2,2,1,0,0,0,0,0,2,1,0.5,1.0,1.0,1.0,0.0
CDMS-10-5A-SROPU,5,2,2,1,0,0,0,0,0,2,1,0.5,1.0,1.0,1.0,0.0
CDMS-10-5A-SROPU,6,2,3,2,0,0,0,0,0,3,1,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5A-SZURO,0,2,2,1,0,0,0,0,0,2,1,0.5,1.0,1.0,1.0,0.0
CDMS-10-5A-SZURO,1,2,2,1,0,0,0,0,0,2,1,0.5,1.0,1.0,1.0,0.0
CDMS-10-5B-SRAJA,0,2,5,3,1,0,0,0,0,3,1,0.8,0.3,2.0,1.3333333333333333,0.0
CDMS-10-5B-SRAJA,1,2,2,2,1,0,2,0,0,2,1,1.5,1.0,1.0,1.0,0.0
CDMS-10-5B-SRAJA,2,2,2,2,1,0,2,0,0,2,1,1.5,1.0,1.0,1.0,0.0
CDMS-10-5B-SRAJA,3,2,3,2,0,0,0,0,0,3,1,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5B-SRAJA,4,2,2,1,0,0,0,0,0,2,1,0.5,1.0,1.0,1.0,0.0
CDMS-10-5C-DAAUSA,0,2,2,1,0,0,0,0,0,2,1,0.5,1.0,1.0,1.0,0.0
CDMS-10-5C-DAAUSA,1,2,2,1,0,0,0,0,0,2,1,0.5,1.0,1.0,1.0,0.0
CDMS-10-5C-DAAUSA,3,2,3,2,0,0,0,0,0,3,1,0.6666666666666666,0.6666666666666666,2.0,1.3333333333333333,0.0
CDMS-10-5C-ICAPA,1,2,2,1,0,0,0,0,0,2,1,0.5,1.0,1.0,1.0,0.0
