feature,selected,ranking
edges_T2W20,True,1
l1_T2W20,True,1
lcc_T2W20,True,1
z_asp_T2W20,True,1
z_l3_T2W20,True,1
lsc_T2W20,False,2
z_diameter_T2W20,False,2
l2_T2W20,False,3
l3_T2W20,False,3
pe_T2W20,False,3
atd_T2W20,False,4
nodes_T2W20,False,4
z_l2_T2W20,False,4
z_lsc_T2W20,False,5
z_pe_T2W20,False,5
z_re_T2W20,False,5
density_T2W20,False,6
z_density_T2W20,False,6
z_l1_T2W20,False,6
asp_T2W20,False,7
diameter_T2W20,False,7
re_T2W20,False,7
