feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
lcc_T7W30,0.13253459936206555,0.5503975541885174,1.0,400,1.0
nodes_T7W30,-0.08932871856242927,0.6019923509452496,1.0,400,1.0
asp_T7W30,0.07204852877898932,0.34219321631620775,1.0,400,1.0
diameter_T7W30,-0.061733831128894835,0.3369537151950242,1.0,400,1.0
edges_T7W30,0.0554917152725192,0.05422848907478867,1.0,400,1.0
lsc_T7W30,0.03277867274557018,0.043720682726893084,1.0,400,1.0
pe_T7W30,-0.02491986851120683,0.057258288174879615,1.0,400,1.0
l2_T7W30,-0.020926107266949438,0.05734633842086927,1.0,400,1.0
l3_T7W30,-0.0195452051336065,0.027933450747667263,1.0,400,1.0
atd_T7W30,-0.019357750949296693,0.22097369309505607,1.0,400,1.0
density_T7W30,-0.018822608002068517,0.1358747988690954,1.0,400,1.0
re_T7W30,0.016307330941232316,0.061523549697435856,1.0,400,1.0
l1_T7W30,0.013188111011157156,0.02862173756254617,1.0,400,1.0
