feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
z_l2,z,6,T6W150,252,-0.04924000948980015,0.43642343139946055,-0.056218242316152356,0.3751217918576317,0.10694844796748276,0.09023191004571197,0.054813416231103834,0.3871905964870646,-0.07841824792801602,0.21476339761610042,-0.09019613752753458,0.1542299541244341,0.024832878896505064,0.6948289107822694,0.0006067791172477693,0.992368186640332
z_l1,z,6,T6W150,252,-0.04773325198948349,0.45060620056803335,-0.04671621094859826,0.46122450498361567,0.03210765878881996,0.6119513024715257,0.04495589590630025,0.47830041842183346,-0.09435998898592733,0.1352262953385091,-0.0926789170141868,0.14315733009476694,0.0017039567461347752,0.9785275192763454,0.0068816589047346515,0.9136125182824014
z_atd,z,6,T6W150,252,0.04105961868356634,0.5164454306738308,0.039976420865515394,0.5284091481110713,-0.003426012972148208,0.9568427149120146,-0.01619605360215932,0.7984684629515287,0.017238789458585983,0.7853782845223783,0.015297164202234145,0.8094333893240583,-0.08457898500409346,0.18077458314488137,-0.09057013249023278,0.15252183820679457
z_l3,z,6,T6W150,252,0.02339921217988636,0.7116396655760516,0.027470376115435013,0.6649261530472292,-0.14836614125805167,0.018443737318159337,-0.11406480131027501,0.07123158449323606,0.021784938014105224,0.7307359729984636,0.02846324624804234,0.653588434719106,-0.13471113986444178,0.032549700358978334,-0.12009218176150555,0.05743274420307176
z_cc,z,6,T6W150,252,0.018222571343182014,0.7734538462567517,0.014711881255452657,0.8165930349199342,0.027513106153891954,0.6638034969592577,-0.013268936461580097,0.8343082076358765,0.046575045548974264,0.46168222466006004,0.04085615391672871,0.5193670587776376,0.07425570928174044,0.24018096959470786,0.05782081954963396,0.36163975505970863
z_pe,z,6,T6W150,252,-0.00989919037194339,0.8757434843471968,-0.011087606858471835,0.8612452076299029,0.02107997428799027,0.739128596069329,0.008817918942194875,0.8894442348595388,-0.004926550609825386,0.9379726524934403,-0.0069399094342860205,0.9128841652527836,-0.0020800899908192927,0.973789202633393,-0.007616008493854672,0.9044358338334548
z_re,z,6,T6W150,252,0.008961360485693995,0.887433272954915,0.010032721551216612,0.8743316775141107,-0.022144454799448834,0.7264681428095662,-0.011138732773259295,0.8606118919150532,-0.057618469457420614,0.362361550340352,-0.0559209021661779,0.37765676199931936,-0.04867749367928939,0.4416881199269646,-0.043979272465611806,0.4879202372293976
z_diameter,z,6,T6W150,252,0.004709039380815288,0.9407060780489847,0.008126663324027438,0.898061911687249,0.06054953177072953,0.3384189236410606,0.09964267820408473,0.11533069739135143,0.03726477966051996,0.5559796395586324,0.04352104046148283,0.49246936419617904,-0.006786182911007158,0.914635898310742,0.008921053391183287,0.8881595758649274
z_asp,z,6,T6W150,252,0.004233181719445047,0.9466884754612602,0.006671015960325507,0.9162469533133294,0.005371304973951735,0.9323857977339289,0.03193031764742089,0.6146305611062708,-0.000823287704110042,0.9896243518781095,0.0032905261313793026,0.9586309549961451,-0.039394278808176,0.533614866823989,-0.028486356273883368,0.653325469589655
z_lsc,z,6,T6W150,252,0.0016658770968631703,0.9790072702017764,-0.0016035139242490562,0.9798335030562717,-0.01677277073699587,0.791044616517525,-0.05347566874884722,0.39889921150618923,-0.01532851029888285,0.8086739982001061,-0.02116463942620809,0.7386251058600913,0.017083071101725796,0.7872704264767866,0.0018509811726748272,0.9767220651500398
z_density,z,6,T6W150,252,0.00014148133938216158,0.9982169046159513,-0.002573720697291583,0.967637154662868,0.015662041428387036,0.8045938123743313,-0.013574541633035581,0.8305489586886005,0.04295702171532012,0.4972362524522752,0.03871016724589765,0.541562417583581,0.06757231815817522,0.28526523307975443,0.05566061721157132,0.3798844091854333
