feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
density_T6W200,0.06276758128487879,0.02606540145972208,1.0,400,1.0
asp_T6W200,-0.058626415382028244,0.03009254987097725,1.0,400,1.0
lsc_T6W200,-0.05701954394114717,0.02650885455004662,1.0,400,1.0
pe_T6W200,0.05575871642791179,0.04565465197745244,1.0,400,1.0
cc_T6W200,0.055135340806760136,0.03581363828566745,1.0,400,1.0
atd_T6W200,0.05503333768969545,0.02479034948886243,1.0,400,1.0
lcc_T6W200,-0.049505750818325575,0.025166747824473524,1.0,400,1.0
nodes_T6W200,-0.049132545479406105,0.025153596864987235,1.0,400,1.0
re_T6W200,0.03634281526045926,0.03453249420638137,1.0,400,1.0
l2_T6W200,0.03153584674525304,0.037968784566831545,1.0,400,1.0
l1_T6W200,-0.03152084856902828,0.048688552721635164,1.0,400,1.0
diameter_T6W200,-0.023514972737927225,0.04014561806529745,1.0,400,1.0
edges_T6W200,-0.02095024218437586,0.046033339768613055,1.0,400,1.0
l3_T6W200,-0.01062247955895421,0.04232603716463016,1.0,400,1.0
