target,window,feature_type,covariates,n_subjects,n_candidate_predictors,n_selected_per_split,predictors,n_iter,alpha_mean,alpha_std,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,rho_mean,rho_std,rho_ci_lower,rho_ci_upper,frac_r2_below_zero
MOT,T2W10,z,,240,13,13,"z_nodes_T2W10, z_edges_T2W10, z_re_T2W10, z_pe_T2W10, z_l1_T2W10, z_l2_T2W10, z_l3_T2W10, z_lcc_T2W10, z_lsc_T2W10, z_atd_T2W10, z_density_T2W10, z_diameter_T2W10, z_asp_T2W10",400,539.6568268680786,321.2685957331176,0.001146801725236954,0.049407356487007545,-0.0037097618116181353,0.0060033652620920435,7.652076475958983,0.5314575779797299,7.599836128000266,7.704316823917701,6.544944970419752,0.4382645041821208,6.5018651628395085,6.588024777999995,0.08882061556301837,0.20292557319926066,0.0688737693933775,0.10876746173265925,0.3775
COG,T2W10,z,,240,13,13,"z_nodes_T2W10, z_edges_T2W10, z_re_T2W10, z_pe_T2W10, z_l1_T2W10, z_l2_T2W10, z_l3_T2W10, z_lcc_T2W10, z_lsc_T2W10, z_atd_T2W10, z_density_T2W10, z_diameter_T2W10, z_asp_T2W10",400,416.8570554937932,410.2234551702532,-0.024397383258484888,0.08219673112141332,-0.03247702312583768,-0.016317743391132095,2.228048693131731,0.30197299342893075,2.1983658456110873,2.2577315406523746,1.7504077194475274,0.19948681574522345,1.7307988906350336,1.7700165482600212,0.09921375299602707,0.19185459918429854,0.08035514332680843,0.1180723626652457,0.585
MOT_V4,T2W10,z,,240,13,13,"z_nodes_T2W10, z_edges_T2W10, z_re_T2W10, z_pe_T2W10, z_l1_T2W10, z_l2_T2W10, z_l3_T2W10, z_lcc_T2W10, z_lsc_T2W10, z_atd_T2W10, z_density_T2W10, z_diameter_T2W10, z_asp_T2W10",400,612.786766375972,324.17803593040065,-0.008791054346436719,0.050796581109525236,-0.013784173613570455,-0.003797935079302984,3.4554519569728246,0.25391485373920497,3.4304930498825414,3.4804108640631077,2.857738911184605,0.18119867543871407,2.8399277400831213,2.8755500822860887,0.05967662271904293,0.1993156757833884,0.04008461634266893,0.07926862909541693,0.46
COG_V1,T2W10,z,,240,13,13,"z_nodes_T2W10, z_edges_T2W10, z_re_T2W10, z_pe_T2W10, z_l1_T2W10, z_l2_T2W10, z_l3_T2W10, z_lcc_T2W10, z_lsc_T2W10, z_atd_T2W10, z_density_T2W10, z_diameter_T2W10, z_asp_T2W10",400,351.63632661795833,361.23487169862483,-0.003425784823027868,0.05872183117211368,-0.009197927361413668,0.0023463577153579316,1.3557983467978938,0.11571891189824388,1.3444235984201427,1.367173095175645,1.0667716494057276,0.09022172989368196,1.057903181331568,1.075640117479887,0.1207063058437138,0.19449900759884536,0.10158776044030914,0.13982485124711844,0.44
