feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_l3_T2W20,-0.0858874027751849,0.08380895832143441,1.0,319,0.7975
z_diameter_T2W20,-0.08098021764104577,0.18652006978874563,1.0,352,0.88
z_atd_T2W20,0.056889499446993015,0.07122660329558166,1.0,165,0.4125
z_pe_T2W20,0.05498391396934482,0.07409583880394609,1.0,79,0.1975
z_asp_T2W20,-0.04353509278930746,0.09423124776685345,1.0,345,0.8625
z_density_T2W20,-0.04282778382670331,0.10475830629939431,1.0,63,0.1575
z_re_T2W20,-0.02981187173846291,0.03363195789515135,1.0,157,0.3925
z_l2_T2W20,0.025229092382903665,0.048643856420811975,1.0,89,0.2225
z_l1_T2W20,-0.014757109384401225,0.028135990831303893,1.0,134,0.335
z_lsc_T2W20,-0.01407826706502595,0.13980629955882076,1.0,297,0.7425
