feature,mean_coef,std_coef,frac_nonzero
z_l3_T2W10,-0.6800892139389306,0.4510355145658768,1.0
z_atd_T2W10,-0.47154109860057425,0.3293875769814981,1.0
z_asp_T2W10,-0.43836773335958384,0.36085500080615446,1.0
z_lsc_T2W10,-0.19814533414717925,0.41642021862830486,1.0
