feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
l1_T7W20,-0.07874772545078645,0.08849901601636351,1.0,400,1.0
re_T7W20,-0.052099951856882536,0.08341241607341793,1.0,400,1.0
density_T7W20,0.03920959601052577,0.049970197479159616,1.0,400,1.0
diameter_T7W20,-0.03827610608715644,0.02555851730260291,1.0,400,1.0
asp_T7W20,-0.03765397513804039,0.0254276853099993,1.0,400,1.0
edges_T7W20,0.03682449473992982,0.03882626307006654,1.0,400,1.0
lsc_T7W20,0.03256347433906644,0.03855344228985451,1.0,400,1.0
nodes_T7W20,-0.012020558376854585,0.015386534996532588,1.0,400,1.0
atd_T7W20,0.011766896067112906,0.017422989586750034,1.0,400,1.0
pe_T7W20,0.009915420214979813,0.03439392173500988,1.0,400,1.0
lcc_T7W20,-0.008560132889476862,0.02882630333134917,1.0,400,1.0
l3_T7W20,-0.006975494515737451,0.043319658312824014,1.0,400,1.0
l2_T7W20,-0.0021373393432198174,0.03726324417989382,1.0,400,1.0
