number,value,datetime_start,datetime_complete,duration,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_quantile_alpha,params_regressor,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_leaf,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_lsvr_C,params_rfe_proxy_lsvr_epsilon,params_rfe_proxy_type,params_use_scaler,params_xgb_booster,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,1.817159944675221,2026-06-13 04:26:04.317228,2026-06-13 04:26:06.179989,0 days 00:00:01.862761,,,,0.00012674255898937226,0.9699098521619943,,,,,,,,,,ElasticNet,,,,,,8,,,,,,,,False,,,,,,,,,-0.05957064594060459,-0.04167894277120244,98.0,-0.050624794355903516,0.008945851584701075,0.04485339339164191,1.9844674545084815,1.7872992694888175,1.8470206198616244,98.0,1.817159944675221,0.029860675186403497,0.1497177321124259,1.9844674545084815,0.27077285123415507,0.2910212332393777,98.0,0.28089704223676637,0.010124191002611279,0.05076144149192467,1.9844674545084815,5.94172908544094,6.263519865987428,98.0,6.102624475714184,0.1608953902732439,0.8067095867283729,1.9844674545084815,1.4201546633763447,1.488955960770038,98.0,1.4545553120731913,0.034400648696846704,0.17248059777406843,1.9844674545084815,99.0,0.8181818181818182,-0.10461765433462897,-0.06754655993873748,98.0,-0.08608210713668323,0.018535547197945746,0.09293494110953184,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",8,"['z_re_T2W20', 'z_pe_T2W20', 'z_l1_T2W20', 'z_l2_T2W20', 'z_lsc_T2W20', 'z_density_T2W20', 'z_diameter_T2W20', 'z_asp_T2W20']",0.03175078012086481,0.08131078454010955,98.0,0.05653078233048718,0.02478000220962237,0.12424386620215627,1.9844674545084815,2.290470358748328,2.3738699086569035,98.0,2.3321701337026157,0.04169977495428767,0.2090775140475461,1.9844674545084815,completed,False,COMPLETE
1,2.288468142149826,2026-06-13 04:26:06.200409,2026-06-13 04:26:14.631219,0 days 00:00:08.430810,,,,,,,,,,,,,,,XGBRegressor,,,,,,2,,,,,,,,False,gbtree,0.7571172192068059,0.08810003129071789,6.0,215.0,0.0021465011216654484,2.6185068507773707e-08,0.5998368910791798,-0.3585802128133077,-0.29775714316229324,98.0,-0.3281686779878005,0.030411534825507215,0.15247967421065517,1.9844674545084815,2.242324934744796,2.334611349554856,98.0,2.288468142149826,0.04614320740502964,0.23135633477638082,1.9844674545084815,0.3272586920599482,0.3486068491976084,98.0,0.3379327706287783,0.010674078568830138,0.05351850973693862,1.9844674545084815,7.480230163820983,8.054868595993964,98.0,7.767549379907473,0.28731921608649047,1.4405830128173485,1.9844674545084815,1.801778469812887,1.9156989914914404,98.0,1.8587387306521637,0.056960260839276786,0.2855917028048915,1.9844674545084815,99.0,1.0,-0.8110828719274804,-0.6588296616302137,98.0,-0.7349562667788471,0.07612660514863333,0.38168938261185553,1.9844674545084815,XGBRegressor,"{'mode': 'original', 'type': 'XGBRegressor'}",2,"['z_diameter_T2W20', 'z_asp_T2W20']",-0.056093381345043644,0.004965924056790159,98.0,-0.025563728644126742,0.030529652700916902,0.15307190262872955,1.9844674545084815,2.8646172313707363,2.9758947537046674,98.0,2.920255992537702,0.05563876116696563,0.2789658668956007,1.9844674545084815,completed,False,COMPLETE
2,1.7462797163554737,2026-06-13 04:26:14.643919,2026-06-13 04:26:17.649219,0 days 00:00:03.005300,,,,3.5204810455260365,0.2587799816000169,,,,,,,,,,ElasticNet,,,,,,7,,,,,,,,True,,,,,,,,,-0.009489110064609353,-0.0087859818701651,98.0,-0.009137545967387226,0.000351564097222126,0.001762698900800999,1.9844674545084815,1.7193245605401222,1.7732348721708253,98.0,1.7462797163554737,0.02695515581535163,0.13514981735071682,1.9844674545084815,0.25918090637941105,0.27884502933419686,98.0,0.26901296785680395,0.00983206147739293,0.04929674018407596,1.9844674545084815,5.7688249199194725,6.0389497969461505,98.0,5.9038873584328115,0.13506243851333882,0.6771863617135632,1.9844674545084815,1.234093027872421,1.3109329898808695,98.0,1.2725130088766452,0.03841998100422432,0.19263303283825559,1.9844674545084815,99.0,1.0,-0.00720035736402216,-0.004127374550267943,98.0,-0.005663865957145051,0.0015364914068771085,0.007703777875478708,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",7,"['z_l1_T2W20', 'z_l2_T2W20', 'z_l3_T2W20', 'z_lsc_T2W20', 'z_density_T2W20', 'z_diameter_T2W20', 'z_asp_T2W20']",,,,,,,,2.2085151955954507,2.286669903822029,98.0,2.24759254970874,0.039077354113289144,0.19592902030091328,1.9844674545084815,completed,True,COMPLETE
3,1.768465694027035,2026-06-13 04:26:17.667678,2026-06-13 04:26:23.649669,0 days 00:00:05.981991,,,,,,5.0,,2.0,2.0,89.0,,,,,ExtraTreesRegressor,,,,,,4,,,,,,,,False,,,,,,,,,-0.0297188335752245,-0.015377783662842648,98.0,-0.022548308619033574,0.007170524956190926,0.03595212525486633,1.9844674545084815,1.7409209343398548,1.796010453714215,98.0,1.768465694027035,0.02754475968718002,0.1381060182398061,1.9844674545084815,0.2619935413850862,0.2824840441066417,98.0,0.27223879274586393,0.010245251360777736,0.051368423154604985,1.9844674545084815,5.910111990083957,6.209386846703685,98.0,6.059749418393821,0.14963742830986387,0.7502635578678909,1.9844674545084815,1.3677723682159777,1.4348504771667034,98.0,1.4013114226913406,0.03353905447536278,0.16816067091251916,1.9844674545084815,99.0,0.6868686868686869,-0.04620532595970247,-0.02221754082003475,98.0,-0.03421143338986861,0.011993892569833858,0.0601358938987836,1.9844674545084815,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",4,"['z_re_T2W20', 'z_l2_T2W20', 'z_l3_T2W20', 'z_asp_T2W20']",-0.0017915391113274629,0.0461367122331926,98.0,0.02217258656093257,0.02396412567226003,0.12015316215427033,1.9844674545084815,2.237977739747189,2.3165302627279867,98.0,2.277254001237588,0.03927626149039875,0.19692631728818438,1.9844674545084815,completed,False,COMPLETE
4,2.558922558922559,2026-06-13 04:26:23.661940,2026-06-13 04:26:25.706198,0 days 00:00:02.044258,,,,,,,,,,,manhattan,1.0,uniform,,KNeighborsRegressor,,,,,,4,8.0,1.0,5.0,80.0,,,ExtraTrees,,,,,,,,,,-0.5220078085783925,-0.44982298774558377,98.0,-0.4859153981619881,0.036092410416404326,0.18096288179295475,1.9844674545084815,2.506471032408136,2.6113740854369816,98.0,2.558922558922559,0.05245152651442292,0.26298546655602273,1.9844674545084815,0.3586962062779194,0.3819017000712496,98.0,0.3702989531745845,0.011602746896665052,0.058174737871772984,1.9844674545084815,8.26920915786527,9.023720135064025,98.0,8.646464646464647,0.37725548859937796,1.8915123595658672,1.9844674545084815,1.9926456615363186,2.1083644394737826,98.0,2.0505050505050506,0.05785938896873195,0.2900998200386843,1.9844674545084815,99.0,1.0,-1.325584840782367,-1.1182304930538955,98.0,-1.2219076669181312,0.10367717386423579,0.519824526601691,1.9844674545084815,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'ExtraTrees'}",4,"['z_re_T2W20', 'z_l2_T2W20', 'z_l3_T2W20', 'z_diameter_T2W20']",-0.09052261138835552,-0.03719995459054681,98.0,-0.06386128298945117,0.026661328398904352,0.13367660302624734,1.9844674545084815,3.2385071728037693,3.3645975175914313,98.0,3.3015523451976003,0.06304517239383108,0.31610069673639446,1.9844674545084815,completed,True,COMPLETE
5,1.8830964142450703,2026-06-13 04:26:25.719296,2026-06-13 04:26:53.003630,0 days 00:00:27.284334,,,,,,,,,,,,,,,RandomForestRegressor,11.0,,1.0,6.0,272.0,4,,,,,,,,False,,,,,,,,,-0.09982294181217125,-0.07885488847921537,98.0,-0.08933891514569331,0.010484026666477929,0.05256561300482518,1.9844674545084815,1.8536504701454324,1.9125423583447083,98.0,1.8830964142450703,0.029445944099638004,0.1476383217387675,1.9844674545084815,0.2755218776032148,0.2962080055177424,98.0,0.2858649415604786,0.010343063957263823,0.05185884341558397,1.9844674545084815,6.215643253754661,6.5756424024013045,98.0,6.395642828077983,0.17999957432332173,0.9024956026835106,1.9844674545084815,1.4741175419445092,1.5523576417372842,98.0,1.5132375918408967,0.03912004989638752,0.1961430916766055,1.9844674545084815,99.0,0.9494949494949495,-0.1744065717357072,-0.13473073676616085,98.0,-0.15456865425093402,0.019837917484773177,0.09946486464599616,1.9844674545084815,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",4,"['z_re_T2W20', 'z_l2_T2W20', 'z_l3_T2W20', 'z_lsc_T2W20']",-0.042727844750735905,-0.0003328026887380979,98.0,-0.021530323719737,0.021197521030998902,0.10628174866627489,1.9844674545084815,2.364407334405234,2.4400576961868774,98.0,2.4022325152960557,0.03782518089082182,0.18965077863660296,1.9844674545084815,completed,False,COMPLETE
6,1.7462797163554737,2026-06-13 04:26:53.021441,2026-06-13 04:26:54.882880,0 days 00:00:01.861439,,,,1.0979988817809656,0.6334037565104235,,,,,,,,,,ElasticNet,,,,,,8,,,,,,,,False,,,,,,,,,-0.009489110064609353,-0.0087859818701651,98.0,-0.009137545967387226,0.000351564097222126,0.001762698900800999,1.9844674545084815,1.7193245605401222,1.7732348721708253,98.0,1.7462797163554737,0.02695515581535163,0.13514981735071682,1.9844674545084815,0.25918090637941105,0.27884502933419686,98.0,0.26901296785680395,0.00983206147739293,0.04929674018407596,1.9844674545084815,5.7688249199194725,6.0389497969461505,98.0,5.9038873584328115,0.13506243851333882,0.6771863617135632,1.9844674545084815,1.234093027872421,1.3109329898808695,98.0,1.2725130088766452,0.03841998100422432,0.19263303283825559,1.9844674545084815,99.0,1.0,-0.00720035736402216,-0.004127374550267943,98.0,-0.005663865957145051,0.0015364914068771085,0.007703777875478708,1.9844674545084815,ElasticNet,"{'mode': 'original', 'type': 'ElasticNet'}",8,"['z_pe_T2W20', 'z_l1_T2W20', 'z_l2_T2W20', 'z_l3_T2W20', 'z_lsc_T2W20', 'z_density_T2W20', 'z_diameter_T2W20', 'z_asp_T2W20']",,,,,,,,2.2085151955954507,2.286669903822029,98.0,2.24759254970874,0.039077354113289144,0.19592902030091328,1.9844674545084815,completed,False,COMPLETE
7,2.0029893681936457,2026-06-13 04:26:54.942004,2026-06-13 04:26:56.785986,0 days 00:00:01.843982,,,,,,,,,,,euclidean,5.0,distance,,KNeighborsRegressor,,,,,,6,5.0,2.0,12.0,20.0,,,ExtraTrees,,,,,,,,,,-0.1728194321898985,-0.14567646665438652,98.0,-0.15924794942214252,0.013571482767756006,0.06804573602932067,1.9844674545084815,1.971553821863484,2.0344249145238074,98.0,2.0029893681936457,0.031435546330161615,0.15761394124168662,1.9844674545084815,0.2906606002195766,0.3121951000092097,98.0,0.30142785011439316,0.010767249894816545,0.0539856592416807,1.9844674545084815,6.455010343784874,6.929555077329319,98.0,6.692282710557096,0.23727236677222188,1.189654300324057,1.9844674545084815,1.6714659726023118,1.7417301805927472,98.0,1.7065980765975295,0.03513210399521778,0.17614802417116476,1.9844674545084815,99.0,0.98989898989899,-0.27073609771759727,-0.22056871802516387,98.0,-0.24565240787138057,0.025083689846216693,0.1257665184508967,1.9844674545084815,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'ExtraTrees'}",6,"['z_re_T2W20', 'z_l1_T2W20', 'z_l2_T2W20', 'z_l3_T2W20', 'z_density_T2W20', 'z_asp_T2W20']",-0.05027756210511568,-0.0038298849006611936,98.0,-0.027053723502888434,0.02322383860222724,0.11644145434640642,1.9844674545084815,2.4530536014723823,2.5364471358959615,98.0,2.494750368684172,0.041696767211789686,0.20906243359866927,1.9844674545084815,completed,True,COMPLETE
8,1.730429292929293,2026-06-13 04:26:56.798485,2026-06-13 04:26:58.897623,0 days 00:00:02.099138,,,,,,,,,,,,,,0.03261332783906558,QuantileRegressor,,,,,,2,,,,,,,,False,,,,,,,,,0.0,0.0,98.0,0.0,0.0,0.0,1.9844674545084815,1.703831273589163,1.757027312269423,98.0,1.730429292929293,0.026598019340130143,0.13335917923583812,1.9844674545084815,0.2513313776234922,0.2700227172154511,98.0,0.2606770474194717,0.009345669795979426,0.04685803245208411,1.9844674545084815,5.741143215500266,6.036634562277513,98.0,5.888888888888889,0.1477456733886233,0.7407785326716213,1.9844674545084815,1.0918333330018555,1.2212979801294577,98.0,1.1565656565656566,0.06473232356380107,0.32455986402989717,1.9844674545084815,99.0,0.98989898989899,-0.019303137227380068,-0.013876117497859181,98.0,-0.016589627362619624,0.0027135098647604436,0.013605202845567682,1.9844674545084815,QuantileRegressor,"{'mode': 'original', 'type': 'QuantileRegressor'}",2,"['z_diameter_T2W20', 'z_asp_T2W20']",,,,,,,,2.2213423232383795,2.296754018527032,98.0,2.2590481708827057,0.037705847644326204,0.18905245649822508,1.9844674545084815,completed,False,COMPLETE
9,1.8527239585739312,2026-06-13 04:26:58.920029,2026-06-13 04:27:00.801458,0 days 00:00:01.881429,,,,,,,,,,,minkowski,16.0,distance,,KNeighborsRegressor,,,,,,6,5.0,1.0,4.0,70.0,,,ExtraTrees,,,,,,,,,,-0.08047118137588644,-0.0621370746399495,98.0,-0.07130412800791797,0.009167053367968468,0.04596247177393844,1.9844674545084815,1.8228636146468002,1.8825843025010622,98.0,1.8527239585739312,0.02986034392713097,0.14971607121940475,1.9844674545084815,0.27091522374657856,0.29153795594516757,98.0,0.28122658984587307,0.010311366099294532,0.05169991427622731,1.9844674545084815,6.102701646192797,6.501425813743033,98.0,6.302063729967915,0.1993620837751186,0.9995768302522834,1.9844674545084815,1.4796161014877496,1.5433942664050944,98.0,1.511505183946422,0.031889082458672384,0.15988791529511323,1.9844674545084815,99.0,0.8888888888888888,-0.11329908444643783,-0.08118608109958622,98.0,-0.09724258277301202,0.016056501673425795,0.08050531346656462,1.9844674545084815,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'ExtraTrees'}",6,"['z_re_T2W20', 'z_pe_T2W20', 'z_l2_T2W20', 'z_l3_T2W20', 'z_lsc_T2W20', 'z_diameter_T2W20']",-0.059686018405783026,-0.00615771881894403,98.0,-0.03292186861236353,0.026764149793419498,0.13419213678103847,1.9844674545084815,2.3034691017605136,2.3865819791622673,98.0,2.3450255404613904,0.04155643870087666,0.20835884380126984,1.9844674545084815,completed,True,COMPLETE
