feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
lcc_T6W50,-0.3628115403127906,3.2175722681886287,1.0,339,0.8475
nodes_T6W50,0.24379231772328663,3.854130813125428,1.0,229,0.5725
density_T6W50,0.15473880364754586,0.37049286526634934,1.0,222,0.555
lsc_T6W50,-0.1405068791457488,0.09391450733150164,1.0,278,0.695
diameter_T6W50,-0.1385348503660857,0.4122628607240032,1.0,202,0.505
l3_T6W50,0.13456491805876294,0.09616537379135998,1.0,81,0.2025
re_T6W50,0.12317725395469488,0.09349304053121685,1.0,107,0.2675
l1_T6W50,-0.08554888823140512,0.1573798062547329,1.0,37,0.0925
asp_T6W50,-0.07852094753854429,0.37784064232187475,1.0,213,0.5325
atd_T6W50,0.06880796729640776,0.5578209268310609,1.0,172,0.43
edges_T6W50,-0.04424799782292298,0.1438040830650979,1.0,61,0.1525
pe_T6W50,0.04124234873394846,0.08118261079896838,1.0,31,0.0775
l2_T6W50,-0.03217186598589187,0.10544467476522984,1.0,28,0.07
