run_name,target,window,set,metric,mean,std,ci_lower,ci_upper,t_critical,df,significant
W10_raw_top5,MOT,T2W10,TEST,RMSE,7.643436,0.532153,7.591127,7.695745,1.9659,399,True
W10_raw_top5,MOT,T2W10,TEST,MAE,6.532582,0.442649,6.489071,6.576093,1.9659,399,True
W10_raw_top5,MOT,T2W10,TEST,rho,0.078336,0.209113,0.05778,0.098891,1.9659,399,True
W10_raw_top5,COG,T2W10,VALIDATION,R2,-0.006109,0.045153,-0.010547,-0.001671,1.9659,399,True
W10_raw_top5,COG,T2W10,VALIDATION,RMSE,2.262712,0.183683,2.244657,2.280767,1.9659,399,True
W10_raw_top5,COG,T2W10,VALIDATION,MAE,1.771923,0.124898,1.759646,1.7842,1.9659,399,True
W10_raw_top5,COG,T2W10,VALIDATION,rho,0.097292,0.122891,0.085212,0.109372,1.9659,399,True
W10_raw_top5,COG,T2W10,TEST,R2,-0.013086,0.068277,-0.019797,-0.006375,1.9659,399,True
W10_raw_top5,COG,T2W10,TEST,RMSE,2.215849,0.292417,2.187106,2.244593,1.9659,399,True
W10_raw_top5,COG,T2W10,TEST,MAE,1.745037,0.193728,1.725995,1.76408,1.9659,399,True
W10_raw_top5,COG,T2W10,TEST,rho,0.090853,0.179564,0.073203,0.108503,1.9659,399,True
W10_raw_top5,MOT_V4,T2W10,VALIDATION,R2,-0.00544,0.048081,-0.010167,-0.000714,1.9659,399,True
W10_raw_top5,MOT_V4,T2W10,VALIDATION,RMSE,3.487429,0.170658,3.470654,3.504204,1.9659,399,True
W10_raw_top5,MOT_V4,T2W10,VALIDATION,MAE,2.876664,0.128288,2.864054,2.889274,1.9659,399,True
W10_raw_top5,MOT_V4,T2W10,VALIDATION,rho,0.058722,0.136457,0.045309,0.072135,1.9659,399,True
W10_raw_top5,MOT_V4,T2W10,TEST,R2,-0.011764,0.074411,-0.019078,-0.00445,1.9659,399,True
W10_raw_top5,MOT_V4,T2W10,TEST,RMSE,3.458501,0.258874,3.433055,3.483948,1.9659,399,True
W10_raw_top5,MOT_V4,T2W10,TEST,MAE,2.854637,0.192861,2.835679,2.873595,1.9659,399,True
W10_raw_top5,MOT_V4,T2W10,TEST,rho,0.057708,0.204369,0.03762,0.077797,1.9659,399,True
W10_raw_top5,COG_V1,T2W10,VALIDATION,R2,0.011313,0.064411,0.004982,0.017645,1.9659,399,True
W10_raw_top5,COG_V1,T2W10,VALIDATION,RMSE,1.336208,0.079908,1.328353,1.344063,1.9659,399,True
W10_raw_top5,COG_V1,T2W10,VALIDATION,MAE,1.046561,0.062088,1.040458,1.052665,1.9659,399,True
W10_raw_top5,COG_V1,T2W10,VALIDATION,rho,0.131598,0.126548,0.119159,0.144037,1.9659,399,True
W10_raw_top5,COG_V1,T2W10,TEST,R2,0.02031,0.093451,0.011124,0.029496,1.9659,399,True
W10_raw_top5,COG_V1,T2W10,TEST,RMSE,1.338242,0.118949,1.32655,1.349934,1.9659,399,True
W10_raw_top5,COG_V1,T2W10,TEST,MAE,1.059302,0.095249,1.04994,1.068665,1.9659,399,True
W10_raw_top5,COG_V1,T2W10,TEST,rho,0.155855,0.203718,0.13583,0.17588,1.9659,399,True
W10_z_all,MOT,T2W10,VALIDATION,R2,0.00191,0.036006,-0.001629,0.00545,1.9659,399,False
W10_z_all,MOT,T2W10,VALIDATION,RMSE,7.723526,0.346784,7.689439,7.757614,1.9659,399,True
W10_z_all,MOT,T2W10,VALIDATION,MAE,6.577919,0.280569,6.55034,6.605497,1.9659,399,True
W10_z_all,MOT,T2W10,VALIDATION,rho,0.091551,0.129211,0.07885,0.104252,1.9659,399,True
W10_z_all,MOT,T2W10,TEST,R2,0.001147,0.049407,-0.00371,0.006003,1.9659,399,False
W10_z_all,MOT,T2W10,TEST,RMSE,7.652076,0.531458,7.599836,7.704317,1.9659,399,True
W10_z_all,MOT,T2W10,TEST,MAE,6.544945,0.438265,6.501865,6.588025,1.9659,399,True
W10_z_all,MOT,T2W10,TEST,rho,0.088821,0.202926,0.068874,0.108767,1.9659,399,True
W10_z_all,COG,T2W10,VALIDATION,R2,-0.023457,0.053135,-0.02868,-0.018234,1.9659,399,True
W10_z_all,COG,T2W10,VALIDATION,RMSE,2.281695,0.184337,2.263576,2.299815,1.9659,399,True
W10_z_all,COG,T2W10,VALIDATION,MAE,1.78534,0.126968,1.772859,1.79782,1.9659,399,True
W10_z_all,COG,T2W10,VALIDATION,rho,0.079365,0.120703,0.0675,0.09123,1.9659,399,True
W10_z_all,COG,T2W10,TEST,R2,-0.024397,0.082197,-0.032477,-0.016318,1.9659,399,True
W10_z_all,COG,T2W10,TEST,RMSE,2.228049,0.301973,2.198366,2.257732,1.9659,399,True
W10_z_all,COG,T2W10,TEST,MAE,1.750408,0.199487,1.730799,1.770017,1.9659,399,True
W10_z_all,COG,T2W10,TEST,rho,0.099214,0.191855,0.080355,0.118072,1.9659,399,True
W10_z_all,MOT_V4,T2W10,VALIDATION,R2,-0.005495,0.03111,-0.008553,-0.002437,1.9659,399,True
W10_z_all,MOT_V4,T2W10,VALIDATION,RMSE,3.488292,0.163646,3.472206,3.504377,1.9659,399,True
W10_z_all,MOT_V4,T2W10,VALIDATION,MAE,2.882946,0.119086,2.87124,2.894651,1.9659,399,True
W10_z_all,MOT_V4,T2W10,VALIDATION,rho,0.057481,0.134248,0.044285,0.070677,1.9659,399,True
W10_z_all,MOT_V4,T2W10,TEST,R2,-0.008791,0.050797,-0.013784,-0.003798,1.9659,399,True
W10_z_all,MOT_V4,T2W10,TEST,RMSE,3.455452,0.253915,3.430493,3.480411,1.9659,399,True
W10_z_all,MOT_V4,T2W10,TEST,MAE,2.857739,0.181199,2.839928,2.87555,1.9659,399,True
W10_z_all,MOT_V4,T2W10,TEST,rho,0.059677,0.199316,0.040085,0.079269,1.9659,399,True
W10_z_all,COG_V1,T2W10,VALIDATION,R2,-0.006781,0.047564,-0.011457,-0.002106,1.9659,399,True
W10_z_all,COG_V1,T2W10,VALIDATION,RMSE,1.348965,0.078925,1.341207,1.356723,1.9659,399,True
W10_z_all,COG_V1,T2W10,VALIDATION,MAE,1.052722,0.060597,1.046766,1.058679,1.9659,399,True
W10_z_all,COG_V1,T2W10,VALIDATION,rho,0.106641,0.122036,0.094645,0.118637,1.9659,399,True
W10_z_all,COG_V1,T2W10,TEST,R2,-0.003426,0.058722,-0.009198,0.002346,1.9659,399,False
W10_z_all,COG_V1,T2W10,TEST,RMSE,1.355798,0.115719,1.344424,1.367173,1.9659,399,True
W10_z_all,COG_V1,T2W10,TEST,MAE,1.066772,0.090222,1.057903,1.07564,1.9659,399,True
W10_z_all,COG_V1,T2W10,TEST,rho,0.120706,0.194499,0.101588,0.139825,1.9659,399,True
W10_z_top5,MOT,T2W10,VALIDATION,R2,0.007175,0.034362,0.003798,0.010553,1.9659,399,True
W10_z_top5,MOT,T2W10,VALIDATION,RMSE,7.703234,0.345115,7.66931,7.737158,1.9659,399,True
W10_z_top5,MOT,T2W10,VALIDATION,MAE,6.551762,0.282179,6.524025,6.5795,1.9659,399,True
W10_z_top5,MOT,T2W10,VALIDATION,rho,0.108633,0.127589,0.096091,0.121174,1.9659,399,True
W10_z_top5,MOT,T2W10,TEST,R2,0.005915,0.054434,0.000564,0.011265,1.9659,399,True
W10_z_top5,MOT,T2W10,TEST,RMSE,7.633776,0.54524,7.580181,7.687371,1.9659,399,True
W10_z_top5,MOT,T2W10,TEST,MAE,6.52104,0.452458,6.476565,6.565515,1.9659,399,True
W10_z_top5,MOT,T2W10,TEST,rho,0.108179,0.198868,0.088631,0.127727,1.9659,399,True
W10_z_top5,COG,T2W10,VALIDATION,R2,-0.008857,0.036373,-0.012432,-0.005282,1.9659,399,True
W10_z_top5,COG,T2W10,VALIDATION,RMSE,2.26598,0.182151,2.248075,2.283884,1.9659,399,True
W10_z_top5,COG,T2W10,VALIDATION,MAE,1.769382,0.122609,1.75733,1.781434,1.9659,399,True
W10_z_top5,COG,T2W10,VALIDATION,rho,0.090138,0.119291,0.078412,0.101864,1.9659,399,True
W10_z_top5,COG,T2W10,TEST,R2,-0.012829,0.061935,-0.018917,-0.006741,1.9659,399,True
W10_z_top5,COG,T2W10,TEST,RMSE,2.215854,0.292698,2.187083,2.244625,1.9659,399,True
W10_z_top5,COG,T2W10,TEST,MAE,1.740666,0.192847,1.72171,1.759622,1.9659,399,True
W10_z_top5,COG,T2W10,TEST,rho,0.097995,0.196505,0.078679,0.11731,1.9659,399,True
W10_z_top5,MOT_V4,T2W10,VALIDATION,R2,-0.008499,0.040054,-0.012436,-0.004561,1.9659,399,True
W10_z_top5,MOT_V4,T2W10,VALIDATION,RMSE,3.493192,0.168006,3.476678,3.509706,1.9659,399,True
W10_z_top5,MOT_V4,T2W10,VALIDATION,MAE,2.886905,0.12544,2.874574,2.899235,1.9659,399,True
W10_z_top5,MOT_V4,T2W10,VALIDATION,rho,0.062839,0.13913,0.049163,0.076515,1.9659,399,True
W10_z_top5,MOT_V4,T2W10,TEST,R2,-0.011197,0.057782,-0.016876,-0.005517,1.9659,399,True
W10_z_top5,MOT_V4,T2W10,TEST,RMSE,3.459096,0.256483,3.433885,3.484307,1.9659,399,True
W10_z_top5,MOT_V4,T2W10,TEST,MAE,2.858502,0.184343,2.840382,2.876622,1.9659,399,True
W10_z_top5,MOT_V4,T2W10,TEST,rho,0.067825,0.203029,0.047868,0.087782,1.9659,399,True
W10_z_top5,COG_V1,T2W10,VALIDATION,R2,-0.007572,0.050656,-0.012551,-0.002592,1.9659,399,True
W10_z_top5,COG_V1,T2W10,VALIDATION,RMSE,1.34929,0.077282,1.341693,1.356886,1.9659,399,True
W10_z_top5,COG_V1,T2W10,VALIDATION,MAE,1.055878,0.05906,1.050073,1.061684,1.9659,399,True
W10_z_top5,COG_V1,T2W10,VALIDATION,rho,0.088147,0.123064,0.07605,0.100244,1.9659,399,True
W10_z_top5,COG_V1,T2W10,TEST,R2,-0.004781,0.063047,-0.010978,0.001417,1.9659,399,False
W10_z_top5,COG_V1,T2W10,TEST,RMSE,1.3564,0.113846,1.345209,1.36759,1.9659,399,True
W10_z_top5,COG_V1,T2W10,TEST,MAE,1.070451,0.089658,1.061638,1.079264,1.9659,399,True
W10_z_top5,COG_V1,T2W10,TEST,rho,0.094288,0.194893,0.07513,0.113445,1.9659,399,True
W20_raw_all,MOT,T2W20,VALIDATION,R2,-0.007172,0.036157,-0.010726,-0.003618,1.9659,399,True
W20_raw_all,MOT,T2W20,VALIDATION,RMSE,7.751578,0.327372,7.719399,7.783758,1.9659,399,True
W20_raw_all,MOT,T2W20,VALIDATION,MAE,6.613081,0.254526,6.588062,6.6381,1.9659,399,True
W20_raw_all,MOT,T2W20,VALIDATION,rho,0.071695,0.135924,0.058335,0.085056,1.9659,399,True
W20_raw_all,MOT,T2W20,TEST,R2,-0.010492,0.048481,-0.015257,-0.005726,1.9659,399,True
W20_raw_all,MOT,T2W20,TEST,RMSE,7.729375,0.510822,7.679163,7.779587,1.9659,399,True
W20_raw_all,MOT,T2W20,TEST,MAE,6.599332,0.418713,6.558174,6.64049,1.9659,399,True
W20_raw_all,MOT,T2W20,TEST,rho,0.056147,0.189375,0.037532,0.074762,1.9659,399,True
W20_raw_all,COG,T2W20,VALIDATION,R2,-0.015898,0.047447,-0.020562,-0.011234,1.9659,399,True
W20_raw_all,COG,T2W20,VALIDATION,RMSE,2.253689,0.185892,2.235416,2.271961,1.9659,399,True
W20_raw_all,COG,T2W20,VALIDATION,MAE,1.751933,0.126296,1.739519,1.764348,1.9659,399,True
W20_raw_all,COG,T2W20,VALIDATION,rho,0.076832,0.128513,0.0642,0.089464,1.9659,399,True
W20_raw_all,COG,T2W20,TEST,R2,-0.015277,0.047769,-0.019972,-0.010581,1.9659,399,True
W20_raw_all,COG,T2W20,TEST,RMSE,2.194376,0.273646,2.167478,2.221275,1.9659,399,True
W20_raw_all,COG,T2W20,TEST,MAE,1.72394,0.180808,1.706168,1.741713,1.9659,399,True
W20_raw_all,COG,T2W20,TEST,rho,0.071854,0.189832,0.053194,0.090514,1.9659,399,True
W20_raw_all,MOT_V4,T2W20,VALIDATION,R2,-0.003811,0.032122,-0.006968,-0.000653,1.9659,399,True
W20_raw_all,MOT_V4,T2W20,VALIDATION,RMSE,3.452334,0.15829,3.436774,3.467893,1.9659,399,True
W20_raw_all,MOT_V4,T2W20,VALIDATION,MAE,2.844406,0.114889,2.833113,2.8557,1.9659,399,True
W20_raw_all,MOT_V4,T2W20,VALIDATION,rho,0.08348,0.12939,0.070761,0.096198,1.9659,399,True
W20_raw_all,MOT_V4,T2W20,TEST,R2,-0.004801,0.050293,-0.009744,0.000143,1.9659,399,False
W20_raw_all,MOT_V4,T2W20,TEST,RMSE,3.528977,0.26167,3.503255,3.554698,1.9659,399,True
W20_raw_all,MOT_V4,T2W20,TEST,MAE,2.913804,0.193995,2.894735,2.932873,1.9659,399,True
W20_raw_all,MOT_V4,T2W20,TEST,rho,0.083862,0.202404,0.063966,0.103757,1.9659,399,True
W20_raw_all,COG_V1,T2W20,VALIDATION,R2,-0.015493,0.096195,-0.024948,-0.006037,1.9659,399,True
W20_raw_all,COG_V1,T2W20,VALIDATION,RMSE,1.339231,0.101534,1.329251,1.349212,1.9659,399,True
W20_raw_all,COG_V1,T2W20,VALIDATION,MAE,1.042843,0.077359,1.035239,1.050447,1.9659,399,True
W20_raw_all,COG_V1,T2W20,VALIDATION,rho,0.143318,0.133099,0.130235,0.156401,1.9659,399,True
W20_raw_all,COG_V1,T2W20,TEST,R2,0.004167,0.106467,-0.006299,0.014632,1.9659,399,False
W20_raw_all,COG_V1,T2W20,TEST,RMSE,1.320908,0.119362,1.309175,1.332641,1.9659,399,True
W20_raw_all,COG_V1,T2W20,TEST,MAE,1.023654,0.088094,1.014995,1.032313,1.9659,399,True
W20_raw_all,COG_V1,T2W20,TEST,rho,0.161343,0.204035,0.141287,0.181399,1.9659,399,True
W20_raw_top5,MOT,T2W20,VALIDATION,R2,-0.009328,0.043115,-0.013566,-0.00509,1.9659,399,True
W20_raw_top5,MOT,T2W20,VALIDATION,RMSE,7.759075,0.33285,7.726357,7.791793,1.9659,399,True
W20_raw_top5,MOT,T2W20,VALIDATION,MAE,6.616454,0.266535,6.590255,6.642654,1.9659,399,True
W20_raw_top5,MOT,T2W20,VALIDATION,rho,0.05573,0.139174,0.04205,0.069411,1.9659,399,True
W20_raw_top5,MOT,T2W20,TEST,R2,-0.01315,0.064275,-0.019468,-0.006832,1.9659,399,True
W20_raw_top5,MOT,T2W20,TEST,RMSE,7.738172,0.537579,7.68533,7.791014,1.9659,399,True
W20_raw_top5,MOT,T2W20,TEST,MAE,6.605257,0.437366,6.562265,6.648248,1.9659,399,True
W20_raw_top5,MOT,T2W20,TEST,rho,0.049961,0.195209,0.030773,0.069149,1.9659,399,True
W20_raw_top5,COG,T2W20,VALIDATION,R2,-0.013798,0.062894,-0.01998,-0.007616,1.9659,399,True
W20_raw_top5,COG,T2W20,VALIDATION,RMSE,2.250953,0.187157,2.232556,2.26935,1.9659,399,True
W20_raw_top5,COG,T2W20,VALIDATION,MAE,1.750671,0.125384,1.738346,1.762996,1.9659,399,True
W20_raw_top5,COG,T2W20,VALIDATION,rho,0.086222,0.127964,0.073644,0.0988,1.9659,399,True
W20_raw_top5,COG,T2W20,TEST,R2,-0.013515,0.054288,-0.018851,-0.008179,1.9659,399,True
W20_raw_top5,COG,T2W20,TEST,RMSE,2.192308,0.274997,2.165277,2.219339,1.9659,399,True
W20_raw_top5,COG,T2W20,TEST,MAE,1.723038,0.180728,1.705273,1.740803,1.9659,399,True
W20_raw_top5,COG,T2W20,TEST,rho,0.072703,0.188947,0.05413,0.091276,1.9659,399,True
W20_raw_top5,MOT_V4,T2W20,VALIDATION,R2,-0.009712,0.04694,-0.014326,-0.005098,1.9659,399,True
W20_raw_top5,MOT_V4,T2W20,VALIDATION,RMSE,3.461885,0.165763,3.445591,3.478179,1.9659,399,True
W20_raw_top5,MOT_V4,T2W20,VALIDATION,MAE,2.850444,0.116965,2.838947,2.861941,1.9659,399,True
W20_raw_top5,MOT_V4,T2W20,VALIDATION,rho,0.062129,0.136114,0.04875,0.075509,1.9659,399,True
W20_raw_top5,MOT_V4,T2W20,TEST,R2,-0.010719,0.061595,-0.016773,-0.004664,1.9659,399,True
W20_raw_top5,MOT_V4,T2W20,TEST,RMSE,3.53814,0.259263,3.512656,3.563625,1.9659,399,True
W20_raw_top5,MOT_V4,T2W20,TEST,MAE,2.920257,0.190672,2.901514,2.938999,1.9659,399,True
W20_raw_top5,MOT_V4,T2W20,TEST,rho,0.055967,0.202371,0.036075,0.07586,1.9659,399,True
W20_raw_top5,COG_V1,T2W20,VALIDATION,R2,0.016849,0.058885,0.011061,0.022638,1.9659,399,True
W20_raw_top5,COG_V1,T2W20,VALIDATION,RMSE,1.318277,0.085069,1.309915,1.326639,1.9659,399,True
W20_raw_top5,COG_V1,T2W20,VALIDATION,MAE,1.025473,0.064547,1.019129,1.031818,1.9659,399,True
W20_raw_top5,COG_V1,T2W20,VALIDATION,rho,0.162297,0.129243,0.149592,0.175001,1.9659,399,True
W20_raw_top5,COG_V1,T2W20,TEST,R2,0.025074,0.076691,0.017535,0.032612,1.9659,399,True
W20_raw_top5,COG_V1,T2W20,TEST,RMSE,1.308066,0.114195,1.296841,1.319291,1.9659,399,True
W20_raw_top5,COG_V1,T2W20,TEST,MAE,1.009522,0.084923,1.001175,1.01787,1.9659,399,True
W20_raw_top5,COG_V1,T2W20,TEST,rho,0.170106,0.20296,0.150156,0.190057,1.9659,399,True
W20_z_all,MOT,T2W20,VALIDATION,R2,-0.000606,0.043474,-0.004879,0.003667,1.9659,399,False
W20_z_all,MOT,T2W20,VALIDATION,RMSE,7.725922,0.343787,7.692129,7.759715,1.9659,399,True
W20_z_all,MOT,T2W20,VALIDATION,MAE,6.585694,0.274222,6.558739,6.612649,1.9659,399,True
W20_z_all,MOT,T2W20,VALIDATION,rho,0.096404,0.140606,0.082583,0.110225,1.9659,399,True
W20_z_all,MOT,T2W20,TEST,R2,-0.002012,0.054846,-0.007403,0.003379,1.9659,399,False
W20_z_all,MOT,T2W20,TEST,RMSE,7.697956,0.544039,7.644479,7.751433,1.9659,399,True
W20_z_all,MOT,T2W20,TEST,MAE,6.568678,0.450814,6.524364,6.612991,1.9659,399,True
W20_z_all,MOT,T2W20,TEST,rho,0.099292,0.194542,0.08017,0.118415,1.9659,399,True
W20_z_all,COG,T2W20,VALIDATION,R2,-0.017924,0.049763,-0.022815,-0.013032,1.9659,399,True
W20_z_all,COG,T2W20,VALIDATION,RMSE,2.255808,0.18559,2.237565,2.274051,1.9659,399,True
W20_z_all,COG,T2W20,VALIDATION,MAE,1.755343,0.128505,1.742712,1.767975,1.9659,399,True
W20_z_all,COG,T2W20,VALIDATION,rho,0.026205,0.131073,0.013321,0.039089,1.9659,399,True
W20_z_all,COG,T2W20,TEST,R2,-0.015832,0.043593,-0.020117,-0.011547,1.9659,399,True
W20_z_all,COG,T2W20,TEST,RMSE,2.194178,0.264839,2.168145,2.220211,1.9659,399,True
W20_z_all,COG,T2W20,TEST,MAE,1.725183,0.175597,1.707922,1.742443,1.9659,399,True
W20_z_all,COG,T2W20,TEST,rho,0.044819,0.189584,0.026183,0.063454,1.9659,399,True
W20_z_all,MOT_V4,T2W20,VALIDATION,R2,-0.010076,0.047552,-0.01475,-0.005402,1.9659,399,True
W20_z_all,MOT_V4,T2W20,VALIDATION,RMSE,3.462672,0.170459,3.445916,3.479427,1.9659,399,True
W20_z_all,MOT_V4,T2W20,VALIDATION,MAE,2.863225,0.122807,2.851153,2.875296,1.9659,399,True
W20_z_all,MOT_V4,T2W20,VALIDATION,rho,0.067998,0.130961,0.055125,0.080871,1.9659,399,True
W20_z_all,MOT_V4,T2W20,TEST,R2,-0.013608,0.068382,-0.02033,-0.006887,1.9659,399,True
W20_z_all,MOT_V4,T2W20,TEST,RMSE,3.54304,0.266905,3.516804,3.569276,1.9659,399,True
W20_z_all,MOT_V4,T2W20,TEST,MAE,2.934416,0.195366,2.915212,2.953619,1.9659,399,True
W20_z_all,MOT_V4,T2W20,TEST,rho,0.057031,0.207074,0.036676,0.077385,1.9659,399,True
W20_z_all,COG_V1,T2W20,VALIDATION,R2,-0.014536,0.035359,-0.018012,-0.011061,1.9659,399,True
W20_z_all,COG_V1,T2W20,VALIDATION,RMSE,1.339694,0.082864,1.331548,1.347839,1.9659,399,True
W20_z_all,COG_V1,T2W20,VALIDATION,MAE,1.025379,0.060566,1.019425,1.031332,1.9659,399,True
W20_z_all,COG_V1,T2W20,VALIDATION,rho,-0.071813,0.132968,-0.084883,-0.058743,1.9659,399,True
W20_z_all,COG_V1,T2W20,TEST,R2,-0.015879,0.041649,-0.019973,-0.011785,1.9659,399,True
W20_z_all,COG_V1,T2W20,TEST,RMSE,1.336144,0.109513,1.325379,1.346909,1.9659,399,True
W20_z_all,COG_V1,T2W20,TEST,MAE,1.010674,0.0779,1.003017,1.018332,1.9659,399,True
W20_z_all,COG_V1,T2W20,TEST,rho,-0.065781,0.209311,-0.086355,-0.045206,1.9659,399,True
W20_z_top5,MOT,T2W20,VALIDATION,R2,0.006451,0.041062,0.002414,0.010487,1.9659,399,True
W20_z_top5,MOT,T2W20,VALIDATION,RMSE,7.698689,0.337548,7.66551,7.731869,1.9659,399,True
W20_z_top5,MOT,T2W20,VALIDATION,MAE,6.560538,0.275637,6.533444,6.587632,1.9659,399,True
W20_z_top5,MOT,T2W20,VALIDATION,rho,0.099086,0.133632,0.08595,0.112221,1.9659,399,True
W20_z_top5,MOT,T2W20,TEST,R2,0.005063,0.055512,-0.000394,0.010519,1.9659,399,False
W20_z_top5,MOT,T2W20,TEST,RMSE,7.670327,0.540292,7.617218,7.723436,1.9659,399,True
W20_z_top5,MOT,T2W20,TEST,MAE,6.544559,0.451601,6.500168,6.58895,1.9659,399,True
W20_z_top5,MOT,T2W20,TEST,rho,0.096435,0.19037,0.077722,0.115148,1.9659,399,True
W20_z_top5,COG,T2W20,VALIDATION,R2,-0.019525,0.041558,-0.02361,-0.01544,1.9659,399,True
W20_z_top5,COG,T2W20,VALIDATION,RMSE,2.2577,0.183295,2.239683,2.275717,1.9659,399,True
W20_z_top5,COG,T2W20,VALIDATION,MAE,1.760083,0.126345,1.747664,1.772502,1.9659,399,True
W20_z_top5,COG,T2W20,VALIDATION,rho,0.020609,0.131624,0.007671,0.033548,1.9659,399,True
W20_z_top5,COG,T2W20,TEST,R2,-0.017641,0.039906,-0.021563,-0.013718,1.9659,399,True
W20_z_top5,COG,T2W20,TEST,RMSE,2.196431,0.266897,2.170196,2.222666,1.9659,399,True
W20_z_top5,COG,T2W20,TEST,MAE,1.730202,0.177106,1.712793,1.747611,1.9659,399,True
W20_z_top5,COG,T2W20,TEST,rho,0.033692,0.183518,0.015653,0.051731,1.9659,399,True
W20_z_top5,MOT_V4,T2W20,VALIDATION,R2,-0.007228,0.03806,-0.010969,-0.003487,1.9659,399,True
W20_z_top5,MOT_V4,T2W20,VALIDATION,RMSE,3.458028,0.161906,3.442113,3.473943,1.9659,399,True
W20_z_top5,MOT_V4,T2W20,VALIDATION,MAE,2.859418,0.118021,2.847817,2.871019,1.9659,399,True
W20_z_top5,MOT_V4,T2W20,VALIDATION,rho,0.056534,0.127564,0.043995,0.069073,1.9659,399,True
W20_z_top5,MOT_V4,T2W20,TEST,R2,-0.00983,0.057436,-0.015475,-0.004184,1.9659,399,True
