feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
cc_T6W150,0.2564823126205795,0.03479693920728252,1.0,2,0.005
edges_T6W150,0.11287389755193666,0.15409243066105893,1.0,100,0.25
l2_T6W150,-0.06854231729540453,0.028698148756442513,1.0,2,0.005
density_T6W150,-0.05346446759529111,0.10116961267910662,1.0,264,0.66
diameter_T6W150,0.048165423286357374,0.03933159014082863,1.0,24,0.06
l1_T6W150,-0.04708842072802387,0.04965270596217949,1.0,10,0.025
nodes_T6W150,0.04329476927315379,0.17529074667494718,1.0,386,0.965
atd_T6W150,-0.04325021338427649,0.12696889869362077,1.0,216,0.54
pe_T6W150,-0.034396505928815414,0.031186040012628348,1.0,2,0.005
lcc_T6W150,0.02893610159973304,0.08389102605054063,1.0,372,0.93
asp_T6W150,0.028149043680859284,0.01187870023338735,1.0,19,0.0475
lsc_T6W150,-0.025406998814023956,0.32799235598659854,1.0,327,0.8175
re_T6W150,-0.020690388289874816,0.010629396389949232,1.0,36,0.09
l3_T6W150,-0.009419510683343447,0.019661616887464112,1.0,240,0.6
