feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
edges_T2W30,0.08741006482000309,0.07768756971557124,1.0,400,1.0
lsc_T2W30,0.042620060685784666,0.049007749164932723,1.0,400,1.0
lcc_T2W30,0.03538375026454849,0.09714386193357709,1.0,400,1.0
l3_T2W30,-0.034774320882257535,0.04279681403635779,1.0,400,1.0
pe_T2W30,0.03369658146377625,0.08962308944557751,1.0,400,1.0
asp_T2W30,-0.028933079510410135,0.08322970343434574,1.0,400,1.0
density_T2W30,0.025865044792031656,0.14206195757986273,1.0,400,1.0
re_T2W30,-0.021820536241277524,0.04885209006453675,1.0,400,1.0
nodes_T2W30,0.021399094489314464,0.09133994902473112,1.0,400,1.0
diameter_T2W30,-0.018415001687943962,0.04496492946176282,1.0,400,1.0
l1_T2W30,-0.017817129944359383,0.03978695867076742,1.0,400,1.0
atd_T2W30,0.010588668301583044,0.06649190365387991,1.0,400,1.0
l2_T2W30,0.010025118845478463,0.061647432472935755,1.0,400,1.0
