number,value,datetime_start,datetime_complete,duration,params_dt_max_depth,params_dt_min_samples_leaf,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_max_features,params_et_min_samples_leaf,params_et_min_samples_split,params_et_n_estimators,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_quantile_alpha,params_regressor,params_rf_max_depth,params_rf_max_features,params_rf_min_samples_leaf,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_leaf,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_lsvr_C,params_rfe_proxy_lsvr_epsilon,params_rfe_proxy_type,params_ridge_alpha,params_ridge_solver,params_svr_C,params_svr_degree,params_svr_epsilon,params_svr_gamma,params_svr_kernel,params_use_scaler,params_xgb_booster,params_xgb_colsample_bytree,params_xgb_learning_rate,params_xgb_max_depth,params_xgb_n_estimators,params_xgb_reg_alpha,params_xgb_reg_lambda,params_xgb_subsample,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_estimator,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,1.7506592820871478,2026-06-09 17:51:35.684726,2026-06-09 17:51:38.292574,0 days 00:00:02.607848,,,,,,,,,,,,,,,Ridge,,,,,,8,,,,,,,,14.528246637516036,sparse_cg,,,,,,False,,,,,,,,,-0.018069666699368304,-0.009486133006837871,99.0,-0.013777899853103088,0.004291766846265217,0.021629524144695322,1.9842169515864174,1.7252442769599379,1.7760742872143578,99.0,1.7506592820871478,0.025415005127209966,0.12808581796909965,1.9842169515864174,0.26170568948476447,0.2797007295030851,99.0,0.2707032094939248,0.008997520009160329,0.045345444720481035,1.9842169515864174,5.87787335021735,6.134931694040376,99.0,6.006402522128863,0.12852917191151278,0.6477576547703182,1.9842169515864174,1.4063095096060656,1.455366158861227,99.0,1.4308378342336463,0.024528324627580693,0.12361715087641931,1.9842169515864174,100.0,0.43,-0.0030041887082324003,0.009441345272358691,99.0,0.003218578282063146,0.006222766990295546,0.03136132359579093,1.9842169515864174,Ridge,"{'mode': 'original', 'type': 'Ridge'}",8,"['nodes_T2W10', 'edges_T2W10', 'pe_T2W10', 'l1_T2W10', 'l3_T2W10', 'lcc_T2W10', 'lsc_T2W10', 'diameter_T2W10']",0.08421668322449398,0.13283048406492437,99.0,0.10852358364470918,0.024306900420215202,0.1225012234714626,1.9842169515864174,2.1979435462469787,2.272549550449808,99.0,2.2352465483483934,0.0373030021014146,0.18799860605761973,1.9842169515864174,completed,False,COMPLETE
1,1.78989010989011,2026-06-09 17:51:38.311790,2026-06-09 17:51:41.675570,0 days 00:00:03.363780,,,,,,,,,,,manhattan,13.0,uniform,,KNeighborsRegressor,,,,,,2,6.0,3.0,3.0,110.0,,,ExtraTrees,,,,,,,,True,,,,,,,,,-0.046520209071517715,-0.02783312373714279,99.0,-0.037176666404330254,0.009343542667187465,0.04708931984336256,1.9842169515864174,1.7632530894292524,1.8165271303509678,99.0,1.78989010989011,0.02663702046085763,0.13424449599405372,1.9842169515864174,0.26860324538692015,0.28586484443360294,99.0,0.27723404491026155,0.008630799523341417,0.043497257275425125,1.9842169515864174,6.019369428837404,6.29293826347029,99.0,6.156153846153847,0.13678441731644322,0.6893622051110972,1.9842169515864174,1.5060682523323878,1.5693163630522275,99.0,1.5376923076923077,0.03162405535991992,0.15937801224123155,1.9842169515864174,100.0,0.67,-0.05815651135273951,-0.026048164195127177,99.0,-0.042102337773933345,0.016054173578806168,0.08090936611528576,1.9842169515864174,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'ExtraTrees'}",2,"['edges_T2W10', 'l3_T2W10']",0.06779591988367917,0.11438233193591127,99.0,0.09108912590979522,0.023293206026116058,0.11739243537604452,1.9842169515864174,2.2451043010564,2.319664029956791,99.0,2.2823841655065955,0.03727986445019568,0.18788199758292437,1.9842169515864174,completed,True,COMPLETE
2,1.8190283712348334,2026-06-09 17:51:41.689724,2026-06-09 17:51:44.534935,0 days 00:00:02.845211,,,,,,,,,,,minkowski,19.0,distance,,KNeighborsRegressor,,,,,,8,,,,,0.026730883107816707,0.0013296521457299515,LinearSVR,,,,,,,,True,,,,,,,,,-0.061100853123489424,-0.046899655653258474,99.0,-0.05400025438837395,0.007100598735115478,0.03578539498636185,1.9842169515864174,1.7939792682347047,1.8440774742349622,99.0,1.8190283712348334,0.02504910300012884,0.12624175486506972,1.9842169515864174,0.27095349066147295,0.2888151593325288,99.0,0.2798843249970009,0.008930834335527934,0.045009364164475915,1.9842169515864174,5.96858376722307,6.301500515588916,99.0,6.135042141405993,0.16645837418292322,0.8389121665845901,1.9842169515864174,1.479458848990661,1.5310365847146543,99.0,1.5052477168526577,0.025788867861996596,0.12997000071679626,1.9842169515864174,100.0,0.87,-0.08055890896378935,-0.056145349631484896,99.0,-0.06835212929763712,0.012206779666152226,0.06151938000727534,1.9842169515864174,KNeighborsRegressor,"{'mode': 'proxy', 'type': 'LinearSVR'}",8,"['edges_T2W10', 're_T2W10', 'pe_T2W10', 'l1_T2W10', 'l2_T2W10', 'l3_T2W10', 'atd_T2W10', 'density_T2W10']",-0.07138026461488511,-0.020543762462537633,99.0,-0.04596201353871138,0.025418251076173744,0.12810217681010835,1.9842169515864174,2.2749594215885054,2.3495590531736736,99.0,2.3122592373810895,0.03729981579258416,0.187982547789254,1.9842169515864174,completed,True,COMPLETE
3,1.7503156706241239,2026-06-09 17:51:44.548847,2026-06-09 17:51:48.291208,0 days 00:00:03.742361,,,,,,,,,,,,,,0.006199100007802264,QuantileRegressor,,,,,,3,,,,,,,,,,,,,,,True,,,,,,,,,-0.020035896871669862,-0.007650280450774077,99.0,-0.01384308866122197,0.006192808210447893,0.031210338191580467,1.9842169515864174,1.7250064974557937,1.775624843792454,99.0,1.7503156706241239,0.025309173168330142,0.1275524490812106,1.9842169515864174,0.262124187855008,0.2795635394311933,99.0,0.27084386364310065,0.008719675788092601,0.04394517333964445,1.9842169515864174,5.900259083361294,6.136131181512105,99.0,6.018195132436699,0.11793604907540493,0.5943707364313813,1.9842169515864174,1.4178799747145001,1.4876505922888856,99.0,1.4527652835016929,0.03488530878719275,0.17581398424855363,1.9842169515864174,100.0,0.45,-0.012392389289717561,0.009136270287639256,99.0,-0.0016280595010391519,0.010764329788678409,0.05424976225544355,1.9842169515864174,QuantileRegressor,"{'mode': 'original', 'type': 'QuantileRegressor'}",3,"['edges_T2W10', 'pe_T2W10', 'l3_T2W10']",0.12628392571345615,0.1744575836615988,93.0,0.15037075468752747,0.02408682897407134,0.11760008959917614,1.9858018143458227,2.2024669043104956,2.2765233324928187,99.0,2.239495118401657,0.03702821409116162,0.18661373728087996,1.9842169515864174,completed,True,COMPLETE
4,2.252278035456607,2026-06-09 17:51:48.310074,2026-06-09 17:51:51.384624,0 days 00:00:03.074550,16.0,4.0,12.0,,,,,,,,,,,,DecisionTreeRegressor,,,,,,7,,,,,,,,,,,,,,,False,,,,,,,,,-0.33317015028767916,-0.2804420818030817,99.0,-0.30680611604538044,0.02636403424229872,0.13286870783570415,1.9842169515864174,2.205224921626147,2.299331149287067,99.0,2.252278035456607,0.04705311383046009,0.23713694106302374,1.9842169515864174,0.3234727975768935,0.3455079859650759,99.0,0.3344903917709847,0.011017594194091223,0.05552615698239276,1.9842169515864174,6.833360452579059,7.272721798503193,99.0,7.053041125541126,0.21968067296206692,1.1071403899983228,1.9842169515864174,1.8301731195607698,1.9391912383035874,99.0,1.8846821789321786,0.05450905937140875,0.27471320274644245,1.9842169515864174,100.0,0.98,-0.6764336603025093,-0.5496101501740952,99.0,-0.6130219052383022,0.06341175506420701,0.3195807545818423,1.9842169515864174,DecisionTreeRegressor,"{'mode': 'original', 'type': 'DecisionTreeRegressor'}",7,"['edges_T2W10', 'pe_T2W10', 'l1_T2W10', 'l3_T2W10', 'lsc_T2W10', 'density_T2W10', 'asp_T2W10']",-0.05113298936878051,0.006706214615447303,99.0,-0.022213387376666605,0.028919601992113908,0.1457481852929044,1.9842169515864174,2.764991601005748,2.8780089181525335,99.0,2.8215002595791407,0.05650865857339268,0.28479072577327286,1.9842169515864174,completed,False,COMPLETE
5,2.117153725900485,2026-06-09 17:51:51.402178,2026-06-09 17:51:53.815305,0 days 00:00:02.413127,6.0,2.0,3.0,,,,,,,,,,,,DecisionTreeRegressor,,,,,,3,,,,,,,,,,,,,,,False,,,,,,,,,-0.2532021251638287,-0.20153773614516413,99.0,-0.2273699306544964,0.025832194509332287,0.13018835711830293,1.9842169515864174,2.0674092774714237,2.1668981743295466,99.0,2.117153725900485,0.0497444484290613,0.2507006524124779,1.9842169515864174,0.30666153524992984,0.32935433958160004,99.0,0.31800793741576494,0.011346402165835089,0.05718327402033046,1.9842169515864174,6.797238959516263,7.2575648713345435,99.0,7.027401915425403,0.23016295590914002,1.1599687006258088,1.9842169515864174,1.7072692810944508,1.8414211727496073,99.0,1.774345226922029,0.06707594582757821,0.3380474386833041,1.9842169515864174,100.0,0.98,-0.5161902723246162,-0.39078322597966453,99.0,-0.4534867491521404,0.06270352317247585,0.3160114276936463,1.9842169515864174,DecisionTreeRegressor,"{'mode': 'original', 'type': 'DecisionTreeRegressor'}",3,"['pe_T2W10', 'l1_T2W10', 'asp_T2W10']",-0.002145673357455583,0.05748079832841213,99.0,0.027667562485478272,0.029813235842933855,0.15025189568659633,1.9842169515864174,2.618558886726149,2.7351865915792177,99.0,2.6768727391526834,0.058313852426534134,0.2938884902677157,1.9842169515864174,completed,False,COMPLETE
6,1.7609124756260142,2026-06-09 17:51:53.833455,2026-06-09 17:51:56.163679,0 days 00:00:02.330224,,,,,,,,,,,,,,,LinearRegression,,,,,,4,,,,,,,,,,,,,,,True,,,,,,,,,-0.026388135065765855,-0.013279292166101183,99.0,-0.01983371361593352,0.006554421449832336,0.03303278628172165,1.9842169515864174,1.734501654804415,1.7873232964476133,99.0,1.7609124756260142,0.02641082082159921,0.13310450150364495,1.9842169515864174,0.2634771538719915,0.2811824001785728,99.0,0.27232977702528216,0.008852623153290662,0.04461519767892735,1.9842169515864174,5.8961158685687725,6.146253373853721,99.0,6.021184621211247,0.125068752642474,0.6303179324341487,1.9842169515864174,1.4284330050785659,1.4723387957937522,99.0,1.450385900436159,0.021952895357593146,0.11063757589633236,1.9842169515864174,100.0,0.52,-0.019800557909585154,-0.0005744666855085883,99.0,-0.010187512297546872,0.009613045612038284,0.04844755309822587,1.9842169515864174,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",4,"['edges_T2W10', 'pe_T2W10', 'atd_T2W10', 'asp_T2W10']",0.08293821609424062,0.13163707344258818,99.0,0.1072876447684144,0.024349428674173786,0.1227155561527986,1.9842169515864174,2.211824028718303,2.2875552785670927,99.0,2.249689653642698,0.03786562492439513,0.1908340965140978,1.9842169515864174,completed,True,COMPLETE
7,1.8149461682266816,2026-06-09 17:51:56.182560,2026-06-09 18:00:12.916545,0 days 00:08:16.733985,,,,,,,,,,,,,,,XGBRegressor,,,,,,8,,,,,,,,,,,,,,,False,gblinear,0.6258911479126821,0.2554006816661351,5.0,367.0,0.00029870091504560114,5.103930927389519e-06,0.9812236474710556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XGBRegressor,"{'mode': 'original', 'type': 'XGBRegressor'}",8,"['re_T2W10', 'pe_T2W10', 'l1_T2W10', 'l2_T2W10', 'l3_T2W10', 'lcc_T2W10', 'atd_T2W10', 'density_T2W10']",,,,,,,,,,,,,,,timeout,False,PRUNED
8,1.7626346619349675,2026-06-09 18:00:12.927213,2026-06-09 18:00:29.835199,0 days 00:00:16.907986,,,,,,14.0,log2,3.0,8.0,215.0,,,,,ExtraTreesRegressor,,,,,,4,,,,,,,,,,,,,,,False,,,,,,,,,-0.026613584412352627,-0.01518256340017294,99.0,-0.020898073906262783,0.0057155105060898445,0.02880486683434586,1.9842169515864174,1.7371146272223261,1.788154696647609,99.0,1.7626346619349675,0.02552003471264151,0.12861514307816885,1.9842169515864174,0.2636690571982876,0.2813404451677719,99.0,0.27250475118302975,0.008835693984742182,0.04452987853811996,1.9842169515864174,5.872673151114816,6.15316080745532,99.0,6.012916979285068,0.1402438281702527,0.7067968452649556,1.9842169515864174,1.4331180244051123,1.491068604399229,99.0,1.4620933144021706,0.028975289997058333,0.14602884011192457,1.9842169515864174,100.0,0.64,-0.029738877652022738,-0.009047349502078817,99.0,-0.01939311357705078,0.010345764074971961,0.052140286709577474,1.9842169515864174,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",4,"['edges_T2W10', 'l3_T2W10', 'diameter_T2W10', 'asp_T2W10']",0.02656660734210734,0.07636410675577548,99.0,0.05146535704894142,0.024898749706834075,0.12548400862580614,1.9842169515864174,2.2220918397653673,2.296820888624117,99.0,2.259456364194742,0.03736452442937456,0.18830866453137066,1.9842169515864174,completed,False,COMPLETE
9,2.29442660451529,2026-06-09 18:00:29.849586,2026-06-09 18:00:32.951486,0 days 00:00:03.101900,8.0,5.0,4.0,,,,,,,,,,,,DecisionTreeRegressor,,,,,,12,,,,,,,,,,,,,,,True,,,,,,,,,-0.35514904056374547,-0.3077122826617649,99.0,-0.3314306616127552,0.023718378950990285,0.11953520975630719,1.9842169515864174,2.252187942609102,2.3366652664214778,99.0,2.29442660451529,0.04223866190618804,0.2128732035698892,1.9842169515864174,0.33030344382446436,0.3505703195377529,99.0,0.34043688168110864,0.010133437856644289,0.05107021109028638,1.9842169515864174,6.973111987838423,7.450423519242851,99.0,7.211767753540637,0.23865576570221447,1.202770521194292,1.9842169515864174,1.8807227759339027,1.9887031592420328,99.0,1.9347129675879677,0.05399019165406514,0.2720982280233974,1.9842169515864174,100.0,1.0,-0.7059102635330171,-0.5950300869578754,99.0,-0.6504701752454463,0.0554400882875709,0.2794053757238872,1.9842169515864174,DecisionTreeRegressor,"{'mode': 'original', 'type': 'DecisionTreeRegressor'}",12,"['nodes_T2W10', 'edges_T2W10', 'pe_T2W10', 'l1_T2W10', 'l2_T2W10', 'l3_T2W10', 'lcc_T2W10', 'lsc_T2W10', 'atd_T2W10', 'density_T2W10', 'diameter_T2W10', 'asp_T2W10']",-0.0852803646451131,-0.03194108461887742,99.0,-0.058610724631995265,0.02666964001311784,0.1344088910831801,1.9842169515864174,2.809307869157543,2.9061753747283507,99.0,2.857741621942947,0.04843375278540415,0.24409504589042286,1.9842169515864174,completed,True,COMPLETE
