target,window,feature_type,covariates,n_subjects,n_candidate_predictors,n_selected_per_split,predictors,n_iter,alpha_mean,alpha_std,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,rho_mean,rho_std,rho_ci_lower,rho_ci_upper,frac_r2_below_zero
MOT,T7W20,z,,250,13,5,"z_nodes_T7W20, z_edges_T7W20, z_re_T7W20, z_pe_T7W20, z_l1_T7W20, z_l2_T7W20, z_l3_T7W20, z_lcc_T7W20, z_lsc_T7W20, z_atd_T7W20, z_density_T7W20, z_diameter_T7W20, z_asp_T7W20",400,901.2204461855139,225.6059674509395,-0.011407063273925554,0.024218660183285546,-0.013787669530173218,-0.00902645701767789,7.758224622876112,0.5012276786531135,7.708955764129351,7.807493481622872,6.588517250665748,0.3799016038417575,6.551174304027916,6.62586019730358,-0.0017063118433308722,0.19010645568761317,-0.020393085361683487,0.016980461675021742,0.6775
COG,T7W20,z,,250,13,5,"z_nodes_T7W20, z_edges_T7W20, z_re_T7W20, z_pe_T7W20, z_l1_T7W20, z_l2_T7W20, z_l3_T7W20, z_lcc_T7W20, z_lsc_T7W20, z_atd_T7W20, z_density_T7W20, z_diameter_T7W20, z_asp_T7W20",400,736.0507310327652,347.39205002895363,-0.01592813940348221,0.03678666068318345,-0.019544134421624705,-0.012312144385339717,2.2163209151825796,0.22818343171154934,2.1938913133386477,2.2387505170265114,1.7115944141138135,0.1435717400544468,1.6974818339790188,1.7257069942486083,-0.005686505107877864,0.20136279611580538,-0.025479735971228518,0.014106725755472789,0.6925
MOT_V4,T7W20,z,,250,13,5,"z_nodes_T7W20, z_edges_T7W20, z_re_T7W20, z_pe_T7W20, z_l1_T7W20, z_l2_T7W20, z_l3_T7W20, z_lcc_T7W20, z_lsc_T7W20, z_atd_T7W20, z_density_T7W20, z_diameter_T7W20, z_asp_T7W20",400,742.8019506182885,329.1693637316688,-0.008364511448121843,0.03146680167987086,-0.011457583665011203,-0.005271439231232484,3.4846975904434117,0.27331161407216786,3.457832052323578,3.511563128563245,2.8880451756226564,0.18126070157004226,2.8702279075779407,2.905862443667372,0.06614179750024711,0.1927331654537871,0.04719682796050533,0.08508676703998888,0.5275
COG_V1,T7W20,z,,250,13,5,"z_nodes_T7W20, z_edges_T7W20, z_re_T7W20, z_pe_T7W20, z_l1_T7W20, z_l2_T7W20, z_l3_T7W20, z_lcc_T7W20, z_lsc_T7W20, z_atd_T7W20, z_density_T7W20, z_diameter_T7W20, z_asp_T7W20",400,864.2002319310932,309.76005120220356,-0.022385227842504775,0.03742082455665043,-0.02606355886409405,-0.0187068968209155,1.3578934058435699,0.1148393120607264,1.346605118932322,1.3691816927548177,1.0429256187577185,0.08121152282763466,1.0349428212842111,1.0509084162312259,-0.11687912448053879,0.17192398837761944,-0.13377862755929612,-0.09997962140178146,0.855
