feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
z_density,z,6,T6W190,244,0.016718623160816657,0.7949946272456012,0.014754298846347666,0.8190062619341197,0.041440914893064784,0.5193935221465615,0.023498166523693152,0.7155132217535036,0.05791501711566843,0.3677093901059414,0.05480961463570523,0.3949741023644566,0.122586803127389,0.0558438240388859,0.11454468710926818,0.07471033094972837
z_l3,z,6,T6W190,244,0.0965459943280925,0.13261544127267808,0.10230516448113343,0.1116696530913084,-0.06030473986282015,0.34824083099769987,-0.02220428140667852,0.7305543442187339,0.10516564670270971,0.10124409777590568,0.11391212000296223,0.07633954232858543,-0.11221159696516324,0.08023410982821165,-0.09506802501798889,0.13949579731140493
z_lsc,z,6,T6W190,244,-0.03962570008261908,0.537870253488137,-0.038877067243501484,0.5464177431654446,-0.1875848449871121,0.0032686266289952658,-0.1853633992303571,0.003733980785300291,-0.028491816418202996,0.6578663278373498,-0.02723968965956245,0.6726501144072198,-0.08218981383115469,0.20074955363014235,-0.07919383141419489,0.21866824415864833
z_asp,z,6,T6W190,244,-0.02848367207057235,0.6579579380605431,-0.026275743766829483,0.6835991597262231,0.0048527255791753895,0.9398859634154476,0.02724079741206535,0.6726375709729955,-0.047857642705627576,0.4567869298150156,-0.044237206325057496,0.49247969053768403,-0.06894485066588778,0.2834058687544511,-0.05900745067485978,0.3597242986209858
z_l2,z,6,T6W190,244,-0.06306567278222301,0.3265751941750485,-0.07148145309060283,0.26701604461651607,0.08029738483527861,0.21134938755762642,0.02494359514195838,0.698839525949162,-0.08710557908621212,0.17502763896608875,-0.10050219352050922,0.11815735780027681,-0.024807548540571784,0.6998108768492124,-0.05470808672247498,0.39585157052414105
z_pe,z,6,T6W190,244,-0.01871667226408636,0.7711370220288439,-0.01991630095161244,0.7574019955177886,0.009992797332588895,0.8765889023301338,-0.000847432637475089,0.9895144592120949,-0.010707187039428318,0.8678441179237598,-0.012666823547963902,0.8442611061967112,-0.04491681655105048,0.48494408764122915,-0.05059682515813839,0.4323582214875026
z_cc,z,6,T6W190,244,-0.005887898888633798,0.9270949634731827,-0.009681733663987528,0.88064736774437,0.03462229041543182,0.5904377892607457,0.0006317264151967164,0.9921833583151146,0.0056430441995561804,0.9301189154114317,-0.0004465002428830257,0.9944752030437015,0.06603025512953627,0.3043024649563303,0.05021992680967525,0.4357991900312627
z_diameter,z,6,T6W190,244,-0.06940130334452556,0.2802229244835829,-0.0666174414420279,0.30101560224476287,0.03335053300183434,0.6041644941633318,0.06775057100458287,0.2928498648365832,-0.047413514226958796,0.46097983957391164,-0.04214656599715999,0.5131743518765577,0.02138641698532266,0.739595482198004,0.037668931621747184,0.5589645226991131
z_l1,z,6,T6W190,244,-0.042160365725521336,0.5121615214432131,-0.04101904624685045,0.5245193022845317,0.009771858195711042,0.8792964847588365,0.02146878000634324,0.7391509452473768,-0.10711790051672224,0.09502830882516329,-0.10534392005678829,0.10137095708189905,-0.02957704082897013,0.6457055066878772,-0.02431132242081436,0.7061158934315823
z_re,z,6,T6W190,244,0.020389563629674364,0.7513250819399936,0.02225906960504157,0.7299153039988381,-0.015256753620938375,0.8125729035944401,0.001440914852692818,0.9821720883709495,-0.024453055137942,0.703897657501256,-0.02154915475099236,0.7382099181221694,-0.023230477278494237,0.7180568234071457,-0.015196812988704223,0.813675564256374
