feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
edges_T2W10,0.228891100459482,0.21276485693249364,1.0,400,1.0
nodes_T2W10,0.12585951777952917,0.19806857780624418,1.0,400,1.0
l2_T2W10,-0.121566016129458,0.18933150191432982,1.0,400,1.0
l3_T2W10,-0.12046926025005882,0.09157932767344697,1.0,400,1.0
asp_T2W10,-0.10306772821115079,0.4896853664252391,1.0,400,1.0
pe_T2W10,0.09697524418688384,0.180582378382786,1.0,400,1.0
density_T2W10,-0.08986496367719642,0.31709072319647086,1.0,400,1.0
atd_T2W10,0.08891643395807464,0.4996871450713862,1.0,400,1.0
l1_T2W10,0.05471549851595057,0.11864140497877736,1.0,400,1.0
diameter_T2W10,0.04150442203300177,0.32948224656488334,1.0,400,1.0
re_T2W10,0.03602859838347149,0.11671570038820846,1.0,400,1.0
lcc_T2W10,0.019815119807595233,0.14432921340626192,1.0,400,1.0
lsc_T2W10,0.012974645797545698,0.10654438555006568,1.0,400,1.0
