feature,mean_coef,std_coef,frac_nonzero
z_l2_T2W10,3.656951296249799,1.2176003111507707,1.0
z_cc_T2W20,-2.4848296888483983,0.5915986418779395,1.0
School year,0.06147384559315014,0.10099505459032009,1.0
