feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,abs_r_MOT,abs_r_partial_MOT,abs_r_COG,abs_r_partial_COG
density,raw,7,T7W20,250,0.014379995127498098,0.8210148213400085,0.020111407742152563,0.7521635960561571,-0.09277903116004771,0.14353021883473613,-0.04004776398622,0.5293387737871768,0.014379995127498098,0.020111407742152563,0.09277903116004771,0.04004776398622
diameter,raw,7,T7W20,250,-0.048175115428664365,0.4482483494750763,-0.054926083017884604,0.3881322028395536,0.09153852725300651,0.1489840579775228,0.043017573794771544,0.4992291186198553,0.048175115428664365,0.054926083017884604,0.09153852725300651,0.043017573794771544
asp,raw,7,T7W20,250,-0.0364598390345426,0.5661150362056656,-0.042615434000021296,0.503252628632199,0.10076102929165581,0.11200742299591863,0.05310141839835656,0.4041125987899921,0.0364598390345426,0.042615434000021296,0.10076102929165581,0.05310141839835656
cc,raw,7,T7W20,250,0.12092216093719829,0.05621339853153508,0.1242597797111285,0.05016936235676957,-0.007565856395321147,0.9052524736055807,0.01741936567966883,0.7844607245270439,0.12092216093719829,0.1242597797111285,0.007565856395321147,0.01741936567966883
nodes,raw,7,T7W30,250,-0.0033956175045788393,0.9573968608979869,-0.008103378476530126,0.8987600689539411,0.08200711320577524,0.19624430884009839,0.032467308122438046,0.6101340922393037,0.0033956175045788393,0.008103378476530126,0.08200711320577524,0.032467308122438046
edges,raw,7,T7W30,250,0.1288194503808662,0.04184144988351531,0.13108632115537858,0.03873162945713518,0.1307998232159034,0.03876722591002722,0.15207794898825702,0.01632084852542269,0.1288194503808662,0.13108632115537858,0.1307998232159034,0.15207794898825702
re,raw,7,T7W30,250,-0.08182276052207177,0.1972552604893204,-0.08057392994615153,0.20511995844189312,-0.026645952239916615,0.6750169577471168,-0.002119898854751586,0.9734487836656702,0.08182276052207177,0.08057392994615153,0.026645952239916615,0.002119898854751586
pe,raw,7,T7W30,250,-0.03655956980971034,0.5650525935478793,-0.03473766265094282,0.5853700607933945,-0.059549748859004846,0.34840994288115645,-0.0339598518091396,0.5938017654974215,0.03655956980971034,0.03473766265094282,0.059549748859004846,0.0339598518091396
l1,raw,7,T7W30,250,-0.04436826098988981,0.48495703679166585,-0.04380711557962232,0.4913792287846237,0.0767144222089587,0.22679171020679978,0.08522702479565827,0.18007209097874713,0.04436826098988981,0.04380711557962232,0.0767144222089587,0.08522702479565827
l2,raw,7,T7W30,250,-0.03059527522741158,0.630202281236049,-0.028793233243769787,0.6511557632900264,-0.06617550460909412,0.2973070239536971,-0.04227671005663964,0.5066548095443485,0.03059527522741158,0.028793233243769787,0.06617550460909412,0.04227671005663964
l3,raw,7,T7W30,250,0.01615923622208277,0.7993131537508166,0.018254335839808247,0.7744009491184007,-0.041508055397935686,0.5135677062284084,-0.019042395467190866,0.764940733777473,0.01615923622208277,0.018254335839808247,0.041508055397935686,0.019042395467190866
lcc,raw,7,T7W30,250,0.001994245449375438,0.9749714375824884,-0.0025921929185806353,0.9675363653728878,0.10449007565155123,0.09927704688074927,0.05499561765301306,0.38753088690401155,0.001994245449375438,0.0025921929185806353,0.10449007565155123,0.05499561765301306
lsc,raw,7,T7W30,250,0.17365578811279633,0.005906527618510277,0.17306014583905707,0.0061853510626420595,0.08918556282352014,0.15975868551224892,0.07538513171633442,0.2359150210487363,0.17365578811279633,0.17306014583905707,0.08918556282352014,0.07538513171633442
atd,raw,7,T7W30,250,0.005722709952511673,0.9282623724240118,0.010665650217602851,0.8670088725793699,-0.06890215169772451,0.27780244118644143,-0.017348024742142705,0.7853219331053168,0.005722709952511673,0.010665650217602851,0.06890215169772451,0.017348024742142705
density,raw,7,T7W30,250,0.03847502932811629,0.5448341048231101,0.04517373403610419,0.47794905908283036,-0.0747066411694086,0.23921890444356858,-0.022798513924122427,0.7203501695752081,0.03847502932811629,0.04517373403610419,0.0747066411694086,0.022798513924122427
diameter,raw,7,T7W30,250,-0.11444662175584365,0.07085101052486567,-0.12182317706861186,0.054880500351039925,0.039245088323225874,0.536807675454401,-0.003632871255517702,0.954515336939615,0.11444662175584365,0.12182317706861186,0.039245088323225874,0.003632871255517702
asp,raw,7,T7W30,250,-0.10039514305970543,0.11332248781221317,-0.10761989865921297,0.09015256545228714,0.051276290765379394,0.41954123300869745,0.007752141647847485,0.9031262799500888,0.10039514305970543,0.10761989865921297,0.051276290765379394,0.007752141647847485
cc,raw,7,T7W30,250,0.1425977758225353,0.024139297573053015,0.14713856838806702,0.02019090604006258,-0.016076045578464832,0.8003245558754445,0.013323129716431223,0.8343023530975966,0.1425977758225353,0.14713856838806702,0.016076045578464832,0.013323129716431223
nodes,raw,7,T7W40,248,-0.01571232491312322,0.8055250382859418,-0.022660014081135695,0.723062290775472,0.08104486142351885,0.20339402153368533,0.028693336301063414,0.6536075955670447,0.01571232491312322,0.022660014081135695,0.08104486142351885,0.028693336301063414
edges,raw,7,T7W40,248,0.13478061329310975,0.0338802867024641,0.13764123884694404,0.030577198222188396,0.13555847886654773,0.032854945378572975,0.15793382111906254,0.012949666402655297,0.13478061329310975,0.13764123884694404,0.13555847886654773,0.15793382111906254
re,raw,7,T7W40,248,-0.08119924102271728,0.20253158340880786,-0.07906950866484956,0.2156007634805105,-0.04594291394232031,0.4713803534726135,-0.016161526748978538,0.8004796314533745,0.08119924102271728,0.07906950866484956,0.04594291394232031,0.016161526748978538
pe,raw,7,T7W40,248,-0.038222710683607886,0.54909963750999,-0.03565150508389119,0.5770885204845062,-0.045147436833046284,0.4790995217006048,-0.01793785904329801,0.7790876929907349,0.038222710683607886,0.03565150508389119,0.045147436833046284,0.01793785904329801
l1,raw,7,T7W40,248,-0.04349221452882917,0.49537899607577435,-0.0429285270714292,0.5018625102533564,0.07967815911832254,0.21114517921413747,0.08656075666123014,0.17508169730212095,0.04349221452882917,0.0429285270714292,0.07967815911832254,0.08656075666123014
l2,raw,7,T7W40,248,-0.02474938409865293,0.6981314412764724,-0.022200718334673932,0.7284526385052438,-0.05544743913604097,0.3846038665402072,-0.030629735766161723,0.6318997411934627,0.02474938409865293,0.022200718334673932,0.05544743913604097,0.030629735766161723
l3,raw,7,T7W40,248,0.037118053098971884,0.5607127799537588,0.04021425947941591,0.529306312196775,-0.05778257864192867,0.3648717460264046,-0.03380180856828678,0.5970180817996839,0.037118053098971884,0.04021425947941591,0.05778257864192867,0.03380180856828678
lcc,raw,7,T7W40,248,-0.011189760720732522,0.8608189555275165,-0.018032493973240957,0.7779525245061788,0.09660039135830775,0.1292340726935767,0.04449257896368991,0.4863952995986062,0.011189760720732522,0.018032493973240957,0.09660039135830775,0.04449257896368991
lsc,raw,7,T7W40,248,0.05228418693761456,0.4123453241165881,0.04940653288190475,0.43951167905668065,0.1135549304513486,0.07425994383603399,0.08064531826978785,0.20656411296863564,0.05228418693761456,0.04940653288190475,0.1135549304513486,0.08064531826978785
atd,raw,7,T7W40,248,0.01444746370053476,0.8209048979651873,0.02148573749341005,0.7368702701882492,-0.07104756555690643,0.26501553580940385,-0.01700547416581248,0.7902965576517219,0.01444746370053476,0.02148573749341005,0.07104756555690643,0.01700547416581248
density,raw,7,T7W40,248,0.05478216484714952,0.39034206243784575,0.0633223906984297,0.3216189912911511,-0.07321344370943371,0.2506863699799049,-0.021863623101969057,0.7324173540164091,0.05478216484714952,0.0633223906984297,0.07321344370943371,0.021863623101969057
diameter,raw,7,T7W40,248,-0.0974840368122421,0.12575130261745762,-0.1034235679772975,0.10490292368632584,0.027933883537936223,0.6615557263870048,-0.007867740829970079,0.9020865652515141,0.0974840368122421,0.1034235679772975,0.027933883537936223,0.007867740829970079
asp,raw,7,T7W40,248,-0.09454989734142957,0.13760235536848994,-0.10174997757049725,0.1106770435941178,0.0460164580486903,0.4706701536501729,0.005171894300585981,0.9355445996026877,0.09454989734142957,0.10174997757049725,0.0460164580486903,0.005171894300585981
cc,raw,7,T7W40,248,0.1452539878791953,0.022134394772050623,0.1512253792026091,0.01739118108640718,-0.023226081965929863,0.7158834360042854,0.009161554474464822,0.8860866105818859,0.1452539878791953,0.1512253792026091,0.023226081965929863,0.009161554474464822
nodes,raw,7,T7W50,243,0.00016134898784040828,0.998003525046764,-0.0067384939355763914,0.9169433412778091,0.07302372348942333,0.2568061738521922,0.02152042460865334,0.7390705250320265,0.00016134898784040828,0.0067384939355763914,0.07302372348942333,0.02152042460865334
edges,raw,7,T7W50,243,0.13596533612503064,0.034140490611427314,0.13941806512128768,0.03014295372155802,0.14187280031869046,0.027010080261202482,0.16596070520955036,0.009700240436064649,0.13596533612503064,0.13941806512128768,0.14187280031869046,0.16596070520955036
re,raw,7,T7W50,243,-0.08987058047684889,0.16254965412217595,-0.08720266538590972,0.17634061665603912,-0.093935559332975,0.1442927573036525,-0.06271480844296982,0.3312899853580213,0.08987058047684889,0.08720266538590972,0.093935559332975,0.06271480844296982
pe,raw,7,T7W50,243,-0.04003223497786556,0.5345521842276584,-0.03701691914067705,0.5666019994836855,-0.020226104367222917,0.7537488048987311,0.007581985963097205,0.9065914061148336,0.04003223497786556,0.03701691914067705,0.020226104367222917,0.007581985963097205
l1,raw,7,T7W50,243,-0.03148561319456446,0.6252647692941818,-0.030770257816339578,0.6338554620424021,0.07743991004480555,0.229072593763828,0.08480087713922224,0.18860025409607295,0.03148561319456446,0.030770257816339578,0.07743991004480555,0.08480087713922224
l2,raw,7,T7W50,243,-0.023008065775509328,0.7211979957675128,-0.020062229052693756,0.756172858238892,-0.023455506773919842,0.7160074233898704,0.0016996233921054889,0.9790156156840589,0.023008065775509328,0.020062229052693756,0.023455506773919842,0.0016996233921054889
l3,raw,7,T7W50,243,0.03835510499268389,0.5518214023883936,0.04160265281091931,0.5195018626223085,-0.07481494351814859,0.24529025977122107,-0.052976818669633885,0.4119680542552091,0.03835510499268389,0.04160265281091931,0.07481494351814859,0.052976818669633885
lcc,raw,7,T7W50,243,0.001227382378319059,0.9848137028126774,-0.0056739918209436566,0.9300274554649823,0.07629110068466333,0.23607437567040915,0.02463153219679515,0.7030172820061026,0.001227382378319059,0.0056739918209436566,0.07629110068466333,0.02463153219679515
lsc,raw,7,T7W50,243,0.029191216326008924,0.6506954919347505,0.02409115032033006,0.709234734521848,0.11134487323340403,0.08324950504092324,0.06728429098781644,0.2971982992428708,0.029191216326008924,0.02409115032033006,0.11134487323340403,0.06728429098781644
atd,raw,7,T7W50,243,0.002051286793096927,0.9746223345533859,0.009088885589515719,0.8881379761146598,-0.061542203647705594,0.33942235500022094,-0.009051945410184408,0.8885896658142375,0.002051286793096927,0.009088885589515719,0.061542203647705594,0.009051945410184408
density,raw,7,T7W50,243,0.037766529524895946,0.5579458042157179,0.045837317706620966,0.47786381660872757,-0.05943274589015171,0.35626601552219755,-0.009835245268200553,0.8790197182938544,0.037766529524895946,0.045837317706620966,0.05943274589015171,0.009835245268200553
diameter,raw,7,T7W50,243,-0.09561132969911046,0.1372381848770274,-0.10134504753409095,0.11584685576876047,-0.0016036695981072472,0.9801587751332752,-0.035259351958917405,0.5851782595280636,0.09561132969911046,0.10134504753409095,0.0016036695981072472,0.035259351958917405
asp,raw,7,T7W50,243,-0.09143356614421186,0.1553350516606313,-0.09851335182027988,0.1264397615848731,0.021372850070420592,0.7402746007212759,-0.017797520664846175,0.7829684062008982,0.09143356614421186,0.09851335182027988,0.021372850070420592,0.017797520664846175
cc,raw,7,T7W50,243,0.13587259338835136,0.03426409846060806,0.1420969839365607,0.027084850055335168,-0.020141005783203103,0.7547517426925384,0.012083163717850166,0.8516578835061128,0.13587259338835136,0.1420969839365607,0.020141005783203103,0.012083163717850166
