feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG
edges,raw,7,T7W50,243,0.13596533612503064,0.034140490611427314,0.13941806512128768,0.03014295372155802,0.14187280031869046,0.027010080261202482,0.16596070520955036,0.009700240436064649
edges,raw,7,T7W40,248,0.13478061329310975,0.0338802867024641,0.13764123884694404,0.030577198222188396,0.13555847886654773,0.032854945378572975,0.15793382111906254,0.012949666402655297
edges,raw,7,T7W30,250,0.1288194503808662,0.04184144988351531,0.13108632115537858,0.03873162945713518,0.1307998232159034,0.03876722591002722,0.15207794898825702,0.01632084852542269
edges,raw,7,T7W20,250,0.12494997904709244,0.048441772548567005,0.12722371770715898,0.0448976618009127,0.1257301552156069,0.047045212771435994,0.14709772223732293,0.02022597199085189
lcc,raw,7,T7W20,250,0.030863438173491634,0.6272054635378476,0.027865302279910843,0.6616910906694221,0.12067349850313669,0.05672521122038715,0.0756925961138098,0.23400427555986889
lsc,raw,7,T7W40,248,0.05228418693761456,0.4123453241165881,0.04940653288190475,0.43951167905668065,0.1135549304513486,0.07425994383603399,0.08064531826978785,0.20656411296863564
lsc,raw,7,T7W50,243,0.029191216326008924,0.6506954919347505,0.02409115032033006,0.709234734521848,0.11134487323340403,0.08324950504092324,0.06728429098781644,0.2971982992428708
lcc,raw,7,T7W30,250,0.001994245449375438,0.9749714375824884,-0.0025921929185806353,0.9675363653728878,0.10449007565155123,0.09927704688074927,0.05499561765301306,0.38753088690401155
asp,raw,7,T7W20,250,-0.0364598390345426,0.5661150362056656,-0.042615434000021296,0.503252628632199,0.10076102929165581,0.11200742299591863,0.05310141839835656,0.4041125987899921
lcc,raw,7,T7W40,248,-0.011189760720732522,0.8608189555275165,-0.018032493973240957,0.7779525245061788,0.09660039135830775,0.1292340726935767,0.04449257896368991,0.4863952995986062
re,raw,7,T7W50,243,-0.08987058047684889,0.16254965412217595,-0.08720266538590972,0.17634061665603912,-0.093935559332975,0.1442927573036525,-0.06271480844296982,0.3312899853580213
density,raw,7,T7W20,250,0.014379995127498098,0.8210148213400085,0.020111407742152563,0.7521635960561571,-0.09277903116004771,0.14353021883473613,-0.04004776398622,0.5293387737871768
nodes,raw,7,T7W20,250,0.021733378329620075,0.7323861576071408,0.01824074369930041,0.7745644120822334,0.0915917928384762,0.1487466917881982,0.043081631234246395,0.4985897796207834
diameter,raw,7,T7W20,250,-0.048175115428664365,0.4482483494750763,-0.054926083017884604,0.3881322028395536,0.09153852725300651,0.1489840579775228,0.043017573794771544,0.4992291186198553
lsc,raw,7,T7W30,250,0.17365578811279633,0.005906527618510277,0.17306014583905707,0.0061853510626420595,0.08918556282352014,0.15975868551224892,0.07538513171633442,0.2359150210487363
l2,raw,7,T7W20,250,-0.02639899406945962,0.6778598569356892,-0.02451003267541959,0.7003311058330097,-0.0821247220339893,0.1956013409140179,-0.05799979372556169,0.36209326522305996
nodes,raw,7,T7W30,250,-0.0033956175045788393,0.9573968608979869,-0.008103378476530126,0.8987600689539411,0.08200711320577524,0.19624430884009839,0.032467308122438046,0.6101340922393037
nodes,raw,7,T7W40,248,-0.01571232491312322,0.8055250382859418,-0.022660014081135695,0.723062290775472,0.08104486142351885,0.20339402153368533,0.028693336301063414,0.6536075955670447
l1,raw,7,T7W40,248,-0.04349221452882917,0.49537899607577435,-0.0429285270714292,0.5018625102533564,0.07967815911832254,0.21114517921413747,0.08656075666123014,0.17508169730212095
l1,raw,7,T7W50,243,-0.03148561319456446,0.6252647692941818,-0.030770257816339578,0.6338554620424021,0.07743991004480555,0.229072593763828,0.08480087713922224,0.18860025409607295
l1,raw,7,T7W20,250,-0.04305312893584616,0.49800472444160854,-0.0425355525463669,0.5040538845933592,0.07695095494031011,0.22535838989259005,0.0848456628990721,0.18203582450710945
l1,raw,7,T7W30,250,-0.04436826098988981,0.48495703679166585,-0.04380711557962232,0.4913792287846237,0.0767144222089587,0.22679171020679978,0.08522702479565827,0.18007209097874713
lcc,raw,7,T7W50,243,0.001227382378319059,0.9848137028126774,-0.0056739918209436566,0.9300274554649823,0.07629110068466333,0.23607437567040915,0.02463153219679515,0.7030172820061026
l3,raw,7,T7W50,243,0.03835510499268389,0.5518214023883936,0.04160265281091931,0.5195018626223085,-0.07481494351814859,0.24529025977122107,-0.052976818669633885,0.4119680542552091
density,raw,7,T7W30,250,0.03847502932811629,0.5448341048231101,0.04517373403610419,0.47794905908283036,-0.0747066411694086,0.23921890444356858,-0.022798513924122427,0.7203501695752081
pe,raw,7,T7W20,250,-0.022253872148517113,0.7262301814509478,-0.020195673563649617,0.7511592402692399,-0.07347392048590665,0.24708130189477379,-0.04731727518551095,0.4572918867891647
density,raw,7,T7W40,248,0.05478216484714952,0.39034206243784575,0.0633223906984297,0.3216189912911511,-0.07321344370943371,0.2506863699799049,-0.021863623101969057,0.7324173540164091
nodes,raw,7,T7W50,243,0.00016134898784040828,0.998003525046764,-0.0067384939355763914,0.9169433412778091,0.07302372348942333,0.2568061738521922,0.02152042460865334,0.7390705250320265
atd,raw,7,T7W20,250,-0.0090108947630253,0.887266724213299,-0.004802142895301629,0.9398998921891051,-0.0721827812747035,0.2555072891748625,-0.020864044365768563,0.7432079610242266
atd,raw,7,T7W40,248,0.01444746370053476,0.8209048979651873,0.02148573749341005,0.7368702701882492,-0.07104756555690643,0.26501553580940385,-0.01700547416581248,0.7902965576517219
