feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
l3_T6W150,-0.07557144297232549,0.07151234083760695,1.0,400,1.0
diameter_T6W150,0.059893016964063864,0.07454538114928919,1.0,400,1.0
pe_T6W150,-0.05047062115197901,0.06156018153063459,1.0,400,1.0
re_T6W150,-0.03667721996018256,0.02774209081053629,1.0,400,1.0
atd_T6W150,-0.020486518888985835,0.010897931534769246,1.0,400,1.0
cc_T6W150,-0.016858115941728903,0.03107966299740684,1.0,400,1.0
density_T6W150,-0.016797844227521924,0.015276971221042669,1.0,400,1.0
asp_T6W150,0.011587640567372284,0.02356209170494229,1.0,400,1.0
nodes_T6W150,0.009052618068383518,0.020134753158454744,1.0,400,1.0
lcc_T6W150,0.008640221994843884,0.020833404728741303,1.0,400,1.0
l2_T6W150,0.0066274329305054305,0.04231094448712867,1.0,400,1.0
l1_T6W150,0.00587590862765108,0.028145510325030706,1.0,400,1.0
edges_T6W150,0.005351501623999671,0.03750529144786581,1.0,400,1.0
lsc_T6W150,0.0006621012180958966,0.030549836467341565,1.0,400,1.0
