feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_atd_T2W30,0.19443308720917263,0.06751773797254824,1.0,400,1.0
z_l1_T2W30,0.09057390031140164,0.05362856969416002,1.0,400,1.0
z_l3_T2W30,-0.08268476195637964,0.0467880595105384,1.0,400,1.0
z_diameter_T2W30,-0.07141674362554136,0.056782752759617666,1.0,400,1.0
z_lsc_T2W30,0.05543261919649096,0.043675777290248484,1.0,400,1.0
z_asp_T2W30,-0.04753953932872355,0.03302416966955511,1.0,400,1.0
z_density_T2W30,-0.0336671649016416,0.03148230602591203,1.0,400,1.0
z_pe_T2W30,0.0298692664110173,0.03537580642592917,1.0,400,1.0
z_re_T2W30,0.008746261401140171,0.04320176136978013,1.0,400,1.0
z_l2_T2W30,-0.006841673678259795,0.03775668146883435,1.0,400,1.0
z_lcc_T2W30,-2.2490028739142848e-18,7.234652236171697e-17,0.0,400,1.0
z_edges_T2W30,0.0,0.0,0.0,400,1.0
z_nodes_T2W30,0.0,0.0,0.0,400,1.0
