subject,re_T6W40,pe_T6W40,l2_T6W40,l3_T6W40,lcc_T6W40
CDMS-12-5A-SRIGO,-0.47780502998716795,-0.7313622311348146,-0.6428205492041406,-1.0400052061551157,0.7506289099985199
CDMS-12-6A-FAROPA,-1.1353944248625474,-0.7986640453488388,-0.814739031534424,-1.317349448088961,0.8116460213571958
CDMS-12-6A-JGIGA,0.43666145837504655,1.1680261989663132,1.27926084197097,-0.28670671448574164,-1.0425261836291801
CDMS-12-6A-JSOTGU,0.6530110684695912,-0.2565550979045292,-0.3881268918436068,0.3888059112828909,-0.6692937666002574
CDMS-12-6A-SROAL,-0.6467732297669708,-0.7391150272409283,-0.9694883666528745,-0.6816869961118541,0.8291284336998551
CDMS-12-6B-IJDAGA,0.897598514994462,0.5936219578262544,0.7418085334035536,0.4152980086716346,-0.8061085652121835
CDMS-12-6B-SCLAG,0.5250539924430493,0.3585120764035432,0.45286553117632616,-0.042697820509002074,-0.5494221736444547
CDMS-12-7C-ARAHE,0.05705887469091894,0.42704373785644106,1.2638848138651833,0.6509862071635115,-0.5409187677323936
CDMS-12-7C-CATRAR,-0.4109668158693474,-0.7062939566174848,-0.516171708186428,-0.09688744234463441,0.5103278608660888
CDMS-12-7C-DLOLO,0.06387932038687719,-1.0508443613205691,-1.3536902413478955,-0.017782053980924008,0.00880386239067014
CDMS-12-7C-JSZAOR,-2.229816164121124,-0.5582286076328425,-0.5262453754671288,-1.06219987757329,2.023116078921711
CDMS-12-7C-MAROBE,-1.0377075527324238,0.15459793886480333,0.39207565408406114,-0.9324312202837971,1.4338832387067098
CDMS-12-7C-VMAPA,-0.0349789965350736,1.3405662581582034,0.35402402837976293,-1.0156612904289497,-0.0227189622503447
CDMS-12-7C-VQURA,0.18562076535817992,-0.37377812049972425,-0.39185531956213826,0.2979556340605118,0.538083534013921
CDMS-13-6B-ASUMO,-0.9116357103466568,-0.294482937812855,0.4495926428244918,0.9546585425518377,-0.2718401566310533
CDMS-13-6B-JDTAHE,-0.38248095904859786,-0.29787495533109887,-0.45145838796950694,0.17424848124724496,0.2578506987149946
CDMS-13-7C-MVEAR,0.17282277704206223,-0.7919905126015606,-1.052051647572047,0.11648574639731583,-1.062146149605034
CDMS-13-7C-RAIZAC,-0.8336032613798992,1.7972115405233866,1.2298641529263408,-1.4675654130039115,1.0105490072842063
CDMS-13-7C-SSOSLO,0.2485633981225609,-0.6603930753616399,-0.3615623233831928,1.4017453578807249,-0.6567657322338485
CDMS-14-10A-IMORTO,0.11832170593289412,0.43110725344799544,0.708160098406786,-0.5383768766487411,0.2512516361878571
CDMS-14-10A-JCVANI,-1.3389541109782361,-0.23827521223113257,-0.047342509619368076,-1.314861032840283,1.2179931067630432
CDMS-14-5A-LSDUCO,1.3480868243024624,1.7633265803580906,1.2460626648741413,1.0090142651090461,-1.1673324801307774
CDMS-14-6B-KDCAHE,0.3028691236589626,1.120994845653862,0.9258967190737093,-0.008931920873535042,-0.119074243455028
CDMS-15-10A-AMALOS,-0.4611647799898546,0.8457222522422269,0.8906304821908132,-1.0109315263159042,0.20808128369979542
CDMS-15-10A-JJMACH,-1.4415992134480096,-0.8600070602371452,-1.0147113619216654,-0.8801127440936676,1.5202762642742353
CDMS-15-10A-MAALCA,-1.4550166287389261,-0.05017306408892194,0.29360839864937416,-0.9120536636113181,0.891436076604565
CDMS-15-10A-MAALRI,-1.0366196527903488,0.034100254427613046,0.2842718015146167,-0.6631398058034504,1.4124600972369987
CDMS-15-10A-SGOMO,-0.6891471141487007,-1.4690947944357635,-1.659714319665574,-0.4549741025636326,1.3056196811348937
CDMS-15-10A-SHEGA,-1.6550438945450117,-0.5901505786983646,-0.19068151761406446,0.633228899057045,0.7114815322342656
CDMS-15-11B-JEMOLO,0.10971025982146922,-0.11448640661815754,-0.1120301629076374,-0.6550786111325758,0.7733776449278277
CDMS-15-11B-VSAHO,0.15108341517694493,-0.40896352905358424,-0.8432664413240103,-0.7496336436678024,0.43677451896788333
CDMS-16-10A-SGALO,-0.731252480050583,-0.14914308090723521,-0.14068315450736119,-0.49094741341219406,1.044063814547297
CDMS-16-11B-NGABE,-1.219787565992845,-0.5915790065314801,-0.5849945351603926,-1.0372363180305366,1.3900968446421544
CDMS-17-10A-ASSAMO,-1.576888728770506,-1.3598286930087544,-1.4634999300315632,-0.7925888021325547,1.902774706148779
CDMS-18-7C-VVECA,0.1823163402643557,0.08680267902414343,0.5491507692627017,0.23593704696821113,-0.4182531673775244
CDMS-8-4A-DBEVA,1.2803965501086985,2.013305191400475,1.399039789659418,2.0645203496998867,-2.1259833686837233
CDMS-8-4A-DJAVDA,1.1936301611889972,1.8016509922530928,1.9277108447216083,1.606725923649776,-2.6432676993875535
CDMS-8-4A-DOSTR,1.2566444772315668,0.4043744314709207,0.5166974606197146,2.042492221755963,-1.3301822839429551
CDMS-8-4A-LGOPA,1.2402824371746328,1.8515008085439284,1.5721810124972686,2.3154021078262903,-1.272457328689771
CDMS-8-4C-JDBUTU,1.2212221028734762,2.849960178225105,2.6147094161354785,-0.21285290922547345,-1.7774978640241148
CDMS-9-4A-ACDUTR,-0.005221199470869894,-0.6714360767885719,-0.5583883401633546,0.6492354699238496,-0.6878771169222402
CDMS-9-4A-CARGA,0.09063483421268749,-0.8146629576418719,-0.9681362233030177,0.09144743606994724,-0.24261983212026644
CDMS-9-4A-CRAAG,1.803032946931454,2.9961350864511935,0.7587516478328885,2.9881612746897197,-1.540697448356446
CDMS-9-4A-EROHI,0.1747720491620559,-0.45942762081247024,-0.8299107828100064,-0.6708424829722835,0.007727683000584562
CDMS-9-4A-ILOSE,0.8899752315893732,-1.179637985430768,-1.363992285918233,1.913607311878148,-0.48947030916371487
CDMS-9-4A-TGAFR,1.779011511114327,1.0223458486266688,1.0268880596856766,2.890180675040019,-1.5161082793470297
CDMS-9-4C-SCAMO,-1.60195311877522,-1.5099287766874092,-1.7330418640658374,-1.2008145045086343,2.0547405096183256
CDMS-9-5A-ABERO,1.1867122752567008,0.9364023699754438,0.5772084615923216,-0.731135426370066,-0.4651618807910522
CDMS-9-5A-PAGACO,-0.35610856902422666,0.08869467983675987,0.4455252872195111,-0.5404880445932007,-0.1331290111459652
CDMS-9-5A-VVAAR,0.600885753888444,0.3679204832026848,0.8134274447573424,-0.1059744653142726,-1.1449345659532935
CDMS-9-5C-JDMADE,0.9322829295932893,2.202934591803613,2.3215573814590766,-0.8182921200935659,-0.3925134402273752
CDMS-9-5C-LVIZAC,0.02664684964105669,-0.448618250823654,-0.3947991997606101,1.123598585147625,0.31371779269173755
CDMS-9-5C-MLOGO,0.7455843293825829,-0.3551542541202562,-0.6479229993701677,2.3546523815139984,-1.0610847581930631
CDMS-9-5C-SCAAG,0.6105810720950894,0.46631497102694675,0.06440627401541593,-0.02381814476467529,-0.16913245308068314
CDMS-XX-10A-VGILO,-0.41900354729540706,-1.289999864776738,-1.3381049472192958,-0.9411483745447882,0.3899946633030119
CDMS-XX-5C-MJSARU,-1.4346456912339318,0.580221035260787,1.5275203581214085,-0.46821193502580316,0.47414597983827544
CDMS-XX-5C-MPCAQU,0.16620635018328173,-0.41101239869547646,-0.36600591760034995,1.1952088741564966,-0.7694292371253356
CDMS-XX-6A-MAGICA,-0.9018619108226806,-0.7173338369415531,-0.6518555769595756,-0.7321356450297121,0.7139500513359699
CDMS-XX-6B-SPUCA,-0.610273152024952,1.7161380473666008,1.0463582793922046,-0.7142006570602145,0.5835370169136561
CSO-10-4A-ICAPA,0.6739875478919101,0.4552321707087709,0.25235191243331917,0.27958241842734455,-0.9781242120025484
CSO-10-4A-KCOMO,1.3289113375995836,1.1541391996684998,1.565910220090186,-0.40774369906518176,-1.3173409253312791
CSO-10-4A-LRAVI,1.7480884895869497,1.5712962980971619,2.328536770195084,1.47688206236527,-2.2790837629006093
CSO-10-4A-LSCAVA,0.5875630779957329,3.3503465880779633,2.2737483449668594,-0.403981935335348,0.6656132434296003
CSO-10-5A-ACAVA,-0.967083444187295,-0.6308216253458487,-0.4991432942715036,-0.7229887000033621,0.9293237431495003
CSO-10-5A-ARACA,1.1778274639412323,-1.1978223999883817,-1.4482006274104828,-0.7577605976222128,-0.5640346562395383
CSO-10-5A-DABRZA,2.0590734800098356,1.0702373981583353,0.8803822481968038,1.403840010364553,-1.6454196403238295
CSO-10-5A-GZAMA,0.14192332890246137,0.1717597020045944,0.20027240121670728,0.45390296294096827,0.15099051711614506
CSO-10-5A-IPECA,-0.4135662856932934,-0.7365898598793971,-0.7844503769011801,0.26319452936537346,0.287992141825432
CSO-10-5A-JANORO,-0.4181037952470945,0.7091551867028183,0.8494625902809395,-0.20981258920909276,0.2557367788381814
CSO-10-5A-JBUVE,-0.09610958262576734,-0.3864037379661456,-0.5768121872441262,1.1803819665937245,0.8307588144815226
CSO-10-5A-JJSEMO,1.1486583174522542,0.07581522203316023,-0.3504436859952455,0.20556367630788344,-1.029984159020397
CSO-10-5A-JLCARI,-0.5932658074938468,-0.6535261180761363,-0.7722920793259707,-1.0999430812335882,0.19134981596047398
CSO-10-5A-MAARAN,1.2807082583556784,-0.5913271759157146,-0.6928048177321798,1.01345583009919,-1.2834250123310265
CSO-10-5A-MAOSMO,-0.7873254090162147,-0.9704853292826862,-0.8081575777412481,-1.1884289955059213,1.4063419616318673
CSO-10-5A-RVMOIB,-0.9524463382245463,-0.8031026626440335,-0.6913445258029227,-0.23502872009764025,0.6834532339131592
CSO-10-5A-SVHEES,-0.5091141825237374,-0.36541267216274925,-0.06611083884762751,-0.08728685399084919,-0.4197981444718428
CSO-11-5A-MDVOSPE,0.18032113241352238,-0.5993082512288401,-0.8956789764030834,0.21205686478895694,0.1026843842789954
CSO-11-5A-MTAGA,-0.5834504995489669,-0.140964127258178,-0.5656043446376878,-0.9816424797963266,1.5309168532000887
CSO-11-6A-CAPAMU,-0.2029170114666406,-1.1215534418179058,-1.2654190891064143,0.08574392167062599,0.6451404845179158
CSO-11-6A-DSCACH,-0.6805439088032076,-1.3528321537102208,-1.6384190345148364,-1.0159180426651242,1.1476788468605787
CSO-11-6A-EROMO,0.23797660982834468,2.3653509418891576,3.600080084188134,-0.30793208752575874,-0.09406033792037403
CSO-11-6A-FSOVRE,1.0631064563279002,0.6680519155993933,0.8613250916023727,1.764735154516916,-1.1993950677931013
CSO-11-6B-ANREVA,0.1670037159369349,-0.5746640469475224,-0.4458773019708675,0.646928052355076,-0.19941263463814846
CSO-11-6B-DISEMO,-0.33629202736749625,-0.12392626035420927,0.10986579179127907,-0.8137915260881371,0.8855774146768193
CSO-11-6B-LHFDLACH,1.5386830772844315,1.3169625030609915,1.2493019713142524,3.883184650345034,0.394574227429946
CSO-11-6B-RJGIHE,-0.39346945489208546,-0.15981437134257798,-0.24966831172750203,0.951521637401732,-0.2875406295025221
CSO-11-6B-SFLVA,0.7393712099325616,1.5712962980971619,1.4661544923111514,1.3384772443714792,-1.4432629045532233
CSO-11-6B-VCOMA,-0.3499280089047489,-0.06028612419615504,0.5136282951912342,-0.16667572681219758,0.49619696851145734
CSO-12-6A-DGISE,0.7564640528817757,0.8936100378472924,1.074487901607353,-0.47993465368341504,-0.3566706505121626
CSO-12-6A-FJOVRE,-0.18428845219878,0.01815314953909994,0.39502094874896543,0.5137140307125783,-0.599209289158324
CSO-12-6B-GQULO,-0.457444548815823,0.2015996242303048,0.5638028092687059,-0.48455354031664954,-0.6182972579947918
CSO-12-6B-LJHEFE,-0.7725725614924189,0.26176348333665544,0.32143778347733076,-0.3444732981135967,0.9748786827368987
CSO-12-6B-VPAMA,2.358791140131582,-1.354794496685076,-1.4544597817509166,1.583746411956424,-1.9066031207143677
CSO-12-7A-DALRE,2.2823983367794294,-0.458454369266884,-0.387796297544485,1.7697133686919122,-1.7317788198015989
CSO-12-7A-ESALA,-0.054692054736250974,-0.7222371469708248,-0.6115275488822977,0.13340493687624513,-0.7848901371234315
CSO-12-7A-IMERO,0.1317806464266366,0.6136066552869933,0.47740097625419897,0.1358705311715857,0.05779886830842741
CSO-12-7A-JHEZA,-0.420728635809089,0.004612670039239777,0.25363204145178764,0.42581767046003277,0.9789421463778609
CSO-12-7A-LSARAR,1.0318358224271633,0.8575041762390732,0.7075630491574733,-0.7127602280805685,-0.8306842454459631
CSO-12-7A-SCAHO,0.5660117523041042,0.2958404434092531,-0.09630228780055373,-0.027032167130049498,-0.3497063459837324
CSO-12-7B-DVAGRO,-0.5679199539931395,0.3941618494967618,0.5335269781639673,-0.21533901935148514,1.0482816150197802
CSO-12-7B-SMUGU,-0.7471132999958872,-0.974486900431496,-0.7715231536703211,0.08567101605396975,0.09055329325292219
CSO-12-7B-SSARA,-0.7832378662816866,-0.9371776183861587,-0.9971334487554085,-0.6412578177087451,1.247165201063044
CSO-12-7B-VHOMA,-1.337929723719678,-0.8079122422938729,-0.896619750166551,-0.9004169869797332,1.6630926280167357
CSO-12-8A-YTOME,-0.8800760541045627,0.030933677971088036,0.5907143106042299,-0.6710910266079397,0.5403511993854856
CSO-13-6A-ANASA,-1.0766545880213223,-0.2382868745716094,-0.012012300765699079,-0.7307144033291125,1.3569344226108002
CSO-13-6B-JETAVE,1.399345905418519,-0.9679872420703917,-0.9198751068158216,1.2149734099313767,-0.8924982829937723
CSO-13-6B-LFMIES,-0.6302215926108713,-0.6507465377540042,-0.4981606962022501,-0.42571204385735817,0.3169789594147701
CSO-13-6B-LJMAHU,0.6689847068074655,1.1571927212882755,0.9267402722997522,-1.4201700536306754,-0.42775583520436394
CSO-13-7A-CAPAMU,-0.5764744721092249,1.4629299621626233,1.6052446659973008,0.29458564407821,0.3198494606613588
CSO-13-7A-CDDITR,-0.6528328409121894,-0.5661471979793472,-0.6096250722552756,-0.7597182128170309,1.0960199298709838
CSO-13-7A-JJATFL,0.026790197495669722,0.3884028746993039,0.5486417234374297,-0.06996217943752954,-0.4510325865684931
CSO-13-7A-KRAMA,0.40340167314375797,0.11565209321305966,-0.17282906924119557,-0.583008106936564,-0.9719770111940036
CSO-13-7A-RXCHLU,-1.409905320414718,-0.7747474826792042,-0.8340559440301223,-0.8901553762253142,0.16369602549214526
CSO-13-7A-YAMEZA,-1.2436274013110586,-0.4264459873426128,0.0733386704906733,-0.8107634205449552,0.8604193317605249
CSO-13-7A-YBOSO,1.3119109388902641,0.18862911164758991,-0.32123721629588725,0.9371243805003658,-1.2762636724031757
CSO-13-8A-KIGAGU,-0.1651054225960978,0.07699247485388455,0.3037413719023478,-0.06281786751338793,-0.06353092551380633
CSO-13-8A-MBUAN,-0.12071727075638518,0.21285786419222835,-0.21806079192997552,-0.9340668470546752,1.0006306551553172
CSO-13-8A-MGAAN,-0.9104781843281922,0.4615850469380005,1.2285288200073197,-0.9704280819264852,1.18729899015173
CSO-13-8A-MGAHE,-0.20221831906359772,-1.4462675633048603,-1.6626643918940474,0.025521612877214772,0.3781960750482176
CSO-13-8A-MJAGA,2.289231755838659,0.5858453733925432,0.8033306406975904,0.3051783916300877,-1.6319936711550043
CSO-13-8A-VHODU,-1.2407252967464721,-0.49978810201772983,-0.3346307234402462,-0.1912216755270273,-0.022916295832500322
CSO-13-8B-FCJISA,-0.554143760257102,0.40225615659397634,-0.2666399946781049,-0.252631137329046,1.1869933872467038
CSO-13-8B-JEMABE,2.2355802891250702,-0.35965517683716186,-0.6085320504533007,0.052189160998741255,-1.579506587384402
CSO-13-9B-DMLLLU,0.9020596828139368,-0.7022759161267474,-0.5438848666942083,1.0058937387392022,-1.0426849590650396
CSO-14-7A-MVEBE,-1.7024740222475836,-0.9278468088521892,-0.6877692997102132,-0.02891109636346557,-0.4896842177226772
CSO-14-7B-EALHU,1.1614740608305676,0.4326422720070491,0.25202388736515025,2.1791198189363796,-0.3652477751040355
CSO-14-7B-EVEGO,-0.5652075766355694,-0.39410531590141556,-0.22215326608676914,-0.12585599156861146,1.163219365492534
CSO-14-8A-AQUMA,-0.17887802456925866,1.1568619370405575,0.8924130260999199,0.02315235478244736,-0.8228726148579671
CSO-14-8A-MCIDOS,0.9967600911046682,0.2702646394046626,0.16002271990226277,1.7873690407285767,-1.068915233509483
CSO-14-8A-SZARA,-0.6327495582594654,0.018653186682923723,0.8555148868735072,-0.1423754147650633,0.14432765460164323
CSO-14-8B-JLLORA,-0.5953830660161762,-0.8765319438340068,-0.6348328875633199,1.837058343109343,-0.4200569817801791
CSO-14-9A-AEDCAGO,-0.7166427438535241,-0.5229761939876212,-0.03235011365752367,-0.6219972936926966,0.9391675219290474
CSO-14-9A-HASACA,-1.0086849434570666,0.030317173676089947,0.756531250141546,-1.0634384616682373,0.8327649419780301
CSO-14-9A-JSMAAL,-0.5051125726619231,0.08818751850782221,0.31237598045175535,-0.9294732059587323,0.49774678201513534
CSO-14-9A-MARJA,-0.30922432009201184,-0.8656138874471593,-0.6974458481671721,0.08991835617270452,0.5627665932041958
CSO-14-9A-SORZU,0.17358485553588113,0.98943531921531,0.925774319965545,0.09038807758770478,-0.18678370079465564
CSO-14-9B-ERAGA,0.08145156787699914,0.8263628722990131,1.3194148209158194,0.24000595187741253,-1.2326838409125764
CSO-14-9B-MFEGA,0.7684807343761287,0.6113013765190959,0.5896558378547142,2.285592475496626,-0.6844771300075514
CSO-15-10A-LJRAGU,0.36990781517610416,-1.4098178820765812,-1.7514864897764049,0.15284918406639378,0.09910213506278391
CSO-15-10A-MAARLO,0.4732415191979008,-0.26369669185922906,0.11616516559952858,0.272540790781031,-0.3219148048906833
CSO-15-10A-SFEGA,1.502117431978693,0.7338104767559286,1.1686717167485818,2.0866186874451245,-1.1696217417359234
CSO-15-10B-MEBUAR,-1.4498975760587474,0.587232761252488,1.4213618750563588,-0.2397024243390238,0.34588260242769747
CSO-15-10B-YVBUAN,-0.1204475966269627,-0.39193821035624504,-0.8384344727436784,0.35318602543712935,0.3054138959432668
CSO-15-10C-ALBAHO,0.22807109415678536,1.2242094957139762,1.3331674255843844,-0.5334884988112671,0.23560255837215124
CSO-15-10C-SSCAMO,0.4142303966118938,1.397401436372103,0.8511782412985023,-0.7296728642360647,0.5704837251245138
CSO-15-11C-JETALO,0.45766607213989285,3.253722654677713,2.6681009970949443,0.16195459294838643,-0.4272379824884685
CSO-15-7B-JCRAGA,-0.9981623113459505,-0.6297838694912574,-0.4871337623139636,0.19325756453245743,0.23953005978262182
CSO-15-8A-VBMABR,1.5278745930871518,0.2881269074684154,-0.08978390323604947,-0.4332663029291438,-0.446968623121003
CSO-15-8B-KEPOGO,-0.9011645211593385,-1.4549910219492375,-1.770860020343072,-0.7009909398215446,1.3950757277910462
CSO-15-9B-ALRIHE,-1.0780035437211883,-0.5578224709773502,-0.4699662507277223,-1.1207199856238532,0.8806682863011203
CSO-15-9B-AMSAGO,-1.0306955293887199,-1.2993681275925886,-1.354927986994089,-0.2338799643215376,0.9831509748949844
CSO-15-9B-JCAPA,-0.6814995791087978,-1.378898672995403,-1.6808000668913756,-0.2442483528376309,0.37061066421377303
CSO-15-9B-KSBEJA,1.0357077698129853,0.08740829395869644,0.8308215167758315,-1.0119332452377017,-1.3926708237603522
CSO-15-9B-RMCHLU,0.10142364295621609,1.322487057969232,1.374332080213363,0.5202950107450749,-0.3076920152440945
CSO-15-9B-SJAGRO,-2.144429430504419,-0.3460649973144247,0.10140916643370015,-1.380130345636879,1.9067628729700579
CSO-16-10A-JEGAHE,0.2646193517345792,-0.1908075636665315,-0.11811784904466117,-0.46613487254639935,-0.12640538211842742
CSO-16-10A-MSACO,-1.2092109384642729,-1.0054631490314958,-1.0888567969879843,-0.5254664592968669,1.1261017222752814
CSO-16-10A-SARI,2.268791544104282,-0.08267085594697599,-0.02893419431574739,-0.9778295655351155,-0.6674731567596791
CSO-16-10A-SMOUT,-0.6065714943218449,0.04506346607505431,-0.008068436246292167,-0.7616817489651795,0.946261294212482
CSO-16-10A-YKMUJO,-0.10056920361566658,-0.6020745953508447,-0.5029989109522831,-0.17128608684356653,-0.7956103378259781
CSO-16-10B-JESUGU,-1.7035125691108401,-1.2267086303877683,-1.224449835866114,-0.5878061760135427,1.4006048487067702
CSO-16-10B-LTVIFA,-1.4700007899190104,-1.2261131902575964,-1.5477941985024921,-0.3329897140081892,2.6193092801080544
CSO-16-10B-VVILI,-0.8686855945199311,0.17039904018584143,0.7060674201223001,-0.6531670287727266,0.914991095310241
CSO-16-10C-ACALGU,-0.2681391281737023,-0.4267538307226952,-0.7750917573542335,-0.1838097258883045,0.35781102184089214
CSO-16-10C-MAVAVE,-1.1315267805967357,-0.4664039414398306,-0.5534658887841893,-0.4267190182001743,1.3126470229252378
CSO-16-11A-JAVABO,-0.8139625625028902,-0.6896772073848197,-0.6835679971588725,-0.615570616243159,0.7520549670582757
CSO-16-11A-JDMUVA,-1.1933602881946788,-1.0094474128912783,-0.9723984142971314,-1.0024603691318876,1.24171955964126
CSO-16-11A-VZAOR,-1.4306144087351373,-0.32510379231206243,-0.039744745615114645,-1.1424010736903913,1.616373717199376
CSO-16-11B-KRORE,0.3823183516581613,-0.9053415248805908,-1.1755811836874974,-0.9827777289574349,0.5805030628802867
CSO-16-11B-LLOZA,-1.3772703811332045,-0.8317412832421112,-0.5335507548378278,-0.9573265751216721,1.4132264971419823
CSO-16-11B-YAROMO,-1.168880513013413,1.815361650013429,2.132985233259952,-0.9615248480204521,1.5828073593321914
CSO-16-9A-JALEMO,-1.352004400008647,-0.0140054892730686,0.07551042073259706,-1.150661496511441,0.7905585076716389
CSO-16-9A-JPROSO,-0.7695756989896495,-0.6571782655164378,-0.20171678817964836,-0.8271669545294044,1.5207256505759568
CSO-16-9A-JSMAGU,-0.3544279755422818,-0.42786405019568097,-0.387796297544485,0.29906832914555465,-0.35222657773297267
CSO-16-9B-SJPAJI,-0.39240261063543663,-1.2790160224831257,-1.3183807337319406,-0.4154022090076532,0.16463298919576627
CSO-17-10A-YVGOCA,-0.45295889790683097,0.7020684158229172,1.1357988290741416,0.3506276248894187,-0.05147409429369731
CSO-17-10B-EHECO,-0.22267295776923032,-0.8073842533839737,-0.47144889945562496,-1.4494440493646712,0.5988964388406762
CSO-17-10B-YCQUVE,0.2026241255117113,1.0587898865263288,0.8079438356559253,0.11707575371340359,-0.008820293744852496
CSO-17-11A-DJAPA,-0.4073001482032882,-0.24489553417524962,0.1375180437602036,-0.7426901698273498,0.3640318544945397
CSO-17-11A-JDAMO,0.42386389758696436,-1.1064692025893363,-1.2947251485725362,0.067591421830354,0.5542628063731911
CSO-17-11A-NPAHE,-1.104012487809606,-0.7345972108049916,-0.5134737429790217,-0.6939770341859836,1.1180822961802463
