feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_re_T7W40,0.018514775141627367,0.009563659110179909,1.0,400,1.0
z_density_T7W40,-0.012541502547301348,0.007256029686510778,1.0,400,1.0
z_atd_T7W40,0.008179688094341178,0.008995420754505445,1.0,400,1.0
z_l3_T7W40,0.003682524383654308,0.008494753549788094,1.0,400,1.0
z_pe_T7W40,-0.0030448179548795543,0.007176422232970475,1.0,400,1.0
z_l2_T7W40,0.002121187407955514,0.006972406268850141,1.0,400,1.0
z_l1_T7W40,0.001648597165368635,0.007914117284036529,1.0,400,1.0
z_asp_T7W40,0.0013234569479503079,0.006958051641894643,1.0,400,1.0
z_lsc_T7W40,0.00010213206799065665,0.006724106551843312,1.0,400,1.0
z_diameter_T7W40,-4.185506168041777e-05,0.007459888469720495,1.0,400,1.0
z_lcc_T7W40,9.125594425227099e-20,2.9979206059656717e-18,0.0,400,1.0
z_edges_T7W40,0.0,0.0,0.0,400,1.0
z_nodes_T7W40,0.0,0.0,0.0,400,1.0
