feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG
edges,raw,2,T2W10,240,0.012655068222002824,0.8453649782586026,0.01135332345868879,0.8613911588912464,0.20248839894554166,0.0016144221535441736,0.19426866235660809,0.0025582555830481546
edges,raw,2,T2W40,222,-0.018094730112616673,0.7886182170854219,-0.018136749920088666,0.7886106218437615,0.19992561483784319,0.002769053514441558,0.19323553678386746,0.003931701582524094
edges,raw,2,T2W20,237,0.0021462850874518764,0.9737806631968222,0.0010614259653131063,0.9870593887590525,0.19953894975473946,0.0020237640933111183,0.19259005979594954,0.002970475510134155
edges,raw,2,T2W30,230,-0.008901270822776657,0.8931957103515163,-0.008684532539331626,0.8960093745546188,0.19446828163328686,0.003061307045153706,0.18928678059220674,0.004042984854412972
lsc,raw,2,T2W30,230,0.026630217065476688,0.6878768102264986,0.0268045181854381,0.686596043117808,0.1464082834214766,0.026400334245027218,0.14288921950087696,0.030650762858846888
lsc,raw,2,T2W20,237,0.05216317509560748,0.4240930152115913,0.05196943416018654,0.4268067824469546,0.12530282868960396,0.0540528512126283,0.12493457347380037,0.05528791639722217
lsc,raw,2,T2W40,222,-0.1072947351350123,0.11088313907806932,-0.10750250648934578,0.11100354451778409,0.11993092744130233,0.0745399486200578,0.1127961907879091,0.09439247194154513
lcc,raw,2,T2W10,240,-0.01858447304075351,0.7745480149735413,-0.01971201390460184,0.7617586929444318,0.11751900333009588,0.06915680069542456,0.11012231921205011,0.08937679044032701
cc,raw,2,T2W10,240,-0.08542386093730521,0.18720802699885797,-0.08531296147690899,0.18871525104879383,-0.09604621493365233,0.13791369066383619,-0.09598223160194627,0.1390100153171692
l3,raw,2,T2W10,240,-0.09467083096218676,0.14366907876228346,-0.0940468806614295,0.14719199737158178,-0.09508801564573734,0.14190432577335874,-0.09031113028610654,0.16401269622527728
diameter,raw,2,T2W10,240,0.0028780277469868764,0.964622604940815,0.0014583039534309013,0.9821076246792466,0.09687000603958945,0.13455203961101922,0.08661079535268552,0.18205332196327362
asp,raw,2,T2W10,240,0.00219555362465564,0.9730080624500138,0.0007309742492136814,0.9910308949952062,0.09293686441946274,0.15118362859903942,0.0822978530419289,0.20487822275423925
lcc,raw,2,T2W20,237,-0.05491822200355469,0.4000003368074119,-0.05587954522944295,0.3928015040380328,0.07524478461209454,0.2485449374853176,0.06840887277744623,0.2953008705246243
cc,raw,2,T2W20,237,-0.09848287328418452,0.13058830552088155,-0.09896696426833605,0.12951656786276394,-0.06195022873953221,0.34232484249838735,-0.06655667918548999,0.3086001710842477
lcc,raw,2,T2W30,230,-0.06277746657082221,0.3432234384441819,-0.06262118600214185,0.345491153882331,0.0694599521033145,0.2942055791277769,0.060084940023766985,0.3654163785137014
nodes,raw,2,T2W10,240,-0.04868075941870847,0.45285313699584645,-0.04973477113008415,0.4440788640194648,0.05948597379614948,0.3588522658605233,0.05232331482161012,0.42069868051686743
l3,raw,2,T2W20,237,-0.07823103453053534,0.23020784701083338,-0.07790799301637844,0.2331422075476574,-0.05456785531444439,0.40301808466334127,-0.052099009376562026,0.42565327866352737
lcc,raw,2,T2W40,222,-0.08575255753060824,0.20308288576095507,-0.08607128967925248,0.20243232695059982,0.0593725661716402,0.3786349126960948,0.0483705308493281,0.4743491085787605
l3,raw,2,T2W30,230,-0.040983307747106755,0.5363010849601008,-0.04098738675650271,0.5371576063609147,-0.046867396393517446,0.4793829103686141,-0.047238285820477253,0.47687953337291794
re,raw,2,T2W40,222,0.04748444053926925,0.4814917020866842,0.04769454722752646,0.4805543988665498,-0.059213786806654886,0.37991350781992284,-0.04723048466704392,0.48483962545344744
nodes,raw,2,T2W40,222,-0.08214348878277422,0.2228205235327144,-0.08242058681595711,0.2223135667987272,0.05373485531594758,0.4256326491723888,0.043206087583522686,0.5228484980762094
cc,raw,2,T2W30,230,-0.06119045902593572,0.3555857007824439,-0.06104499679578495,0.35779165363082416,-0.03523840236076617,0.5949543872307184,-0.04298346693669441,0.5175040619620531
lsc,raw,2,T2W10,240,-0.004474739704447909,0.9450208286410337,-0.003783936460351069,0.9535958889138653,0.03637598496167262,0.5749489933962241,0.04237855992534953,0.5143916195153619
re,raw,2,T2W30,230,0.012330425040022526,0.8524538820870194,0.011967469729078072,0.8570614260273266,-0.05121241582148935,0.4395516983246958,-0.03831888510430534,0.5640011442715221
l1,raw,2,T2W40,222,-0.005339212233841006,0.9369499509606612,-0.005354272536794228,0.9369163642563331,-0.04606269450402012,0.49472894508229537,-0.034978217189158826,0.6050178831065938
re,raw,2,T2W10,240,-0.01256779807620901,0.8464181196111897,-0.011922353935185308,0.85451923356128,-0.039637514103763274,0.5411360166216717,-0.03475934381193358,0.5928498834251511
l1,raw,2,T2W30,230,0.0017172111483759484,0.9793363636688657,0.0013422825102772195,0.9838828115832337,-0.04598819540909781,0.48767415844519885,-0.03417058230756507,0.6069616504440107
pe,raw,2,T2W30,230,0.1322422949885898,0.04513073258761378,0.1321785385938662,0.04571084401319105,0.026850517690225867,0.6854314482489828,0.03375565707138296,0.6113374151305325
nodes,raw,2,T2W30,230,-0.07515923421017731,0.25627380737054145,-0.07502910513178254,0.2581486370060365,0.04082292459640936,0.5378984900989073,0.03247695465047681,0.6249089053335887
atd,raw,2,T2W20,237,0.05490486425035431,0.4001151405461556,0.05548981658245494,0.39611580300738164,0.02228745640112442,0.7328481107240006,0.027414320132081522,0.6752238530991851
