target,window,feature_type,covariates,n_subjects,n_candidate_predictors,n_selected_per_split,predictors,n_iter,alpha_mean,alpha_std,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,rho_mean,rho_std,rho_ci_lower,rho_ci_upper,frac_r2_below_zero
MOT,T2W10,raw,,240,13,5,"nodes_T2W10, edges_T2W10, re_T2W10, pe_T2W10, l1_T2W10, l2_T2W10, l3_T2W10, lcc_T2W10, lsc_T2W10, atd_T2W10, density_T2W10, diameter_T2W10, asp_T2W10",400,201.1362041172042,232.767129229544,0.0024948772222648558,0.065601155394327,-0.003953477879417886,0.008943232323947599,7.643435800826242,0.5321529535051411,7.591127099981208,7.6957445016712756,6.5325819914844905,0.44264893406848144,6.489071210384715,6.576092772584266,0.078335515229083,0.20911334181442265,0.057780433898372646,0.09889059655979335,0.425
COG,T2W10,raw,,240,13,5,"nodes_T2W10, edges_T2W10, re_T2W10, pe_T2W10, l1_T2W10, l2_T2W10, l3_T2W10, lcc_T2W10, lsc_T2W10, atd_T2W10, density_T2W10, diameter_T2W10, asp_T2W10",400,233.92112993720963,246.98420986825607,-0.013086065484411206,0.06827708814671432,-0.019797455048092296,-0.006374675920730118,2.2158493543943014,0.29241704078157604,2.187105822281056,2.244592886507547,1.7450374457583617,0.1937280244785276,1.7259946851930035,1.76408020632372,0.0908530097464277,0.1795638308791081,0.07320253792215972,0.10850348157069567,0.5525
MOT_V4,T2W10,raw,,240,13,5,"nodes_T2W10, edges_T2W10, re_T2W10, pe_T2W10, l1_T2W10, l2_T2W10, l3_T2W10, lcc_T2W10, lsc_T2W10, atd_T2W10, density_T2W10, diameter_T2W10, asp_T2W10",400,177.4523223881095,216.44450621255683,-0.011764001148149154,0.07441102253194594,-0.01907833416379597,-0.00444966813250234,3.4585012273120093,0.2588742743290501,3.4330548272062495,3.483947627417769,2.8546370194555015,0.1928611411742888,2.835679470367652,2.873594568543351,0.05770826421095442,0.20436897985261862,0.03761953641436604,0.07779699200754281,0.51
COG_V1,T2W10,raw,,240,13,5,"nodes_T2W10, edges_T2W10, re_T2W10, pe_T2W10, l1_T2W10, l2_T2W10, l3_T2W10, lcc_T2W10, lsc_T2W10, atd_T2W10, density_T2W10, diameter_T2W10, asp_T2W10",400,78.94666408974807,105.86414830066592,0.02030995298707849,0.09345056262616216,0.011124102392781691,0.02949580358137529,1.338242005170897,0.11894906535342545,1.3265497444507681,1.3499342658910258,1.0593022489790775,0.09524908046972663,1.0499396106187375,1.0686648873394176,0.15585509548574328,0.20371779087806752,0.13583037719814853,0.17587981377333803,0.3525
