feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_lsc_T6W50,-0.18336822817921375,0.2132728008676351,1.0,312,0.78
z_asp_T6W50,0.144774087500481,0.4765682338088021,1.0,241,0.6025
z_l2_T6W50,-0.13119311719737645,0.12928997060552408,1.0,291,0.7275
z_l3_T6W50,0.11489411932104741,0.12827502461907733,1.0,279,0.6975
z_l1_T6W50,-0.09333019476763896,0.09704753879738191,1.0,181,0.4525
z_atd_T6W50,0.07886659422001951,0.11366371364431849,1.0,178,0.445
z_pe_T6W50,-0.0748612534978356,0.08821551303435443,1.0,133,0.3325
z_density_T6W50,0.05618653110836496,0.22934814004467646,1.0,121,0.3025
z_re_T6W50,0.023902271380421697,0.12187630937749495,1.0,123,0.3075
z_diameter_T6W50,-0.006105375730019035,0.5082381023484177,1.0,141,0.3525
