feature,selected,ranking
asp_T2W20,True,1
diameter_T2W20,True,1
edges_T2W20,True,1
atd_T2W20,False,2
density_T2W20,False,2
lcc_T2W20,False,3
lsc_T2W20,False,3
l2_T2W20,False,4
l3_T2W20,False,4
l1_T2W20,False,5
pe_T2W20,False,5
nodes_T2W20,False,6
re_T2W20,False,6
