split,subject,set
1,CSO-13-8B-FCJISA,TRAIN
1,CDMS-11-5A-EAARCA,TRAIN
1,CSO-9-2A-EXMOCO,TRAIN
1,CSO-13-7A-KRAMA,TRAIN
1,CDMS-11-6B-EROCO,TRAIN
1,CSO-10-5A-JJSEMO,TRAIN
1,CDMS-9-4A-ILOSE,TRAIN
1,CSO-9-4A-NSARPA,TRAIN
1,CSO-13-6B-LJMAHU,TRAIN
1,CSO-16-10A-MSACO,TRAIN
1,CSO-9-4A-DVGATO,TRAIN
1,CSO-13-6B-LFMIES,TRAIN
1,CSO-12-6A-FJOVRE,TRAIN
1,CDMS-11-6B-LESTA,TRAIN
1,CSO-16-11A-JDMUVA,TRAIN
1,CSO-16-10A-SMOUT,TRAIN
1,CSO-13-8A-MBUAN,TRAIN
1,CSO-14-7B-EALHU,TRAIN
1,CDMS-12-5A-SRIGO,TRAIN
1,CSO-15-9B-KSBEJA,TRAIN
1,CDMS-XX-10A-VGILO,TRAIN
1,CSO-13-6A-ANASA,TRAIN
1,CDMS-11-6A-NMREPR,TRAIN
1,CSO-9-4A-MLORO,TRAIN
1,CDMS-8-4A-LGOPA,TRAIN
1,CDMS-11-6A-DFVEBE,TRAIN
1,CSO-17-11A-NPAHE,TRAIN
1,CSO-15-7B-JCRAGA,TRAIN
1,CDMS-9-4A-CRAAG,TRAIN
1,CSO-10-5A-JANORO,TRAIN
1,CSO-11-6A-DSCACH,TRAIN
1,CSO-10-4A-LRAVI,TRAIN
1,CDMS-11-6B-VZAPE,TRAIN
1,CDMS-9-5C-JDMADE,TRAIN
1,CSO-9-4A-GSBRCO,TRAIN
1,CSO-13-7A-CDDITR,TRAIN
1,CSO-10-5A-ARACA,TRAIN
1,CDMS-14-10A-JCVANI,TRAIN
1,CSO-8-3A-AIPRBR,TRAIN
1,CDMS-12-7C-DLOLO,TRAIN
1,CDMS-11-6B-EFRGR,TRAIN
1,CSO-11-6B-VCOMA,TRAIN
1,CSO-11-6A-FSOVRE,TRAIN
1,CDMS-9-4A-EROHI,TRAIN
1,CSO-8-4A-JRAAR,TRAIN
1,CSO-9-4A-SLOCA,TRAIN
1,CSO-14-9A-HASACA,TRAIN
1,CDMS-10-6B-JJMOBE,TRAIN
1,CSO-12-6B-GQULO,TRAIN
1,CDMS-12-6A-JGIGA,TRAIN
1,CSO-16-10A-JEGAHE,TRAIN
1,CSO-9-4A-YVDITR,TRAIN
1,CSO-18-11B-YLLRE,TRAIN
1,CSO-12-7A-SCAHO,TRAIN
1,CSO-10-4A-KCOMO,TRAIN
1,CSO-17-11A-RLPAIG,TRAIN
1,CSO-11-6B-RJGIHE,TRAIN
1,CDMS-12-6A-FAROPA,TRAIN
1,CSO-13-8A-MGAHE,TRAIN
1,CSO-12-7A-LSARAR,TRAIN
1,CSO-15-8B-KEPOGO,TRAIN
1,CSO-13-8A-MGAAN,TRAIN
1,CSO-16-10C-ACALGU,TRAIN
1,CDMS-10-5C-NBEMO,TRAIN
1,CSO-17-10A-YVGOCA,TRAIN
1,CSO-12-6B-VPAMA,TRAIN
1,CDMS-13-7C-RAIZAC,TRAIN
1,CDMS-9-4A-ACDUTR,TRAIN
1,CSO-12-6A-DGISE,TRAIN
1,CSO-17-10B-EHECO,TRAIN
1,CSO-13-8A-MJAGA,TRAIN
1,CDMS-11-6B-ARAHE,TRAIN
1,CSO-15-9B-ALRIHE,TRAIN
1,CSO-17-11A-DJAPA,TRAIN
1,CSO-15-10A-SFEGA,TRAIN
1,CDMS-11-6B-JDCHBA,TRAIN
1,CSO-10-5A-ACAVA,TRAIN
1,CDMS-14-6B-KDCAHE,TRAIN
1,CDMS-13-6B-ASUMO,TRAIN
1,CSO-15-9B-RMCHLU,TRAIN
1,CDMS-9-5A-ABERO,TRAIN
1,CDMS-11-6B-SCAPA,TRAIN
1,CSO-14-7B-EVEGO,TRAIN
1,CDMS-13-7C-MVEAR,TRAIN
1,CDMS-8-4A-DBEVA,TRAIN
1,CDMS-11-5A-MGTHAR,TRAIN
1,CSO-8-4A-ARAGR,TRAIN
1,CSO-17-11A-JDAMO,VALIDATION
1,CDMS-15-10A-MAALRI,VALIDATION
1,CSO-15-10B-YVBUAN,VALIDATION
1,CDMS-10-6B-ASCACO,VALIDATION
1,CDMS-15-10A-SHEGA,VALIDATION
1,CDMS-11-6B-JLPENA,VALIDATION
1,CSO-18-11A-ADBAHO,VALIDATION
1,CDMS-11-6B-JMARME,VALIDATION
1,CSO-14-9A-JSMAAL,VALIDATION
1,CSO-17-11C-MCAAG,VALIDATION
1,CSO-13-8B-JEMABE,VALIDATION
1,CDMS-XX-5C-MPCAQU,VALIDATION
1,CDMS-9-5C-LVIZAC,VALIDATION
1,CDMS-8-4A-DOSTR,VALIDATION
1,CSO-16-9A-JPROSO,VALIDATION
1,CSO-10-5A-DABRZA,VALIDATION
1,CSO-16-10B-JESUGU,VALIDATION
1,CDMS-11-6B-EAFESA,VALIDATION
1,CDMS-9-5C-SCAAG,VALIDATION
1,CSO-9-4A-AGAPE,VALIDATION
1,CDMS-12-6A-SROAL,VALIDATION
1,CDMS-8-4A-DJAVDA,VALIDATION
1,CSO-10-5A-JLCARI,VALIDATION
1,CSO-12-7B-VHOMA,VALIDATION
1,CSO-16-9A-JSMAGU,VALIDATION
1,CSO-14-9A-MARJA,VALIDATION
1,CDMS-15-10A-MAALCA,VALIDATION
1,CSO-17-11B-CDBEBU,VALIDATION
1,CSO-9-4A-KEMOCO,VALIDATION
1,CSO-15-9B-AMSAGO,VALIDATION
1,CSO-9-4A-DKVIMO,VALIDATION
1,CDMS-XX-6B-SPUCA,VALIDATION
1,CDMS-12-7C-VMAPA,VALIDATION
1,CSO-16-9A-JALEMO,VALIDATION
1,CDMS-12-7C-MAROBE,VALIDATION
1,CSO-17-11A-SPUVA,VALIDATION
1,CDMS-10-5C-ICAPA,VALIDATION
1,CDMS-8-4C-JDBUTU,VALIDATION
1,CDMS-10-5A-SZURO,VALIDATION
1,CSO-12-7A-IMERO,VALIDATION
1,CDMS-12-7C-CATRAR,VALIDATION
1,CSO-13-9B-DMLLLU,VALIDATION
1,CSO-14-7A-MVEBE,VALIDATION
1,CSO-12-8A-YTOME,VALIDATION
1,CSO-12-7B-DVAGRO,VALIDATION
1,CDMS-10-5B-SRAJA,VALIDATION
1,CSO-15-8A-VBMABR,VALIDATION
1,CSO-9-4A-FAGIGA,VALIDATION
1,CSO-14-8A-AQUMA,VALIDATION
1,CSO-11-5A-MTAGA,TEST
1,CDMS-10-5C-JFALGI,TEST
1,CDMS-17-10A-ASSAMO,TEST
1,CDMS-10-4A-JURAN,TEST
1,CSO-10-5A-JBUVE,TEST
1,CSO-14-8B-JLLORA,TEST
1,CSO-16-10C-MAVAVE,TEST
1,CDMS-11-6B-MAGIMU,TEST
1,CDMS-11-7C-SALMA,TEST
1,CSO-16-11B-KRORE,TEST
1,CSO-16-10B-VVILI,TEST
1,CSO-11-6B-ANREVA,TEST
1,CDMS-9-4C-SCAMO,TEST
1,CSO-12-7A-DALRE,TEST
1,CSO-13-8A-VHODU,TEST
1,CDMS-11-7C-ICARE,TEST
1,CSO-15-11C-JETALO,TEST
1,CSO-8-3A-DAPAVA,TEST
1,CSO-9-4A-LCOMO,TEST
1,CSO-16-11B-LLOZA,TEST
1,CDMS-9-5C-MLOGO,TEST
1,CSO-12-6B-LJHEFE,TEST
1,CSO-13-7A-JJATFL,TEST
1,CDMS-9-5A-VVAAR,TEST
2,CDMS-11-6B-SCAPA,TRAIN
2,CSO-12-7B-VHOMA,TRAIN
2,CDMS-9-4A-CARGA,TRAIN
2,CSO-16-10A-SMOUT,TRAIN
2,CDMS-11-6B-LESTA,TRAIN
2,CSO-10-5A-MAARAN,TRAIN
2,CSO-11-6B-DISEMO,TRAIN
2,CSO-16-10A-YKMUJO,TRAIN
2,CSO-16-11A-JAVABO,TRAIN
2,CDMS-10-4A-JURAN,TRAIN
2,CDMS-10-5B-SRAJA,TRAIN
2,CSO-11-6B-ANREVA,TRAIN
2,CSO-17-11A-DJAPA,TRAIN
2,CDMS-9-4C-SCAMO,TRAIN
2,CSO-12-7B-SSARA,TRAIN
2,CSO-13-9B-DMLLLU,TRAIN
2,CDMS-17-10A-ASSAMO,TRAIN
2,CSO-11-6A-EROMO,TRAIN
2,CDMS-11-7C-ICARE,TRAIN
2,CSO-10-4A-LRAVI,TRAIN
2,CDMS-8-4A-DBEVA,TRAIN
2,CSO-11-5A-MTAGA,TRAIN
2,CSO-16-10C-ACALGU,TRAIN
2,CDMS-10-6B-JJMOBE,TRAIN
2,CSO-15-7B-JCRAGA,TRAIN
2,CSO-11-6B-VCOMA,TRAIN
2,CDMS-11-6B-MEBRTA,TRAIN
2,CSO-14-8A-SZARA,TRAIN
2,CSO-15-10B-YVBUAN,TRAIN
2,CSO-12-7B-DVAGRO,TRAIN
2,CSO-10-5A-SVHEES,TRAIN
2,CSO-13-7A-YAMEZA,TRAIN
2,CDMS-11-5A-EAARCA,TRAIN
2,CDMS-8-4A-DJAVDA,TRAIN
2,CDMS-13-7C-RAIZAC,TRAIN
2,CSO-13-6B-LFMIES,TRAIN
2,CDMS-9-4A-CRAAG,TRAIN
2,CDMS-9-5C-SCAAG,TRAIN
2,CSO-18-11B-YLLRE,TRAIN
2,CDMS-9-4A-TGAFR,TRAIN
2,CSO-13-7A-CAPAMU,TRAIN
2,CSO-11-6A-FSOVRE,TRAIN
2,CDMS-9-5C-LVIZAC,TRAIN
2,CSO-13-7A-CDDITR,TRAIN
2,CSO-16-10A-JEGAHE,TRAIN
2,CSO-16-9A-JSMAGU,TRAIN
2,CSO-10-5A-DABRZA,TRAIN
2,CDMS-11-6B-MAGIMU,TRAIN
2,CSO-16-10B-LTVIFA,TRAIN
2,CSO-15-10A-SFEGA,TRAIN
2,CSO-14-8A-MCIDOS,TRAIN
2,CSO-14-7A-MVEBE,TRAIN
2,CSO-16-10B-VVILI,TRAIN
2,CSO-12-6A-FJOVRE,TRAIN
2,CSO-9-4A-YVDITR,TRAIN
2,CSO-14-8A-AQUMA,TRAIN
2,CDMS-9-4A-ACDUTR,TRAIN
2,CDMS-13-6B-ASUMO,TRAIN
2,CSO-11-6B-SFLVA,TRAIN
2,CSO-15-10C-SSCAMO,TRAIN
2,CSO-10-5A-JJSEMO,TRAIN
2,CDMS-12-7C-VQURA,TRAIN
2,CDMS-12-7C-JSZAOR,TRAIN
2,CSO-13-8A-MGAHE,TRAIN
2,CSO-13-7A-KRAMA,TRAIN
2,CDMS-13-7C-MVEAR,TRAIN
2,CSO-17-11A-SPUVA,TRAIN
2,CDMS-11-6B-EFRGR,TRAIN
2,CDMS-15-10A-MAALCA,TRAIN
2,CSO-17-11C-MAPAMA,TRAIN
2,CSO-13-6B-LJMAHU,TRAIN
2,CDMS-15-10A-MAALRI,TRAIN
2,CSO-13-8A-MJAGA,TRAIN
2,CDMS-9-5A-VVAAR,TRAIN
2,CDMS-9-5C-JDMADE,TRAIN
2,CDMS-12-7C-ARAHE,TRAIN
2,CDMS-11-6A-NMREPR,TRAIN
2,CSO-13-8B-JEMABE,TRAIN
2,CSO-11-6B-RJGIHE,TRAIN
2,CDMS-12-6B-IJDAGA,TRAIN
2,CSO-14-9A-MARJA,TRAIN
2,CSO-18-11A-ADBAHO,TRAIN
2,CDMS-15-10A-SGOMO,TRAIN
2,CSO-15-10A-LJRAGU,TRAIN
2,CSO-8-3A-DAPAVA,TRAIN
2,CDMS-10-5A-SROPU,TRAIN
2,CSO-15-9B-JCAPA,TRAIN
2,CSO-12-7A-IMERO,TRAIN
2,CDMS-11-6A-DFVEBE,TRAIN
2,CSO-14-9A-JSMAAL,TRAIN
2,CSO-10-5A-GZAMA,TRAIN
2,CDMS-11-5A-MGTHAR,TRAIN
2,CDMS-10-5C-ICAPA,TRAIN
2,CSO-11-6A-DSCACH,TRAIN
2,CSO-12-6A-DGISE,TRAIN
2,CDMS-XX-6B-SPUCA,TRAIN
2,CSO-12-7A-SCAHO,TRAIN
2,CDMS-11-6B-JMARME,TRAIN
2,CDMS-11-6B-MMAMO,TRAIN
2,CDMS-9-5A-ABERO,TRAIN
2,CSO-9-4A-SLOCA,TRAIN
2,CDMS-12-7C-VMAPA,TRAIN
2,CDMS-8-4A-DOSTR,TRAIN
2,CSO-12-6B-GQULO,TRAIN
2,CSO-16-11B-KRORE,TRAIN
2,CSO-14-9A-HASACA,TRAIN
2,CSO-16-10A-MSACO,TRAIN
2,CDMS-11-6B-YLNIME,TRAIN
2,CDMS-11-6B-JFSAHE,TRAIN
2,CDMS-10-5C-MAORTO,TRAIN
2,CSO-17-11A-RLPAIG,TRAIN
2,CSO-16-9A-JALEMO,TRAIN
2,CDMS-10-5A-SZURO,TRAIN
