feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_cc_T6W150,0.05124233164178083,0.03423752937767963,1.0,275,0.6875
z_atd_T6W150,-0.045296209733053316,0.03570483856166706,1.0,304,0.76
z_l3_T6W150,-0.044879011339755075,0.03489412421998903,1.0,384,0.96
z_density_T6W150,0.026545392056217185,0.01883700588284683,1.0,274,0.685
z_re_T6W150,-0.019819306843026425,0.01490440410073833,1.0,181,0.4525
z_diameter_T6W150,0.019387262569165974,0.038528619944314925,1.0,73,0.1825
z_l2_T6W150,0.019032972324598413,0.023719041247233418,1.0,105,0.2625
z_asp_T6W150,-0.012862189271728308,0.016243793333757396,1.0,146,0.365
z_pe_T6W150,-0.012307824865009242,0.025423348515307174,1.0,76,0.19
z_l1_T6W150,-0.007259601208569764,0.028177269333913457,1.0,91,0.2275
z_lsc_T6W150,-0.005738771422741823,0.03182993177792089,1.0,91,0.2275
