target,window,set,metric,mean,std,ci_lower,ci_upper,t_critical,df,significant
MOT,T6W40,VALIDATION,R2,-0.005983,0.024825,-0.008423,-0.003543,1.9659,399,True
MOT,T6W40,VALIDATION,RMSE,7.620023,0.316,7.588961,7.651085,1.9659,399,True
MOT,T6W40,VALIDATION,MAE,6.46192,0.24649,6.437691,6.486149,1.9659,399,True
MOT,T6W40,VALIDATION,rho,0.052964,0.112354,0.04192,0.064008,1.9659,399,True
MOT,T6W40,TEST,R2,-0.004008,0.033759,-0.007327,-0.00069,1.9659,399,True
MOT,T6W40,TEST,RMSE,7.795888,0.500565,7.746684,7.845091,1.9659,399,True
MOT,T6W40,TEST,MAE,6.652203,0.398453,6.613037,6.69137,1.9659,399,True
MOT,T6W40,TEST,rho,0.079821,0.189343,0.061209,0.098433,1.9659,399,True
