feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
lcc_T6W40,-0.3425047698572175,2.4487115067573226,1.0,366,0.915
l3_T6W40,0.19292866986357624,0.13040706919997966,1.0,65,0.1625
nodes_T6W40,0.18778739219878837,2.85243435579365,1.0,265,0.6625
re_T6W40,0.15027742077620684,0.10164931592078527,1.0,82,0.205
diameter_T6W40,-0.13313959226882005,0.43236989464029474,1.0,284,0.71
lsc_T6W40,-0.12755440832490986,0.07253201112101736,1.0,108,0.27
asp_T6W40,-0.12029880724322682,0.46942167130453716,1.0,257,0.6425
atd_T6W40,0.11378724601188023,0.05592585407437765,1.0,177,0.4425
density_T6W40,0.10653501085672859,0.13842140409339868,1.0,282,0.705
l1_T6W40,-0.0995897772993978,0.10978689064610973,1.0,25,0.0625
edges_T6W40,-0.06320599074961993,0.06264077818869945,1.0,45,0.1125
pe_T6W40,0.03850466388180552,0.0909863692729247,1.0,21,0.0525
l2_T6W40,-0.022088131575301716,0.10694748903844566,1.0,23,0.0575
