feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_diameter_T7W30,-0.065122127599661,0.22570245169606057,1.0,400,1.0
z_l1_T7W30,0.04028909912443399,0.069468913558892,1.0,400,1.0
z_re_T7W30,0.03498614644609365,0.07986123232343736,1.0,400,1.0
z_atd_T7W30,0.031093669009633375,0.04903144780313239,1.0,400,1.0
z_l2_T7W30,-0.013322689234624242,0.06018511225620727,1.0,400,1.0
z_lsc_T7W30,-0.009565346896756883,0.06396665838809287,1.0,400,1.0
z_asp_T7W30,0.0051679562775664685,0.09109119935217398,1.0,400,1.0
z_pe_T7W30,-0.003975592921650878,0.05651289411069991,1.0,400,1.0
z_density_T7W30,-0.0036217583922535036,0.07267836235635744,1.0,400,1.0
z_l3_T7W30,0.0005050765405239813,0.029828339117269825,1.0,400,1.0
z_lcc_T7W30,1.218342058654168e-16,2.642292454718811e-15,0.0,400,1.0
z_edges_T7W30,0.0,0.0,0.0,400,1.0
z_nodes_T7W30,0.0,0.0,0.0,400,1.0
