feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
l2_T2W20,0.393330646931639,0.2744163929483912,1.0,400,1.0
pe_T2W20,0.3020562811182929,0.19104037985405817,1.0,400,1.0
l3_T2W20,-0.17582919476275938,0.18869439440894048,1.0,400,1.0
lsc_T2W20,0.14041912018344596,0.13629636647328855,1.0,400,1.0
diameter_T2W20,-0.13519434267521782,0.11235656251972816,1.0,400,1.0
asp_T2W20,-0.11264992995487716,0.1009610962423314,1.0,400,1.0
edges_T2W20,0.11213716217385417,0.1336088632650071,1.0,400,1.0
density_T2W20,-0.06462718261664104,0.11046530060518539,1.0,400,1.0
lcc_T2W20,0.04242945597442624,0.09775520276583528,1.0,400,1.0
l1_T2W20,-0.039773026617469044,0.1615209804779745,1.0,400,1.0
re_T2W20,-0.028658711932034467,0.11446712324473861,1.0,400,1.0
nodes_T2W20,-0.025771643085555292,0.05442828422431418,1.0,400,1.0
atd_T2W20,0.004438798745834512,0.06622545953795422,1.0,400,1.0
