feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
pe_T6W150,0.23425644636181145,0.17580250744465742,1.0,34,0.085
cc_T6W150,0.20045936946583084,0.14830825518042853,1.0,238,0.595
l1_T6W150,-0.14344275884429225,0.11519009800838076,1.0,63,0.1575
density_T6W150,0.08315391114666376,0.2264627794257647,1.0,334,0.835
re_T6W150,0.075807477168503,0.1324869113061798,1.0,71,0.1775
l2_T6W150,0.060985785592242964,0.04799927734226033,1.0,9,0.0225
l3_T6W150,0.059124557025865915,0.05069755154224198,1.0,42,0.105
asp_T6W150,-0.05611898488205915,0.0618950968993293,1.0,233,0.5825
atd_T6W150,0.05338257836144455,0.3007715746241987,1.0,329,0.8225
lsc_T6W150,-0.04874801088460566,0.03437397407259532,1.0,78,0.195
lcc_T6W150,-0.04229488338900793,0.08104891198246472,1.0,281,0.7025
edges_T6W150,0.033565143879286836,0.10980661298859966,1.0,6,0.015
nodes_T6W150,-0.03349150802645726,0.18745127071484424,1.0,279,0.6975
diameter_T6W150,0.009716159815213692,0.034823794327913445,1.0,3,0.0075
