split,subject,set
0,CSO-13-7A-CAPAMU,TRAIN
0,CSO-17-11C-MCAAG,TRAIN
0,CSO-17-11A-SPUVA,TRAIN
0,CSO-15-8A-VBMABR,TRAIN
0,CDMS-12-7C-CATRAR,TRAIN
0,CSO-13-8B-JEMABE,TRAIN
0,CSO-11-6B-SFLVA,TRAIN
0,CSO-17-11C-JDAAG,TRAIN
0,CSO-12-6A-DGISE,TRAIN
0,CSO-14-8A-AQUMA,TRAIN
0,CSO-15-10A-MAARLO,TRAIN
0,CSO-11-6B-ANREVA,TRAIN
0,CSO-16-10A-MSACO,TRAIN
0,CDMS-9-4A-ACDUTR,TRAIN
0,CSO-15-9B-RMCHLU,TRAIN
0,CSO-12-7A-IMERO,TRAIN
0,CDMS-11-6B-JPSAMA,TRAIN
0,CDMS-11-6B-MAGIMU,TRAIN
0,CDMS-16-11B-NGABE,TRAIN
0,CSO-12-6B-LJHEFE,TRAIN
0,CDMS-9-4A-TGAFR,TRAIN
0,CSO-17-11A-NPAHE,TRAIN
0,CSO-15-9B-KSBEJA,TRAIN
0,CDMS-12-7C-ARAHE,TRAIN
0,CSO-9-4A-LCOMO,TRAIN
0,CDMS-11-6B-YLNIME,TRAIN
0,CSO-9-4A-YVDITR,TRAIN
0,CSO-11-6B-RJGIHE,TRAIN
0,CSO-13-7A-JJATFL,TRAIN
0,CSO-17-11C-SARJA,TRAIN
0,CSO-13-6B-JETAVE,TRAIN
0,CSO-10-5A-ARACA,TRAIN
0,CSO-8-4A-ARAGR,TRAIN
0,CDMS-10-4A-JURAN,TRAIN
0,CSO-16-10B-LTVIFA,TRAIN
0,CDMS-15-10A-SGOMO,TRAIN
0,CDMS-10-5C-NBEMO,TRAIN
0,CDMS-10-5A-SZURO,TRAIN
0,CSO-14-8B-JLLORA,TRAIN
0,CDMS-9-4A-CRAAG,TRAIN
0,CSO-12-6A-FJOVRE,TRAIN
0,CSO-11-5A-MTAGA,TRAIN
0,CSO-17-10B-EHECO,TRAIN
0,CSO-13-8A-VHODU,TRAIN
0,CSO-16-11A-VZAOR,TRAIN
0,CSO-10-5A-ACAVA,TRAIN
0,CDMS-11-5A-EAARCA,TRAIN
0,CSO-9-4A-DKVIMO,TRAIN
0,CDMS-12-6B-SCLAG,TRAIN
0,CSO-10-4A-LRAVI,TRAIN
0,CSO-16-9B-SJPAJI,TRAIN
0,CSO-17-11C-MAPAMA,TRAIN
0,CDMS-12-6A-FAROPA,TRAIN
0,CDMS-9-5A-ABERO,TRAIN
0,CSO-14-9B-ERAGA,TRAIN
0,CSO-9-4A-DSMOMU,TRAIN
0,CSO-13-7A-YAMEZA,TRAIN
0,CSO-8-4A-JRAAR,TRAIN
0,CSO-9-4A-FAGIGA,TRAIN
0,CSO-12-7B-SSARA,TRAIN
0,CDMS-9-4A-CARGA,TRAIN
0,CDMS-11-6B-EAFESA,TRAIN
0,CDMS-9-5C-LVIZAC,TRAIN
0,CSO-9-2A-EXMOCO,TRAIN
0,CSO-10-5A-DABRZA,TRAIN
0,CDMS-8-4A-DOSTR,TRAIN
0,CDMS-12-6A-SROAL,TRAIN
0,CSO-11-6A-CAPAMU,TRAIN
0,CDMS-11-6B-JFSAHE,TRAIN
0,CSO-13-8A-MBUAN,TRAIN
0,CSO-12-7A-SCAHO,TRAIN
0,CSO-10-5A-IPECA,TRAIN
0,CSO-11-6B-LHFDLACH,TRAIN
0,CSO-15-10B-MEBUAR,TRAIN
0,CSO-13-8B-FCJISA,TRAIN
0,CSO-14-9A-SORZU,TRAIN
0,CDMS-14-10A-IMORTO,TRAIN
0,CSO-10-5A-RVMOIB,TRAIN
0,CSO-10-5A-JANORO,TRAIN
0,CSO-14-9A-AEDCAGO,TRAIN
0,CSO-11-6A-EROMO,TRAIN
0,CDMS-15-10A-AMALOS,TRAIN
0,CDMS-15-11B-JEMOLO,TRAIN
0,CSO-17-10B-YCQUVE,TRAIN
0,CSO-14-8A-MCIDOS,TRAIN
0,CSO-17-10A-YVGOCA,TRAIN
0,CSO-11-6A-FSOVRE,TRAIN
0,CSO-12-7A-ESALA,TRAIN
0,CDMS-11-5A-MGTHAR,TRAIN
0,CSO-13-8A-MJAGA,TRAIN
0,CSO-9-4A-DVGATO,TRAIN
0,CSO-13-9B-DMLLLU,TRAIN
0,CSO-18-11B-YLLRE,TRAIN
0,CDMS-11-6B-ARAHE,TRAIN
0,CSO-12-7A-JHEZA,TRAIN
0,CSO-15-10C-SSCAMO,TRAIN
0,CDMS-12-7C-DLOLO,TRAIN
0,CDMS-10-5C-JFALGI,TRAIN
0,CSO-9-4A-MPAME,TRAIN
0,CDMS-11-7C-ICARE,TRAIN
0,CDMS-10-5A-HEPIHO,VALIDATION
0,CSO-11-6B-VCOMA,VALIDATION
0,CDMS-12-5A-SRIGO,VALIDATION
0,CSO-12-7B-DVAGRO,VALIDATION
0,CDMS-11-6B-RSECA,VALIDATION
0,CSO-15-10A-SFEGA,VALIDATION
0,CSO-13-7A-KRAMA,VALIDATION
0,CDMS-12-7C-VMAPA,VALIDATION
0,CSO-10-5A-MAARAN,VALIDATION
0,CSO-11-6A-DSCACH,VALIDATION
0,CSO-14-9A-HASACA,VALIDATION
0,CSO-10-4A-KCOMO,VALIDATION
0,CSO-8-3A-KVPECO,VALIDATION
0,CSO-14-9B-MFEGA,VALIDATION
0,CSO-10-5A-JBUVE,VALIDATION
0,CSO-13-6B-LJMAHU,VALIDATION
0,CSO-13-6B-LFMIES,VALIDATION
0,CDMS-11-6B-JLPENA,VALIDATION
0,CSO-16-11B-LLOZA,VALIDATION
0,CSO-12-7A-LSARAR,VALIDATION
0,CSO-17-11A-RLPAIG,VALIDATION
0,CDMS-8-4C-JDBUTU,VALIDATION
0,CSO-12-6B-VPAMA,VALIDATION
0,CSO-16-10A-JEGAHE,VALIDATION
0,CDMS-14-6B-KDCAHE,VALIDATION
0,CDMS-10-6B-ASCACO,VALIDATION
0,CDMS-11-7C-SALMA,VALIDATION
0,CDMS-10-5C-DAAUSA,VALIDATION
0,CSO-9-4A-KEMOCO,VALIDATION
0,CDMS-11-6B-AVROTO,VALIDATION
0,CDMS-10-6B-JJMOBE,VALIDATION
0,CSO-9-4A-GSBRCO,VALIDATION
0,CDMS-12-7C-VQURA,VALIDATION
0,CDMS-11-6A-NMREPR,VALIDATION
0,CDMS-16-10A-SGALO,VALIDATION
0,CDMS-13-7C-RAIZAC,VALIDATION
0,CDMS-14-10A-JCVANI,VALIDATION
0,CDMS-15-10A-MAALCA,VALIDATION
0,CSO-11-5A-MDVOSPE,VALIDATION
0,CDMS-11-6B-JDCHBA,VALIDATION
0,CSO-18-9B-MAMOLO,VALIDATION
0,CSO-15-9B-ALRIHE,VALIDATION
0,CDMS-12-7C-MAROBE,VALIDATION
0,CDMS-18-7C-VVECA,VALIDATION
0,CDMS-9-4A-ILOSE,VALIDATION
0,CDMS-11-6B-EFRGR,VALIDATION
0,CSO-14-8A-SZARA,VALIDATION
0,CSO-10-5A-GZAMA,VALIDATION
0,CDMS-11-6B-JMARME,TEST
0,CSO-13-6A-ANASA,TEST
0,CDMS-13-6B-ASUMO,TEST
0,CSO-16-9A-JPROSO,TEST
0,CSO-17-11B-CDBEBU,TEST
0,CDMS-12-7C-JSZAOR,TEST
0,CDMS-XX-6B-SPUCA,TEST
0,CSO-16-10B-VVILI,TEST
0,CSO-14-9A-MARJA,TEST
0,CDMS-13-7C-SSOSLO,TEST
0,CDMS-11-6B-EROCO,TEST
0,CSO-15-10C-ALBAHO,TEST
0,CSO-15-9B-JCAPA,TEST
0,CSO-15-9B-AMSAGO,TEST
0,CDMS-9-4A-EROHI,TEST
0,CSO-15-10A-LJRAGU,TEST
0,CDMS-10-5C-MAORTO,TEST
0,CSO-18-11A-ADBAHO,TEST
0,CSO-16-9A-JSMAGU,TEST
0,CDMS-10-5B-SRAJA,TEST
0,CDMS-15-10A-MAALRI,TEST
0,CSO-12-6B-GQULO,TEST
0,CDMS-XX-10A-VGILO,TEST
0,CDMS-13-6B-JDTAHE,TEST
1,CSO-8-4A-ARAGR,TRAIN
1,CDMS-15-10A-MAALCA,TRAIN
1,CSO-10-4A-KCOMO,TRAIN
1,CSO-9-4A-GSBRCO,TRAIN
1,CDMS-10-5A-KSRAGU,TRAIN
1,CDMS-9-5A-ABERO,TRAIN
1,CSO-10-5A-RVMOIB,TRAIN
1,CDMS-8-4A-DJAVDA,TRAIN
1,CSO-13-9B-DMLLLU,TRAIN
1,CSO-9-4A-SLOCA,TRAIN
1,CDMS-11-7C-SALMA,TRAIN
1,CSO-10-5A-ACAVA,TRAIN
1,CDMS-11-6B-ARAHE,TRAIN
1,CDMS-9-4A-EROHI,TRAIN
1,CSO-15-7B-JCRAGA,TRAIN
1,CSO-15-10C-ALBAHO,TRAIN
1,CDMS-11-6A-NMREPR,TRAIN
1,CSO-15-10A-SFEGA,TRAIN
1,CSO-9-2A-EXMOCO,TRAIN
1,CSO-10-5A-MAARAN,TRAIN
1,CDMS-15-11B-VSAHO,TRAIN
1,CDMS-12-6A-JGIGA,TRAIN
1,CDMS-12-6B-IJDAGA,TRAIN
1,CDMS-13-6B-JDTAHE,TRAIN
1,CDMS-12-7C-JSZAOR,TRAIN
1,CSO-14-8A-MCIDOS,TRAIN
1,CSO-12-7B-DVAGRO,TRAIN
1,CSO-13-8B-FCJISA,TRAIN
1,CDMS-11-7C-SPGAVE,TRAIN
1,CSO-11-6A-CAPAMU,TRAIN
1,CSO-15-10A-MAARLO,TRAIN
1,CSO-14-7B-EVEGO,TRAIN
1,CSO-14-9A-AEDCAGO,TRAIN
1,CSO-15-9B-KSBEJA,TRAIN
1,CDMS-15-10A-SGOMO,TRAIN
1,CSO-17-11C-SARJA,TRAIN
1,CSO-15-8B-KEPOGO,TRAIN
1,CDMS-13-7C-MVEAR,TRAIN
1,CSO-14-8A-SZARA,TRAIN
1,CSO-18-11B-YLLRE,TRAIN
1,CDMS-12-6A-JSOTGU,TRAIN
1,CSO-16-11A-VZAOR,TRAIN
1,CSO-16-9B-SJPAJI,TRAIN
1,CSO-17-11A-NPAHE,TRAIN
1,CSO-10-5A-JJSEMO,TRAIN
1,CSO-9-4A-NSARPA,TRAIN
1,CSO-13-7A-JJATFL,TRAIN
1,CDMS-XX-6B-SPUCA,TRAIN
1,CDMS-10-5A-HEPIHO,TRAIN
1,CSO-12-7A-ESALA,TRAIN
1,CDMS-16-11B-NGABE,TRAIN
1,CSO-9-4A-DVGATO,TRAIN
1,CSO-17-11A-DJAPA,TRAIN
1,CSO-12-7B-VHOMA,TRAIN
1,CDMS-10-5A-SZURO,TRAIN
1,CDMS-15-10A-SHEGA,TRAIN
1,CSO-18-9B-MAMOLO,TRAIN
1,CSO-17-10A-YVGOCA,TRAIN
1,CSO-12-7A-DALRE,TRAIN
1,CSO-11-6B-SFLVA,TRAIN
1,CSO-12-7A-JHEZA,TRAIN
1,CSO-15-9B-ALRIHE,TRAIN
1,CSO-13-6B-LJMAHU,TRAIN
1,CDMS-14-10A-IMORTO,TRAIN
1,CSO-10-5A-IPECA,TRAIN
1,CDMS-12-5A-SRIGO,TRAIN
1,CDMS-11-6B-MAGIMU,TRAIN
1,CDMS-11-6B-JDCHBA,TRAIN
1,CSO-9-4A-AGAPE,TRAIN
1,CSO-13-8A-KIGAGU,TRAIN
1,CSO-15-10A-LJRAGU,TRAIN
1,CSO-13-7A-CAPAMU,TRAIN
1,CDMS-11-5A-MGTHAR,TRAIN
1,CSO-14-9B-ERAGA,TRAIN
1,CSO-16-10A-MSACO,TRAIN
1,CDMS-11-6B-SCAPA,TRAIN
1,CSO-11-6A-DSCACH,TRAIN
1,CDMS-9-4C-SCAMO,TRAIN
1,CSO-15-11C-JETALO,TRAIN
1,CDMS-12-7C-VMAPA,TRAIN
1,CSO-12-8A-YTOME,TRAIN
1,CSO-13-8A-MGAHE,TRAIN
1,CSO-9-4A-MLORO,TRAIN
1,CSO-16-11B-YAROMO,TRAIN
1,CDMS-11-6B-YLNIME,TRAIN
1,CDMS-15-10A-MAALRI,TRAIN
1,CDMS-15-10A-JJMACH,TRAIN
1,CSO-15-10B-MEBUAR,TRAIN
1,CSO-11-6B-ANREVA,TRAIN
1,CDMS-11-5A-EAARCA,TRAIN
1,CDMS-9-5C-MLOGO,TRAIN
1,CSO-17-10B-EHECO,TRAIN
1,CSO-13-7A-KRAMA,TRAIN
1,CSO-8-4A-JRAAR,TRAIN
1,CSO-17-11C-JDAAG,TRAIN
1,CSO-13-8A-MJAGA,TRAIN
1,CSO-12-7A-LSARAR,TRAIN
1,CDMS-9-4A-ACDUTR,TRAIN
1,CSO-13-8B-JEMABE,TRAIN
1,CSO-12-7A-IMERO,TRAIN
1,CSO-9-4A-YVDITR,TRAIN
1,CDMS-11-6B-JPSAMA,TRAIN
1,CDMS-8-4C-JDBUTU,TRAIN
1,CSO-14-8A-AQUMA,TRAIN
1,CSO-9-4A-FAGIGA,TRAIN
1,CSO-16-9A-JPROSO,TRAIN
1,CSO-11-6B-LHFDLACH,TRAIN
1,CDMS-18-7C-VVECA,TRAIN
1,CDMS-14-6B-KDCAHE,TRAIN
1,CDMS-9-5C-JDMADE,TRAIN
1,CSO-10-5A-GZAMA,TRAIN
1,CSO-13-8A-MBUAN,TRAIN
1,CSO-17-11A-JDAMO,TRAIN
1,CSO-14-9A-JSMAAL,TRAIN
1,CSO-11-6B-VCOMA,TRAIN
1,CDMS-9-4A-CRAAG,TRAIN
1,CSO-10-4A-LRAVI,TRAIN
1,CSO-12-7B-SSARA,TRAIN
1,CDMS-11-6B-EAFESA,TRAIN
1,CDMS-11-6B-EFRGR,TRAIN
1,CDMS-11-6B-RSECA,TRAIN
1,CDMS-14-10A-JCVANI,TRAIN
1,CDMS-11-6B-MMAMO,TRAIN
1,CDMS-11-6B-JLPENA,TRAIN
1,CDMS-11-6B-AVROTO,TRAIN
1,CDMS-12-6B-SCLAG,TRAIN
1,CSO-13-7A-YAMEZA,TRAIN
1,CDMS-12-7C-CATRAR,TRAIN
1,CDMS-12-7C-VQURA,TRAIN
1,CDMS-10-5C-ICAPA,TRAIN
1,CDMS-8-4A-DOSTR,TRAIN
1,CDMS-15-11B-JEMOLO,TRAIN
1,CDMS-10-5A-SROPU,TRAIN
1,CSO-15-10B-YVBUAN,TRAIN
1,CSO-8-3A-KVPECO,TRAIN
1,CDMS-9-4A-CARGA,TRAIN
1,CSO-15-10C-SSCAMO,TRAIN
1,CDMS-9-5C-LVIZAC,TRAIN
1,CSO-13-8A-VHODU,TRAIN
1,CDMS-11-6A-DFVEBE,TRAIN
1,CDMS-10-6B-JJMOBE,TRAIN
1,CSO-13-7A-CDDITR,TRAIN
1,CSO-15-9B-AMSAGO,TRAIN
1,CSO-11-6B-DISEMO,TRAIN
1,CDMS-12-7C-MAROBE,TRAIN
1,CDMS-12-6A-SROAL,TRAIN
1,CDMS-11-6B-MEBRTA,TRAIN
1,CDMS-13-6B-ASUMO,TRAIN
1,CDMS-11-6B-EROCO,TRAIN
1,CSO-16-11A-JAVABO,TRAIN
1,CDMS-8-4A-LGOPA,TRAIN
1,CSO-12-6B-GQULO,TRAIN
1,CDMS-11-6B-VZAPE,TRAIN
1,CSO-10-4A-LSCAVA,TRAIN
1,CDMS-10-5C-MAORTO,TRAIN
1,CDMS-9-4A-ILOSE,TRAIN
1,CSO-14-9A-HASACA,TRAIN
1,CSO-13-6B-LFMIES,TRAIN
1,CDMS-10-6B-ASCACO,TRAIN
1,CSO-9-4A-DSMOMU,TRAIN
1,CSO-16-10C-MAVAVE,TRAIN
1,CSO-16-10B-JESUGU,TRAIN
1,CSO-14-9A-SORZU,TRAIN
1,CSO-14-7A-MVEBE,TRAIN
1,CSO-14-9A-MARJA,TRAIN
1,CSO-17-11B-CDBEBU,VALIDATION
1,CSO-14-8B-JLLORA,VALIDATION
1,CSO-8-3A-DAPAVA,VALIDATION
1,CSO-10-5A-JBUVE,VALIDATION
1,CSO-11-6A-EROMO,VALIDATION
1,CSO-13-7A-RXCHLU,VALIDATION
1,CDMS-10-5C-DAAUSA,VALIDATION
1,CSO-16-10A-SMOUT,VALIDATION
1,CSO-11-5A-MDVOSPE,VALIDATION
1,CSO-17-11C-MAPAMA,VALIDATION
1,CSO-16-10C-ACALGU,VALIDATION
1,CDMS-10-5C-JFALGI,VALIDATION
1,CDMS-15-10A-AMALOS,VALIDATION
1,CSO-9-4A-KEMOCO,VALIDATION
1,CSO-16-9A-JALEMO,VALIDATION
1,CSO-17-11C-MCAAG,VALIDATION
1,CSO-10-5A-JLCARI,VALIDATION
1,CSO-17-11A-SPUVA,VALIDATION
1,CSO-10-5A-SVHEES,VALIDATION
1,CDMS-13-7C-RAIZAC,VALIDATION
1,CSO-12-6B-LJHEFE,VALIDATION
1,CSO-13-8A-MGAAN,VALIDATION
1,CSO-11-5A-MTAGA,VALIDATION
1,CDMS-11-6B-JFSAHE,VALIDATION
1,CDMS-10-5B-SRAJA,VALIDATION
1,CSO-16-10B-LTVIFA,VALIDATION
1,CDMS-11-6B-LESTA,VALIDATION
1,CDMS-11-6B-JMARME,VALIDATION
1,CDMS-17-10A-ASSAMO,VALIDATION
1,CSO-18-11A-ADBAHO,VALIDATION
1,CSO-15-9B-JCAPA,VALIDATION
1,CSO-12-7A-SCAHO,VALIDATION
1,CSO-10-5A-DABRZA,VALIDATION
1,CSO-11-6B-RJGIHE,VALIDATION
1,CSO-16-11A-JDMUVA,VALIDATION
1,CDMS-16-10A-SGALO,VALIDATION
1,CDMS-9-5C-SCAAG,VALIDATION
1,CSO-9-4A-MPAME,VALIDATION
1,CSO-16-10B-VVILI,VALIDATION
1,CDMS-10-4A-JURAN,VALIDATION
1,CSO-17-11A-RLPAIG,VALIDATION
1,CSO-17-10B-YCQUVE,VALIDATION
1,CSO-15-9B-RMCHLU,VALIDATION
1,CDMS-XX-5C-MPCAQU,VALIDATION
1,CDMS-10-5C-NBEMO,VALIDATION
1,CSO-15-8A-VBMABR,VALIDATION
1,CDMS-11-6B-JACUPE,VALIDATION
1,CSO-13-6A-ANASA,VALIDATION
1,CSO-16-10A-JEGAHE,TEST
1,CSO-9-4A-DKVIMO,TEST
1,CDMS-12-7C-ARAHE,TEST
1,CDMS-12-6A-FAROPA,TEST
1,CDMS-9-5A-VVAAR,TEST
1,CDMS-11-7C-ICARE,TEST
1,CSO-16-10A-YKMUJO,TEST
1,CSO-10-5A-ARACA,TEST
1,CSO-12-6B-VPAMA,TEST
1,CSO-12-7B-SMUGU,TEST
1,CSO-14-9B-MFEGA,TEST
1,CSO-16-11B-KRORE,TEST
1,CDMS-XX-10A-VGILO,TEST
1,CSO-10-5A-JANORO,TEST
1,CSO-16-9A-JSMAGU,TEST
1,CSO-13-6B-JETAVE,TEST
1,CDMS-9-4A-TGAFR,TEST
1,CDMS-13-7C-SSOSLO,TEST
1,CDMS-12-7C-DLOLO,TEST
1,CSO-12-6A-FJOVRE,TEST
1,CSO-9-4A-LCOMO,TEST
1,CSO-16-11B-LLOZA,TEST
1,CSO-11-6A-FSOVRE,TEST
1,CSO-12-6A-DGISE,TEST
2,CSO-16-9A-JPROSO,TRAIN
2,CSO-16-10B-LTVIFA,TRAIN
2,CDMS-14-6B-KDCAHE,TRAIN
2,CSO-11-6A-CAPAMU,TRAIN
2,CSO-15-10C-SSCAMO,TRAIN
2,CSO-12-6B-VPAMA,TRAIN
2,CDMS-11-6B-EAFESA,TRAIN
2,CSO-13-6B-JETAVE,TRAIN
2,CDMS-9-5A-ABERO,TRAIN
2,CSO-10-5A-MAARAN,TRAIN
2,CDMS-12-6B-IJDAGA,TRAIN
2,CSO-15-7B-JCRAGA,TRAIN
2,CSO-11-6A-EROMO,TRAIN
2,CDMS-11-6B-JPSAMA,TRAIN
2,CSO-16-10A-SMOUT,TRAIN
2,CSO-10-5A-JANORO,TRAIN
2,CDMS-10-5A-KSRAGU,TRAIN
2,CDMS-10-6B-ASCACO,TRAIN
2,CSO-13-6B-LJMAHU,TRAIN
2,CSO-17-11C-MCAAG,TRAIN
2,CSO-10-5A-JLCARI,TRAIN
2,CSO-12-7B-SMUGU,TRAIN
2,CSO-16-11A-JDMUVA,TRAIN
2,CDMS-9-4A-ACDUTR,TRAIN
2,CDMS-8-4A-LGOPA,TRAIN
2,CSO-11-6B-VCOMA,TRAIN
2,CSO-15-9B-RMCHLU,TRAIN
2,CSO-8-4A-JRAAR,TRAIN
2,CDMS-10-5C-MAORTO,TRAIN
2,CSO-14-9B-MFEGA,TRAIN
2,CSO-14-9A-MARJA,TRAIN
2,CSO-12-7A-DALRE,TRAIN
2,CSO-13-9B-DMLLLU,TRAIN
2,CSO-12-7A-ESALA,TRAIN
2,CSO-13-7A-KRAMA,TRAIN
2,CDMS-XX-5C-MPCAQU,TRAIN
2,CSO-15-10B-MEBUAR,TRAIN
2,CSO-15-10A-LJRAGU,TRAIN
2,CSO-13-7A-YAMEZA,TRAIN
2,CSO-17-11B-CDBEBU,TRAIN
2,CSO-13-7A-CAPAMU,TRAIN
2,CSO-11-6B-RJGIHE,TRAIN
2,CDMS-18-7C-VVECA,TRAIN
2,CDMS-10-5A-SROPU,TRAIN
2,CSO-16-9B-SJPAJI,TRAIN
2,CSO-17-10B-EHECO,TRAIN
2,CDMS-11-6A-NMREPR,TRAIN
2,CSO-17-11A-JDAMO,TRAIN
2,CSO-12-7B-VHOMA,TRAIN
2,CSO-12-7A-JHEZA,TRAIN
2,CSO-14-8A-MCIDOS,TRAIN
2,CSO-17-11C-MAPAMA,TRAIN
2,CDMS-12-7C-ARAHE,TRAIN
2,CSO-9-4A-DVGATO,TRAIN
2,CSO-16-10A-JEGAHE,TRAIN
2,CDMS-12-6A-JGIGA,TRAIN
2,CSO-9-4A-LCOMO,TRAIN
2,CSO-13-8B-FCJISA,TRAIN
2,CSO-16-10C-ACALGU,TRAIN
2,CSO-16-11B-KRORE,TRAIN
2,CSO-15-11C-JETALO,TRAIN
2,CDMS-11-6B-VZAPE,TRAIN
2,CSO-9-2A-EXMOCO,TRAIN
2,CDMS-15-10A-SHEGA,TRAIN
2,CSO-15-9B-JCAPA,TRAIN
2,CSO-14-7B-EVEGO,TRAIN
2,CSO-10-5A-JBUVE,TRAIN
2,CDMS-16-10A-SGALO,TRAIN
2,CSO-12-6A-DGISE,TRAIN
2,CDMS-15-11B-JEMOLO,TRAIN
2,CDMS-8-4A-DOSTR,TRAIN
2,CSO-12-6B-GQULO,TRAIN
2,CSO-14-9A-AEDCAGO,TRAIN
2,CDMS-11-6B-JACUPE,TRAIN
2,CDMS-11-7C-ICARE,TRAIN
2,CSO-14-9A-HASACA,TRAIN
2,CDMS-10-5C-ICAPA,TRAIN
2,CSO-13-8B-JEMABE,TRAIN
2,CSO-8-4A-ARAGR,TRAIN
2,CDMS-11-6B-JFSAHE,TRAIN
2,CSO-15-9B-AMSAGO,TRAIN
2,CSO-13-6A-ANASA,TRAIN
2,CSO-11-6B-ANREVA,TRAIN
2,CDMS-12-7C-JSZAOR,TRAIN
2,CDMS-9-5C-JDMADE,TRAIN
2,CSO-10-5A-GZAMA,TRAIN
2,CDMS-XX-10A-VGILO,TRAIN
2,CDMS-10-4A-JURAN,TRAIN
2,CSO-17-11C-JDAAG,TRAIN
2,CSO-9-4A-KEMOCO,TRAIN
2,CDMS-10-5A-HEPIHO,TRAIN
2,CSO-13-8A-MGAAN,TRAIN
2,CSO-12-7B-SSARA,TRAIN
2,CSO-13-8A-MJAGA,TRAIN
2,CSO-11-6A-DSCACH,TRAIN
2,CDMS-11-6A-DFVEBE,TRAIN
2,CSO-11-6A-FSOVRE,TRAIN
2,CSO-11-6B-DISEMO,TRAIN
2,CDMS-11-5A-MGTHAR,TRAIN
2,CSO-10-5A-DABRZA,TRAIN
2,CSO-16-10C-MAVAVE,TRAIN
2,CSO-9-4A-YVDITR,TRAIN
2,CSO-8-3A-DAPAVA,TRAIN
2,CSO-16-11A-JAVABO,TRAIN
2,CSO-15-8A-VBMABR,TRAIN
2,CSO-16-10A-YKMUJO,TRAIN
2,CSO-15-8B-KEPOGO,TRAIN
2,CDMS-11-7C-SPGAVE,TRAIN
2,CDMS-13-7C-MVEAR,TRAIN
2,CDMS-11-6B-RSECA,TRAIN
2,CSO-17-11A-DJAPA,TRAIN
2,CDMS-15-10A-MAALCA,TRAIN
2,CDMS-12-7C-MAROBE,TRAIN
2,CSO-9-4A-MPAME,TRAIN
2,CDMS-9-5A-VVAAR,TRAIN
2,CSO-16-11B-YAROMO,TRAIN
2,CDMS-17-10A-ASSAMO,TRAIN
2,CDMS-11-6B-ARAHE,TRAIN
2,CSO-12-7A-SCAHO,TRAIN
