feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
l3_T6W30,0.26381615867164626,0.22789816506597854,1.0,66,0.165
lsc_T6W30,-0.23651606301604128,0.6736231315093273,1.0,64,0.16
asp_T6W30,-0.18036822500317154,0.3911005017743564,1.0,300,0.75
re_T6W30,0.17671650513728054,0.16208701395201952,1.0,114,0.285
lcc_T6W30,-0.17027832297080261,0.8656768018622402,1.0,287,0.7175
diameter_T6W30,-0.1506083256320399,0.08634990788272988,1.0,281,0.7025
l1_T6W30,-0.13294664133089654,0.18825854382199617,1.0,18,0.045
density_T6W30,0.11311267750887839,0.06970102415566597,1.0,242,0.605
atd_T6W30,0.10707538515054756,0.07903076444116282,1.0,206,0.515
nodes_T6W30,-0.04826751241651379,1.1094459048569765,1.0,340,0.85
pe_T6W30,0.03805219788165713,0.10869943940541442,1.0,18,0.045
l2_T6W30,0.03629442078978782,0.08571049404406599,1.0,18,0.045
edges_T6W30,0.028790041781661394,0.4703200069852891,1.0,46,0.115
