target,window,feature_type,covariates,n_subjects,n_candidate_predictors,n_selected_per_split,predictors,n_iter,alpha_mean,alpha_std,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,rho_mean,rho_std,rho_ci_lower,rho_ci_upper,frac_r2_below_zero
MOT,T6W40,raw,,252,13,5,"nodes_T6W40, edges_T6W40, re_T6W40, pe_T6W40, l1_T6W40, l2_T6W40, l3_T6W40, lcc_T6W40, lsc_T6W40, atd_T6W40, density_T6W40, diameter_T6W40, asp_T6W40",400,681.4016472538672,308.12595154691854,-0.00400834536771491,0.03375853103878101,-0.007326686249681505,-0.0006900044857483145,7.795887814991083,0.5005646352887253,7.746684130996743,7.845091498985423,6.652203435620112,0.3984533109183996,6.613036923615885,6.691369947624338,0.07982100308493488,0.1893429434208177,0.061209280046885445,0.09843272612298432,0.4525
COG,T6W40,raw,,252,13,5,"nodes_T6W40, edges_T6W40, re_T6W40, pe_T6W40, l1_T6W40, l2_T6W40, l3_T6W40, lcc_T6W40, lsc_T6W40, atd_T6W40, density_T6W40, diameter_T6W40, asp_T6W40",400,141.07441841415277,201.5477848020353,0.0012785405813920817,0.08189612489775494,-0.0067715507869400265,0.00932863194972419,2.1604417985939794,0.270213849433755,2.133880759477096,2.187002837710863,1.6893876260772078,0.18737388238310054,1.6709694545812275,1.7078057975731882,0.14144939295050019,0.19472958550576075,0.12230818257704347,0.16059060332395692,0.415
MOT_V4,T6W40,raw,,252,13,5,"nodes_T6W40, edges_T6W40, re_T6W40, pe_T6W40, l1_T6W40, l2_T6W40, l3_T6W40, lcc_T6W40, lsc_T6W40, atd_T6W40, density_T6W40, diameter_T6W40, asp_T6W40",400,516.3831625377882,309.82842633685635,-0.005056077388868835,0.04824237451099507,-0.009798127432428985,-0.00031402734530868413,3.4662993048677624,0.2703978807432705,3.4397201761421448,3.49287843359338,2.8741712191824758,0.18189792019360415,2.8562913148634834,2.892051123501468,0.11694706487701861,0.1933044518949828,0.09794593995685003,0.1359481897971872,0.4575
COG_V1,T6W40,raw,,252,13,5,"nodes_T6W40, edges_T6W40, re_T6W40, pe_T6W40, l1_T6W40, l2_T6W40, l3_T6W40, lcc_T6W40, lsc_T6W40, atd_T6W40, density_T6W40, diameter_T6W40, asp_T6W40",400,648.8359383557422,383.62350128198455,-0.020694170181081613,0.07291468698898262,-0.027861418852340017,-0.013526921509823207,1.3479737743814217,0.1184030407730508,1.3363351858926331,1.3596123628702104,1.040625994525714,0.08330791586352311,1.032437129237595,1.048814859813833,0.11212187511876116,0.19409398802397834,0.09304314166723718,0.13120060857028515,0.5025
