feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
lsc_T6W50,-0.0485117944595039,0.1489737801684531,1.0,400,1.0
density_T6W50,0.046525771463358546,0.03298101867181185,1.0,400,1.0
l1_T6W50,-0.041316164407727014,0.06901721937510462,1.0,400,1.0
lcc_T6W50,-0.0389671731010445,0.04014503563816487,1.0,400,1.0
atd_T6W50,0.03846007558754001,0.027001177994422535,1.0,400,1.0
nodes_T6W50,-0.03841595444595116,0.043659360344890596,1.0,400,1.0
asp_T6W50,-0.03133575465711974,0.023792079666897722,1.0,400,1.0
l3_T6W50,0.026403275521158988,0.04296772733562564,1.0,400,1.0
diameter_T6W50,-0.025951216520018673,0.04038395596000244,1.0,400,1.0
pe_T6W50,0.024075447389024757,0.07708741248692456,1.0,400,1.0
edges_T6W50,0.02350830882567654,0.07975449031209594,1.0,400,1.0
l2_T6W50,0.016435792100953823,0.08190941632921382,1.0,400,1.0
re_T6W50,0.015279695115799043,0.04882299110779208,1.0,400,1.0
