feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
l2_T2W30,0.48674555913233136,0.3377364542719383,1.0,362,0.905
pe_T2W30,0.3683374551447738,0.24048945245669198,1.0,353,0.8825
lsc_T2W30,0.313041838376689,0.24547512180549014,1.0,67,0.1675
asp_T2W30,-0.3048271242023971,0.31214815853315603,1.0,219,0.5475
diameter_T2W30,-0.238544144407628,0.1888924848992711,1.0,176,0.44
l3_T2W30,-0.2279671003325263,0.1961370174566882,1.0,114,0.285
l1_T2W30,-0.22404587277102492,0.3236073781837192,1.0,39,0.0975
density_T2W30,-0.18623258705184995,0.527147320192353,1.0,35,0.0875
edges_T2W30,0.17945356425426234,0.2721029665984702,1.0,58,0.145
atd_T2W30,0.0988291546062424,0.43551801697321235,1.0,167,0.4175
nodes_T2W30,0.0515226891220263,0.4929536758628808,1.0,238,0.595
re_T2W30,-0.014489140856022905,0.2439886634946162,1.0,42,0.105
lcc_T2W30,0.003941574305619206,0.18559301894710456,1.0,130,0.325
