feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_diameter_T7W50,-0.03968577852459061,0.06403744527899484,1.0,400,1.0
z_asp_T7W50,-0.0315909564285477,0.054883203649758155,1.0,400,1.0
z_l1_T7W50,0.030919863230055543,0.049339340687684745,1.0,400,1.0
z_l3_T7W50,-0.013220153198956081,0.021431591701359866,1.0,400,1.0
z_l2_T7W50,0.012500677104917588,0.022546028139259884,1.0,400,1.0
z_density_T7W50,-0.011329654746179143,0.03742958580183085,1.0,400,1.0
z_lsc_T7W50,-0.009293423772863933,0.03763824537088646,1.0,400,1.0
z_pe_T7W50,0.007779482786298186,0.01883195734589912,1.0,400,1.0
z_re_T7W50,-0.005358033349903964,0.022176204565623428,1.0,400,1.0
z_atd_T7W50,-0.0039951970887001295,0.02733869580841565,1.0,400,1.0
z_lcc_T7W50,1.1816994786993407e-18,4.0822012707449364e-17,0.0,400,1.0
z_edges_T7W50,0.0,0.0,0.0,400,1.0
z_nodes_T7W50,0.0,0.0,0.0,400,1.0
