subject,z_density_T2W30,z_diameter_T2W30,z_asp_T2W30
CDMS-10-4A-JURAN,-0.49824916060876223,0.22969063040814633,0.4357385817709314
CDMS-10-5A-HEPIHO,1.3773250617777175,-1.1458631317435257,-1.2325879396876578
CDMS-10-5A-KSRAGU,-0.29020883908572365,-0.14367190994145754,-0.1703688938219869
CDMS-10-5A-SROPU,-0.6069399526689055,-0.26783352729587995,0.048164779873604985
CDMS-10-5A-SZURO,1.354086133419127,-0.045540306107779906,-0.643996314656355
CDMS-10-5B-SRAJA,-0.25392412561977185,0.6057559522090816,0.43227768683342044
CDMS-10-5C-DAAUSA,0.46185835166028266,-0.6566112382590951,-0.5783374683607646
CDMS-10-5C-ICAPA,-2.082479292688745,0.346713246127193,1.3280798866329515
CDMS-10-5C-JFALGI,2.0600308313192253,-1.5903856055649819,-1.77527576118239
CDMS-10-5C-NBEMO,0.2556470810919107,-0.6365568378574703,-0.7620195198676014
CDMS-10-6B-ASCACO,-0.8168739781230472,0.6849863641351467,0.6169860247674124
CDMS-10-6B-JJMOBE,2.069877844937901,-0.7593179789336278,-1.4407935760577821
CDMS-11-5A-EAARCA,-0.390343621007677,0.09211363110997826,0.03215355708895828
CDMS-11-5A-MGTHAR,0.7941689534814269,-0.9937764470740253,-0.8853945747176669
CDMS-11-6A-DFVEBE,0.387037412684101,1.3988654148561679,1.2392649545012302
CDMS-11-6A-NMREPR,-0.5910949780495325,1.2296003376868097,1.3462243895148434
CDMS-11-6B-ARAHE,-0.9276188281917197,0.8064955758218136,0.8796139213330507
CDMS-11-6B-AVROTO,1.023319937240261,-0.6050936322808625,-0.7629489622772946
CDMS-11-6B-EAFESA,-1.18679621909389,1.0667124211716306,0.8984562628882824
CDMS-11-6B-EFRGR,-1.010133542176214,0.4267297447382961,0.5099713213836012
CDMS-11-6B-EROCO,-0.3022410692308718,0.10590771884407418,0.2673956121410776
CDMS-11-6B-JACUPE,-0.7792657972379804,0.6338710978212267,0.7369972545107212
CDMS-11-6B-JDCHBA,-0.304506498637733,0.8164114511918785,0.5832117634082273
CDMS-11-6B-JFSAHE,0.13586574173461716,-0.7539025856624348,-0.695243777408803
CDMS-11-6B-JLPENA,-0.25125208683217737,0.20834946362416343,0.23928181833175693
CDMS-11-6B-JMARME,-0.3023809515291849,0.061431250702476105,0.21922515881139354
CDMS-11-6B-JPSAMA,1.149848402342212,-0.7030533029034285,-0.6847083364926585
CDMS-11-6B-LESTA,0.07001538844396506,0.3695413524378065,0.33771882316434254
CDMS-11-6B-MEBRTA,-1.682233966834685,2.3322762040557095,2.2755067320200246
CDMS-11-6B-MMAMO,0.26057101067733224,-0.012113779876921329,-0.11892877689344372
CDMS-11-6B-RSECA,0.06432802709203346,-0.5334235426045217,-0.4702626875193722
CDMS-11-6B-SCAPA,1.3768877474627783,-0.7064757756390513,-0.6794667779474498
CDMS-11-6B-VZAPE,-0.8496555218315811,-0.666854956085858,-0.4221377628107697
CDMS-11-6B-YLNIME,1.3946543556738142,-1.4352124470109848,-1.2839990505154597
CDMS-11-7C-ICARE,0.11362447348568847,-1.101406540343295,-0.859442932878346
CDMS-11-7C-SALMA,0.33389351436311127,-0.5778546238047724,-0.6241074495689399
CDMS-11-7C-SPGAVE,0.38073739213402324,0.02482886747179828,0.020686212737041996
CDMS-12-5A-SRIGO,-0.5192773488275095,0.5888660162666375,0.42836167514859436
CDMS-12-6A-FAROPA,0.48222560317511465,-0.7974441011595407,-0.7767775046615789
CDMS-12-6A-JGIGA,1.346636684599083,-0.6083800883287815,-0.7311097163252808
CDMS-12-6A-SROAL,0.27414846361452283,0.048438320156953193,-0.2922075427082921
CDMS-12-6B-IJDAGA,-1.270098924149398,1.0401178451562534,1.1604635519569686
CDMS-12-6B-SCLAG,-0.9660456353693487,0.689624305515785,0.9977410915124474
CDMS-12-7C-ARAHE,-0.871664884418059,-0.9507791479480533,-0.6063628819658123
CDMS-12-7C-CATRAR,2.573801658716183,-1.2685598501421556,-1.5336701166607067
CDMS-12-7C-DLOLO,0.1307656908868164,0.12023344501486731,-0.07831948663583918
CDMS-12-7C-JSZAOR,-1.545665160649351,2.4430555068442326,2.35283736733973
CDMS-12-7C-MAROBE,0.866447217020217,-1.0634603059614445,-0.8531719142833831
CDMS-12-7C-VMAPA,1.4114800865124353,-1.8121107528627431,-1.6775989355383958
CDMS-12-7C-VQURA,0.5163964996807155,-0.6611204248137836,-0.6798668791069878
CDMS-13-6B-ASUMO,1.0323024811290389,-0.301200896642198,-0.911444345346432
CDMS-13-6B-JDTAHE,-0.2980726295459535,0.8385733298445098,0.5124407030788892
CDMS-13-7C-MVEAR,-1.1991807842701145,0.5988665491420931,0.5963329337754224
CDMS-13-7C-RAIZAC,0.28552046565153205,0.5618612307988328,0.49285640592020835
CDMS-13-7C-SSOSLO,-0.3034882118317317,1.6503045829125256,1.6697323696782391
CDMS-14-10A-IMORTO,1.3302517562489369,-1.4916464929771203,-1.4997704667975829
CDMS-14-10A-JCVANI,0.2884226230326406,-0.3836162888091112,-0.270519735511708
CDMS-14-6B-KDCAHE,1.4775346667870264,-0.7729405102304876,-0.8008509918676985
CDMS-15-10A-AMALOS,-0.1473216131057605,0.15683541561269623,0.17579175244008097
CDMS-15-10A-JJMACH,0.02771281416594868,-0.7816474424867267,-0.5777995997240248
CDMS-15-10A-MAALCA,0.021741896413763444,-0.9073393731117939,-0.9190670560665976
CDMS-15-10A-MAALRI,-0.4349926403298232,0.5302675272759568,0.5782567907840909
CDMS-15-10A-SGOMO,-0.07833888591268559,-0.6993577638855122,-0.7424682397703047
CDMS-15-10A-SHEGA,-0.275908777941396,0.48184057830195154,0.5008189465147151
CDMS-15-11B-JEMOLO,-1.432953236580081,1.871187170336615,1.6289785551538578
CDMS-15-11B-VSAHO,-0.6134666997442682,0.7971784727316477,0.71745954907027
CDMS-16-10A-SGALO,1.9230015002653498,-1.3039125173707935,-1.3529598141977843
CDMS-16-11B-NGABE,0.15202603087113312,-0.1648296612734089,-0.23573728944595707
CDMS-17-10A-ASSAMO,1.3046919664903176,-0.17623136448436513,-0.14594147961315332
CDMS-18-7C-VVECA,-0.05458982349247877,0.5861202940084633,0.5424845873884034
CDMS-8-4A-DJAVDA,-0.3962744840393988,-0.23213196879420253,-0.33034216271233136
CDMS-8-4A-DOSTR,-1.285883992957553,1.057138022059395,1.10599047130932
CDMS-8-4A-LGOPA,0.11754491042753692,0.01770867455513739,0.0700790944387562
CDMS-8-4C-JDBUTU,-2.178824381104229,2.797428050145164,3.310743774569091
CDMS-9-4A-ACDUTR,-0.6924391380756846,1.1212756953774619,0.6465209435531936
CDMS-9-4A-CARGA,0.41036567517456496,-0.18648423646023138,-0.38855032912986454
CDMS-9-4A-CRAAG,-0.9219629079626351,-0.08291122334327626,0.16902865730933092
CDMS-9-4A-EROHI,-1.7025952162580358,0.8112643126793688,1.121917283272181
CDMS-9-4A-ILOSE,0.9926911564254696,-1.1656831987185956,-1.1809109438695695
CDMS-9-4A-TGAFR,1.0825857965218801,-1.3181070232116587,-1.2260328141247478
CDMS-9-4C-SCAMO,0.31645455180238047,-0.34316765753000417,-0.35280584840906337
CDMS-9-5A-ABERO,-2.3180347941875117,2.4790938867963885,2.7254469250467115
CDMS-9-5A-VVAAR,1.395583217287283,-0.38684891739989313,-0.381324704064154
CDMS-9-5C-JDMADE,-1.0884718257272725,0.5883460283554165,0.6510533063737819
CDMS-9-5C-LVIZAC,-2.3646489118765994,2.4390082047802792,2.7236407202123583
CDMS-9-5C-MLOGO,-0.37093705558116924,0.6841902089584336,0.912583944996408
CDMS-9-5C-SCAAG,-1.9622060776344068,1.7137329394357081,1.418526018123563
CDMS-XX-10A-VGILO,0.7214235756763118,-1.0588251624847484,-0.861848184970891
CDMS-XX-5C-MPCAQU,-0.2479068925732039,0.18002423000793003,0.15126660533614544
CDMS-XX-6B-SPUCA,0.005982856758758129,-0.42219316937073376,-0.2675332035492904
CSO-10-4A-KCOMO,0.7505547208722582,-0.6620098657429159,-0.7325944975505961
CSO-10-4A-LRAVI,0.26873592185828604,-1.0991382138041952,-1.1901375033929007
CSO-10-4A-LSCAVA,0.2879023375063872,0.07245093591231301,-0.1098683050098894
CSO-10-5A-ACAVA,0.7387695685787143,0.5446433431446979,0.151833852838857
CSO-10-5A-ARACA,-0.9128178597035969,0.7055371762634873,0.7298628212190594
CSO-10-5A-DABRZA,-2.062245447336249,1.2828087471827012,1.5371936147922127
CSO-10-5A-GZAMA,-0.40398309519020703,0.654468498339588,0.5023744734021669
CSO-10-5A-IPECA,0.8620789234285264,-1.100064051248873,-1.0338390567751294
CSO-10-5A-JANORO,-0.06870308851128848,0.14342435119912111,0.03333682351387426
