feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_atd_T7W40,-0.04873967424311822,0.044624384465445234,1.0,241,0.6025
z_l1_T7W40,0.03176443760691036,0.02944597175529814,1.0,366,0.915
z_diameter_T7W40,-0.027792494016092184,0.03430277617973985,1.0,181,0.4525
z_density_T7W40,-0.025609273594385442,0.03013520583261248,1.0,187,0.4675
z_re_T7W40,0.022306718733319478,0.028064932841467275,1.0,195,0.4875
z_l3_T7W40,-0.02023567663260595,0.027072971793150366,1.0,175,0.4375
z_asp_T7W40,-0.01598118980106482,0.03090814965245444,1.0,144,0.36
z_l2_T7W40,-0.008792730798150577,0.019102846672867796,1.0,195,0.4875
z_lsc_T7W40,0.0045248603151178965,0.017559144430662747,1.0,165,0.4125
z_pe_T7W40,-0.004329992555598562,0.020417627941263,1.0,151,0.3775
