feature,mean_coef,std_coef,frac_nonzero
z_atd_T2W10,-0.49097080053286457,0.2850627876869685,1.0
z_l3_T2W10,-0.4584816893887513,0.23627146713879063,1.0
z_asp_T2W10,-0.22927061230084309,0.1648459302464385,1.0
z_lsc_T2W10,-0.08998860527706246,0.19457193919356275,1.0
