feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG
z_l1,z,7,T7W20,250,-0.03745148331404291,0.5555935557567978,-0.03926854521566977,0.5373882538918863,0.1076243750607031,0.089489205171233,0.0892308013514739,0.16039178105485458
z_l2,z,7,T7W20,250,-0.03396919758835577,0.5929522247083356,-0.03372193711595907,0.5963918202391777,-0.07276288076434803,0.2516973109670339,-0.07110736796336295,0.26364172426291255
z_pe,z,7,T7W20,250,-0.036805761457624105,0.5624339745332221,-0.03608552822826391,0.5708911816256227,-0.06250203129089003,0.324990677972141,-0.05397626421575295,0.3964024185875388
z_atd,z,7,T7W20,250,-0.040594669097030175,0.5228848612547958,-0.03792228187516056,0.5514379244330968,-0.08628944138145632,0.17381207567951665,-0.04230840739695563,0.5063359290722691
z_lsc,z,7,T7W20,250,0.05707989031618315,0.36880059324985714,0.056916975909517595,0.3711395703458083,0.04156641932124241,0.5129752881941455,0.04025427701523041,0.5272157179443432
z_cc,z,7,T7W20,250,0.118784763428966,0.06073983597780016,0.1180759220661987,0.06283680887873215,0.05035721747756909,0.42793494960920453,0.03975699511926817,0.5323353297512942
z_diameter,z,7,T7W20,250,-0.09361506356730795,0.13994137973846496,-0.09341025131191426,0.14161927903316057,-0.021679956495516805,0.733018964777868,-0.019211582318467223,0.7629142238782838
z_l3,z,7,T7W20,250,0.02997417796001228,0.6371664711318688,0.029191918629673713,0.6466502868595695,0.01572015256877395,0.8046551142462846,0.005276523839302398,0.9339757679022231
z_asp,z,7,T7W20,250,-0.08141514842171906,0.19950395975246993,-0.08150513398457528,0.19991579679887875,-0.002577831667838024,0.9676507401680009,-0.0036633692747070666,0.9541339089551296
z_re,z,7,T7W20,250,-0.06759862248559594,0.2870162750145094,-0.06666941564680615,0.2946853875927538,-0.014849226762031865,0.8152775708440477,-0.0009809671307856591,0.9877118540507625
z_density,z,7,T7W20,250,0.09307350279606147,0.14225821936282063,0.09248228942806451,0.1456351714734097,0.007942781231705774,0.9005560189600893,-0.0008524230906244847,0.9893219662333718
