feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
edges_T2W20,0.18747650555333448,0.1405388438430206,1.0,400,1.0
l3_T2W20,-0.1138431715166746,0.1132990743127345,1.0,400,1.0
lcc_T2W20,0.09950189625539384,0.1601898137424591,1.0,400,1.0
density_T2W20,-0.06868417462329718,0.22950465525425243,1.0,400,1.0
l2_T2W20,-0.06789616423210362,0.13562586354829614,1.0,400,1.0
lsc_T2W20,-0.0670259770247067,0.18438860921589093,1.0,400,1.0
diameter_T2W20,-0.05919493472255383,0.21071150841669495,1.0,400,1.0
pe_T2W20,0.05389734677079571,0.13979682242372815,1.0,400,1.0
atd_T2W20,0.048142521092749406,0.39453818776529637,1.0,400,1.0
re_T2W20,0.04227732999879673,0.09971748702610878,1.0,400,1.0
nodes_T2W20,0.038834095004274156,0.13454353231956584,1.0,400,1.0
asp_T2W20,-0.02862633071006865,0.12370625343006876,1.0,400,1.0
l1_T2W20,0.016623559664387236,0.06011909813246499,1.0,400,1.0
