r2,rmse,rho,p_rho
-0.038117652205772234,7.720881670893959,0.051280749799254816,0.729232869340797
-0.03599427794416954,7.542738413874614,0.031702066144684904,0.8306231377811637
-0.07552216424805414,8.611872542230627,-0.052528671900167793,0.7229033636703636
0.041773461351553354,8.806024247552308,0.17764521883850878,0.22706433632615008
0.07212422963011544,7.275106712458371,0.23192761500569167,0.11269409881761813
-0.0737052681124235,8.262438858624142,-0.07412255159393742,0.6165899324211044
0.029767666686316918,7.880029779897772,0.08265826054598868,0.5764791334861024
0.04996145497518245,7.051030739106502,0.25106762691276635,0.08519877570011447
-0.05721544479679963,7.1434264037211825,0.00136017799973652,0.9926793655556406
-0.06382546637555753,6.857703982150802,0.15339891571716996,0.2979029379831368
-0.13614736628689883,8.59079427151742,-0.22501397891373262,0.12413595890579157
0.051971047504597245,7.899183064526226,0.24355157119116605,0.09529191214947867
-0.21475773614991045,8.742219318439426,-0.18923929141345436,0.19767474730569035
-0.03033513966237611,8.223939695128713,-0.0018488844087143283,0.9900492058918056
-0.047968646672374105,7.859975014804164,0.27015592261436516,0.06330341953620935
0.0794717074325062,7.217074177688732,0.2782521885642874,0.05549510482907494
-0.15058648443845857,8.387673695761235,-0.038810717451631414,0.7933990407982512
-0.04292213490727126,7.232124960398811,-0.0540364900922227,0.7152800781632185
0.021676922700963663,7.820163590180651,0.12953066651639794,0.3802346686537852
-0.06877399928248185,7.717153768932665,0.024530922748367257,0.8685504005749257
-0.07147544000124983,8.120253947362745,0.02958940570978223,0.8417611512386474
-0.0324331612926263,7.111822711975545,0.014524324869502326,0.9219481257283828
-0.0329145441153067,7.753259072712996,0.05706528890068772,0.7000503148475811
-0.07291661253499471,7.616530673434549,-0.08971794118154651,0.5442330329830183
-0.08884091386096804,6.565883211417981,-0.0255518443575891,0.8631309252883262
-0.0053020684957041375,8.456485392246652,0.11882708354278297,0.42115835404622404
-0.0428242966443142,7.010084487402057,0.10736334268195935,0.46763575334381835
0.07556461242665935,6.6696957915061095,0.3420390496392542,0.01733558855223071
-0.003774395826018573,7.28950419528444,0.27340411199712045,0.06007148557736209
0.034699007365254664,6.989122501955643,0.2173651821131959,0.1377923319727291
-0.05905858392948016,7.30663048422083,-0.024258961298828815,0.8699951032201569
-0.031207835503820114,7.832119528491847,-0.0006526185529556727,0.9964874951988301
0.004196768459926115,7.190066453962769,0.30449633772824514,0.03535594562922523
0.05202402692975583,7.078800565880489,0.2743065454041351,0.05919745324296622
-0.02525434847822039,7.950905504047479,0.027506760201048825,0.8527709878721634
0.06975526569395962,7.191341282804732,0.058439866045411876,0.693176373896248
0.052324259604171086,7.527900221294701,0.29334739587197517,0.04301578088004362
0.030430412626450187,7.469961771646141,0.168213054685521,0.2530965224399737
0.06331406646594395,7.997964553344122,0.3514515956472468,0.014307685675681941
0.008672402516994637,7.9850616822187765,0.059034944895959916,0.6902080423784447
0.1045580767662122,7.185791280005946,0.27553059557876536,0.058028265442815086
0.021546647844975286,7.650053362548416,0.32797581199451503,0.022861683211416472
-0.026027444736213656,7.321850084715979,0.03224145003080123,0.8277846626482314
0.07347738810057958,7.739836916180573,0.2721493517931157,0.06130391674572101
0.030152083449575207,6.632623563853103,0.16828648211508254,0.25288641223672165
0.018399682248164573,7.7069201491575985,0.05813110096810639,0.694718334453794
-0.03573564453284761,6.823554975946274,0.052843725304101086,0.7213082764555668
-0.1260038304522817,7.717064952250564,0.005707613802375211,0.9692878865192096
0.027633714510260088,7.235967347643492,0.1375655997783732,0.35112845650948765
-0.039634976219871554,8.015006342800223,0.12485404693324662,0.39781593314044456
-0.0647059425774843,7.029121427019321,0.0770988552791565,0.6024693944215938
-0.04182230755826244,8.011251019163579,0.08611473053364027,0.5605825666213375
0.08554911817934929,6.977121266104037,0.30113038653126256,0.03753961337284055
-0.0250998497719499,8.04087013188678,0.07157420037882094,0.6287903464509452
-0.036198182628917275,7.531935444741614,0.030250358714140207,0.8382731862312675
-0.14739054128345974,7.7237516892291325,0.07850704612507808,0.5958379623506678
-0.035368332424804416,7.806480189004275,-0.006750349533135188,0.9636804865464453
0.033718367178501296,7.689209193096235,0.23002950902403968,0.11575211702813254
-0.028213214315320867,7.5654092533825885,0.26489431314311745,0.06883202292643531
0.05446074897544462,7.287396405531002,0.27785043223243916,0.055863338621712465
-0.15380736838307918,8.05304824440658,-0.07510467254885153,0.6119149171947926
