feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
edges_T7W40,0.10944986565508706,0.08693446769230125,1.0,400,1.0
re_T7W40,-0.09984271843030632,0.0944137495622421,1.0,400,1.0
asp_T7W40,-0.08080857365690307,0.05433842654933761,1.0,400,1.0
diameter_T7W40,-0.07404805798660102,0.05422231628227919,1.0,400,1.0
density_T7W40,0.06471229514744778,0.053598944325005116,1.0,400,1.0
l1_T7W40,-0.0625927639702518,0.07660319935601075,1.0,400,1.0
l2_T7W40,-0.04813148829163014,0.060115417297308266,1.0,400,1.0
pe_T7W40,-0.040943380715232375,0.0657157633684164,1.0,400,1.0
nodes_T7W40,-0.030111202891794465,0.030134370200673995,1.0,400,1.0
atd_T7W40,0.027533331208936182,0.03275621953823147,1.0,400,1.0
lcc_T7W40,-0.02394452297531372,0.02966619302600997,1.0,400,1.0
lsc_T7W40,0.018712522793383198,0.06362146815329858,1.0,400,1.0
l3_T7W40,-0.009562909570402622,0.05660958317444399,1.0,400,1.0
