feature,mean_coef,std_coef,frac_nonzero
pe_T2W10,1.8247040739776605,1.2945063803212586,1.0
atd_T2W10,0.9905370539704113,1.6975142377616708,1.0
l2_T2W10,0.7923229893098512,1.1335337247575414,1.0
l3_T2W10,-0.4912679609800865,0.6606377132519254,1.0
nodes_T2W10,0.388888322268159,0.6842370622273026,1.0
