feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_lsc_T6W50,-0.05813013238424501,0.08661274725554441,1.0,105,0.2625
z_asp_T6W50,-0.036123899260028805,0.13929808028017826,1.0,262,0.655
z_l3_T6W50,-0.03423192998510725,0.04073183362996125,1.0,345,0.8625
z_density_T6W50,0.03340285459647422,0.060675453679036054,1.0,297,0.7425
z_diameter_T6W50,0.03240014941700279,0.14881648811940223,1.0,189,0.4725
z_l2_T6W50,0.025977299109837326,0.056675902584079924,1.0,129,0.3225
z_re_T6W50,-0.019053927235634018,0.02483513526613529,1.0,347,0.8675
z_pe_T6W50,-0.015677031532884467,0.056820935420556905,1.0,111,0.2775
z_l1_T6W50,-0.010750431140174143,0.02692780540680067,1.0,98,0.245
z_atd_T6W50,-0.009782708707339645,0.023776380599232153,1.0,117,0.2925
