feature,selected,ranking
density_T6W30,True,1
l1_T6W30,True,1
l3_T6W30,False,2
lcc_T6W30,False,3
atd_T6W30,False,4
re_T6W30,False,5
lsc_T6W30,False,6
pe_T6W30,False,7
nodes_T6W30,False,8
edges_T6W30,False,9
diameter_T6W30,False,10
l2_T6W30,False,11
asp_T6W30,False,12
