number,value,datetime_start,datetime_complete,duration,params_bag_n_estimators,params_dt_max_depth,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_min_samples_split,params_et_n_estimators,params_gpr_alpha,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_regressor,params_rf_max_depth,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_svc_C,params_rfe_proxy_type,params_ridge_alpha,params_ridge_solver,params_stack_final_estimator,params_svr_C,params_svr_degree,params_svr_epsilon,params_svr_gamma,params_svr_kernel,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_clf,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,2.8470169822338893,2026-06-20 19:18:39.984205,2026-06-20 19:18:46.412173,0 days 00:00:06.427968,,,,,,,,,,,,,Ridge,,,,6,,,,,,0.29110519961044856,sparse_cg,,,,,,,True,-0.017304507212176027,-0.010471540207816689,398.0,-0.013888023709996358,0.003416483502179669,0.03471322819309495,1.9659423239762661,2.833233737903923,2.8608002265638555,398.0,2.8470169822338893,0.013783244329966225,0.14004484592477856,1.9659423239762661,852898900119109.9,956387311052171.6,398.0,904643105585640.8,51744205466530.86,525747720099956.8,1.9659423239762661,8.299730420419392,8.48870288629517,398.0,8.394216653357281,0.09448623293788952,0.9600286853386936,1.9659423239762661,2.4944151742115497,2.528610221614771,398.0,2.5115126979131603,0.017097523701610513,0.17371962762653584,1.9659423239762661,399.0,0.6140350877192983,-0.03326984445074597,-0.020735005757378466,398.0,-0.027002425104062217,0.006267419346683752,0.06368020153600899,1.9659423239762661,Ridge,"{'mode': 'original', 'type': 'Ridge'}",6,"['nodes_T6W30', 're_T6W30', 'l1_T6W30', 'lcc_T6W30', 'density_T6W30', 'asp_T6W30']",0.0676612418879523,0.09164734892969864,398.0,0.07965429540882547,0.011993053520873164,0.12185558728337663,1.9659423239762661,3.4626786078256506,3.5002733345215606,398.0,3.4814759711736056,0.0187973633479549,0.190990872020831,1.9659423239762661,completed,True,COMPLETE
1,3.1306847411405156,2026-06-20 19:18:46.442130,2026-06-20 19:19:33.302680,0 days 00:00:46.860550,79.0,,,,,,,,,,,,BaggingRegressor,,,,3,,,,1.7123375973163988,LinearSVC,,,,,,0.03334792728637585,,,True,-0.12152565019364099,-0.10875503169178559,398.0,-0.11514034094271329,0.0063853092509277,0.06487802354951247,1.9659423239762661,3.1106979896372793,3.150671492643752,398.0,3.1306847411405156,0.019986751503236175,0.20307566693293938,1.9659423239762661,858200607408736.2,967280539732442.2,398.0,912740573570589.2,54539966161852.99,554154085571379.8,1.9659423239762661,8.701896595980472,8.919689013613134,398.0,8.810792804796803,0.10889620881633118,1.106441445888015,1.9659423239762661,2.8318374231794152,2.892727152817539,398.0,2.862282287998477,0.03044486481906164,0.30933547289128316,1.9659423239762661,399.0,0.9799498746867168,-0.2389244198366465,-0.21544445743705617,398.0,-0.22718443863685134,0.011739981199795175,0.1192842424414268,1.9659423239762661,BaggingRegressor,"{'mode': 'proxy', 'type': 'LinearSVC', 'C': 1.7123375973163988, 'epsilon': 0.03334792728637585}",3,"['re_T6W30', 'l1_T6W30', 'atd_T6W30']",-0.039486262919154906,-0.014959522664082922,398.0,-0.027222892791618915,0.012263370127535993,0.124602142929111,1.9659423239762661,3.7786806231758665,3.825533941377706,398.0,3.8021072822767863,0.023426659100919893,0.23802689597454718,1.9659423239762661,completed,True,COMPLETE
2,3.044456572525,2026-06-20 19:19:33.321380,2026-06-20 19:21:11.749012,0 days 00:01:38.427632,,,,,,19.0,8.0,399.0,,,,,ExtraTreesRegressor,,,,8,,,,,,,,,,,,,,False,-0.08957776075726659,-0.0793613132280089,398.0,-0.08446953699263775,0.00510822376462884,0.051902178684551485,1.9659423239762661,3.0279589448786606,3.0609542001713397,398.0,3.044456572525,0.01649762764633944,0.1676243754043382,1.9659423239762661,831957466209325.0,936115961390351.2,398.0,884036713799838.1,52079247590513.164,529151920265617.44,1.9659423239762661,8.866712534668203,9.100050450532141,398.0,8.983381492600172,0.11666895793196899,1.1854165715008484,1.9659423239762661,2.704648674545611,2.754239732682519,398.0,2.729444203614065,0.024795529068453934,0.2519353183390538,1.9659423239762661,399.0,0.974937343358396,-0.1777430672037341,-0.15866236521017388,398.0,-0.16820271620695398,0.009540350996780113,0.09693486913727609,1.9659423239762661,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",8,"['nodes_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l3_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30']",-0.05606123381379597,-0.03297251853555921,398.0,-0.04451687617467759,0.011544357639118383,0.11729660652941759,1.9659423239762661,3.6898123548814414,3.731803474225031,398.0,3.710807914553236,0.020995559671794728,0.21332567637565722,1.9659423239762661,completed,False,COMPLETE
3,2.808894377932513,2026-06-20 19:21:11.766537,2026-06-20 19:21:17.866650,0 days 00:00:06.100113,,,,,,,,,,,,,LinearRegression,,,,2,,,,,,,,,,,,,,False,-0.003190401903444052,0.0025824050214555416,398.0,-0.000303998440994255,0.002886403462449797,0.029327342568882673,1.9659423239762661,2.7961387816011873,2.8216499742638383,398.0,2.808894377932513,0.012755596331325548,0.1296034141261961,1.9659423239762661,846995810067174.4,949736201394434.6,398.0,898366005730804.5,51370195663630.12,521947588290081.3,1.9659423239762661,8.206046585206142,8.405606866868094,398.0,8.305826726037118,0.09978014083097698,1.0138175101958105,1.9659423239762661,2.5040356183479093,2.5383203744668186,398.0,2.521177996407364,0.017142378059454698,0.17417537095393856,1.9659423239762661,399.0,0.39097744360902253,-0.0026245941241113224,0.007823744897345254,398.0,0.002599575386616966,0.0052241695107282885,0.05308024705215842,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",2,"['l1_T6W30', 'density_T6W30']",0.134246255712971,0.15802433930653687,398.0,0.14613529750975393,0.011889041796782934,0.120798774712557,1.9659423239762661,3.413464393938264,3.449564547046419,398.0,3.4315144704923415,0.018050076554077532,0.1833980541468382,1.9659423239762661,completed,False,COMPLETE
4,2.8415981913828117,2026-06-20 19:21:17.893507,2026-06-20 19:21:24.175641,0 days 00:00:06.282134,,,,,,,,,,,,,LinearRegression,,,,5,,,,,,,,,,,,,,True,-0.015292684158837992,-0.008616155506707864,398.0,-0.011954419832772928,0.0033382643260650643,0.033918481165102606,1.9659423239762661,2.827929737098343,2.8552666456672804,398.0,2.8415981913828117,0.013668454284468742,0.13887852006922924,1.9659423239762661,861053459853593.4,965212122600492.6,398.0,913132791227043.0,52079331373449.6,529152771543309.7,1.9659423239762661,8.281016405780555,8.475243675016888,398.0,8.378130040398721,0.09711363461816638,0.9867244366936126,1.9659423239762661,2.4988828636798486,2.5329010996144428,398.0,2.5158919816471457,0.017009117967296983,0.1728213799321314,1.9659423239762661,399.0,0.5889724310776943,-0.02749474467679114,-0.015512449501735227,398.0,-0.021503597089263183,0.005991147587527955,0.06087313848045363,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",5,"['nodes_T6W30', 'pe_T6W30', 'l1_T6W30', 'lcc_T6W30', 'asp_T6W30']",0.08108274084543876,0.1046257218840442,398.0,0.09285423136474148,0.011771490519302716,0.11960439332100126,1.9659423239762661,3.4537412388661157,3.490816022480067,398.0,3.4722786306730913,0.018537391806975643,0.18834942755901346,1.9659423239762661,completed,True,COMPLETE
5,3.00519017563115,2026-06-20 19:21:24.193285,2026-06-20 19:22:33.255843,0 days 00:01:09.062558,,,,,,10.0,2.0,285.0,,,,,ExtraTreesRegressor,,,,3,,,,,,,,,,,,,,True,-0.0760902275676151,-0.06478167905059778,398.0,-0.07043595330910644,0.0056542742585086545,0.0574503323305179,1.9659423239762661,2.9871602036154323,3.0232201476468674,398.0,3.00519017563115,0.018029972015717374,0.18319378170490552,1.9659423239762661,831820749577883.5,936190917315398.0,398.0,884005833446640.8,52185083868757.2,530227271244320.94,1.9659423239762661,9.432862579376895,9.700407734111806,398.0,9.56663515674435,0.1337725773674564,1.3591981349163142,1.9659423239762661,2.6345596258671136,2.6841532386632045,398.0,2.659356432265159,0.02479680639804568,0.2519482966641556,1.9659423239762661,399.0,0.9223057644110275,-0.18483014857870042,-0.16039004428253698,398.0,-0.1726100964306187,0.01222005214808171,0.12416200999573053,1.9659423239762661,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",3,"['pe_T6W30', 'l3_T6W30', 'density_T6W30']",0.021188546748457417,0.04459755978541358,398.0,0.0328930532669355,0.011704506518478082,0.11892380144797493,1.9659423239762661,3.691376105209836,3.74108016038443,398.0,3.716228132797133,0.024852027587296786,0.2525093723264103,1.9659423239762661,completed,True,COMPLETE
6,2.9741036977572266,2026-06-20 19:22:33.273434,2026-06-20 19:23:45.871708,0 days 00:01:12.598274,,,,,,,,,,,,,RandomForestRegressor,6.0,8.0,164.0,10,,,,,,,,,,,,,,False,-0.0634353955918038,-0.05494699899431407,398.0,-0.05919119729305894,0.004244198298744867,0.043123235908231826,1.9659423239762661,2.958520453990934,2.989686941523519,398.0,2.9741036977572266,0.015583243766292445,0.15833376525975285,1.9659423239762661,871362085048206.6,978449103626118.9,398.0,924905594337162.8,53543509288956.16,544029571640205.4,1.9659423239762661,8.722875846718317,8.95537842079096,398.0,8.839127133754639,0.1162512870363219,1.181172820550211,1.9659423239762661,2.657340745911646,2.700672348887977,398.0,2.6790065473998115,0.02166580148816572,0.2201356776829655,1.9659423239762661,399.0,0.9323308270676691,-0.12080859617677472,-0.10457869247273233,398.0,-0.11269364432475353,0.008114951852021202,0.08245208128049564,1.9659423239762661,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",10,"['re_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lsc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",-0.030525095486344835,-0.007416134542105171,398.0,-0.018970615014225003,0.011554480472119832,0.11739945971507347,1.9659423239762661,3.6020817569814727,3.6442698444598496,398.0,3.623175800720661,0.02109404373918848,0.21432632511364832,1.9659423239762661,completed,False,COMPLETE
7,2.899882284546494,2026-06-20 19:23:45.889664,2026-06-20 19:24:21.763857,0 days 00:00:35.874193,,,,,,,,,,,,,RandomForestRegressor,3.0,2.0,89.0,5,,,,,,,,,,,,,,False,-0.036899359707769794,-0.02865496616779581,398.0,-0.0327771629377828,0.004122196769986991,0.041883637676606626,1.9659423239762661,2.884812511130438,2.9149520579625503,398.0,2.899882284546494,0.015069773416055903,0.15311664261690153,1.9659423239762661,851329844630120.1,955839663056591.6,398.0,903584753843355.9,52254909213235.8,530936732629104.56,1.9659423239762661,8.50007468153033,8.733172264901926,398.0,8.616623473216128,0.11654879168579708,1.1841956206834914,1.9659423239762661,2.6010516176045777,2.6412562625224587,398.0,2.621153940063518,0.020102322458940385,0.20424992723751711,1.9659423239762661,399.0,0.7869674185463659,-0.06677219297512273,-0.05202281855864177,398.0,-0.05939750576688225,0.007374687208240475,0.0749306120603322,1.9659423239762661,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",5,"['l1_T6W30', 'l3_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",0.017395993181363756,0.04104755913649726,398.0,0.02922177615893051,0.011825782977566751,0.12015603259913069,1.9659423239762661,3.515211266115909,3.5562285051181344,398.0,3.5357198856170218,0.02050861950111253,0.20837811399155914,1.9659423239762661,completed,False,COMPLETE
8,2.8522359114609834,2026-06-20 19:24:21.781440,2026-06-20 19:25:19.143934,0 days 00:00:57.362494,,,,,,2.0,3.0,276.0,,,,,ExtraTreesRegressor,,,,11,,,,,,,,,,,,,,False,-0.018367657459585643,-0.013142591775475755,398.0,-0.0157551246175307,0.002612532842054944,0.026544676317139988,1.9659423239762661,2.8399221855871724,2.8645496373347945,398.0,2.8522359114609834,0.012313725873811236,0.12511378319026575,1.9659423239762661,853141648960150.4,956298347061600.6,398.0,904719998010875.5,51578349050725.09,524062533677870.7,1.9659423239762661,8.33171311186466,8.55565228397847,398.0,8.443682697921565,0.11196958605690432,1.1376685381328377,1.9659423239762661,2.540175538418882,2.576949220402494,398.0,2.558562379410688,0.018386840991805813,0.18681975390529537,1.9659423239762661,399.0,0.6090225563909775,-0.02347848376707039,-0.014514128694596052,398.0,-0.01899630623083322,0.00448217753623717,0.04554122726426168,1.9659423239762661,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",11,"['nodes_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.07013212398228327,0.09254482272552053,398.0,0.0813384733539019,0.011206349371618627,0.11386226882124896,1.9659423239762661,3.4509810447081146,3.48711591495324,398.0,3.4690484798306773,0.018067435122562488,0.18357442612362054,1.9659423239762661,completed,False,COMPLETE
9,2.8871116076893344,2026-06-20 19:25:19.203932,2026-06-20 19:25:28.338206,0 days 00:00:09.134274,,,,,,,,,,,,,SVR,,,,8,,,,,,,,,15.01455544253768,,0.0401698606222607,scale,linear,,-0.03329605420535115,-0.022988418210507244,398.0,-0.0281422362079292,0.005153817997421955,0.052365439521674446,1.9659423239762661,2.8693782592213064,2.9048449561573624,398.0,2.8871116076893344,0.017733348468027908,0.18017993401858692,1.9659423239762661,746847426688328.4,841782200220723.9,398.0,794314813454526.1,47467386766197.7,482293044147199.06,1.9659423239762661,8.677499188325383,8.83192789745915,398.0,8.754713542892267,0.07721435456688357,0.7845375246661488,1.9659423239762661,2.4481260463454437,2.499125135350918,398.0,2.473625590848181,0.02549954450273685,0.25908847696140114,1.9659423239762661,399.0,0.8295739348370927,-0.09989112189213663,-0.08019928892894417,398.0,-0.0900452054105404,0.009845916481596237,0.10003957150027258,1.9659423239762661,SVR,"{'mode': 'original', 'type': 'SVR'}",8,"['re_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'lcc_T6W30', 'atd_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.027837731002928193,0.053164647917602295,398.0,0.04050118946026524,0.01266345845733705,0.12866724597465995,1.9659423239762661,3.5624312307846546,3.605945264428116,398.0,3.5841882476063853,0.021757016821730542,0.221062472349682,1.9659423239762661,completed,True,COMPLETE
