feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
z_l3_T6W40,0.06757187843454496,0.07580034923449325,1.0,400,1.0
z_l2_T6W40,-0.0583122908623677,0.05207864838369843,1.0,400,1.0
z_lsc_T6W40,-0.056827607801567176,0.041189292981028656,1.0,400,1.0
z_l1_T6W40,-0.04891865100031377,0.045973568879035136,1.0,400,1.0
z_asp_T6W40,0.04375025482868022,0.030836092056820967,1.0,400,1.0
z_diameter_T6W40,0.03793187385311537,0.0332290050388693,1.0,400,1.0
z_pe_T6W40,-0.03288459955360864,0.04247148673112659,1.0,400,1.0
z_atd_T6W40,-0.02541684985485606,0.06063164126969446,1.0,400,1.0
z_re_T6W40,0.019491347011070605,0.04914983406480535,1.0,400,1.0
z_density_T6W40,0.0054681661075403655,0.03831232455595111,1.0,400,1.0
z_lcc_T6W40,-4.926720952164868e-19,1.747665307032349e-17,0.0,400,1.0
z_edges_T6W40,0.0,0.0,0.0,400,1.0
z_nodes_T6W40,0.0,0.0,0.0,400,1.0
