feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
edges_T7W20,0.095569315766841,0.07741961344708038,1.0,400,1.0
re_T7W20,-0.08911800461894895,0.10550409128481955,1.0,400,1.0
lsc_T7W20,0.08261087544782267,0.06511603093644436,1.0,400,1.0
l1_T7W20,-0.06005459954623035,0.06345048545566587,1.0,400,1.0
diameter_T7W20,-0.057339944963597046,0.04764687325186513,1.0,400,1.0
asp_T7W20,-0.04639434045534407,0.04316767692900207,1.0,400,1.0
l3_T7W20,-0.04283095195093576,0.0526795981117464,1.0,400,1.0
l2_T7W20,-0.03848967123022439,0.0583130101647311,1.0,400,1.0
density_T7W20,0.02685158531941726,0.04878452958390644,1.0,400,1.0
pe_T7W20,-0.022793396251755124,0.053436283572833095,1.0,400,1.0
lcc_T7W20,0.017045436672120287,0.03127448653694967,1.0,400,1.0
nodes_T7W20,0.005351783126394962,0.030843082582249756,1.0,400,1.0
atd_T7W20,-0.004078382346472385,0.03269156158499621,1.0,400,1.0
