feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
l2_T2W30,0.25117975963438816,0.14398323876880914,1.0,364,0.91
pe_T2W30,0.21886746671090668,0.09706190245700666,1.0,369,0.9225
lsc_T2W30,0.2026851157038566,0.1031520771102238,1.0,75,0.1875
l1_T2W30,-0.1976128538231227,0.12798694415768744,1.0,67,0.1675
diameter_T2W30,-0.14790472665474602,0.11262322579347835,1.0,191,0.4775
edges_T2W30,0.1397793166971791,0.13147359908972725,1.0,47,0.1175
asp_T2W30,-0.11443437110246858,0.1034065326877358,1.0,190,0.475
l3_T2W30,-0.054435697944392514,0.11908975240320915,1.0,48,0.12
lcc_T2W30,0.041570083624988846,0.24525281457809842,1.0,86,0.215
atd_T2W30,0.02686841617621179,0.13333900548150887,1.0,274,0.685
re_T2W30,0.02302018518871316,0.13187437418620324,1.0,34,0.085
density_T2W30,0.009782572189841863,0.06968475789389512,1.0,45,0.1125
nodes_T2W30,0.006948752788576178,0.2379023770244006,1.0,210,0.525
