target,window,set,metric,mean,std,ci_lower,ci_upper,t_critical,df,significant
COG,T2W10,VALIDATION,R2,-0.022542,0.06145,-0.028582,-0.016501,1.9659,399,True
COG,T2W10,VALIDATION,RMSE,2.280595,0.188293,2.262087,2.299104,1.9659,399,True
COG,T2W10,VALIDATION,MAE,1.782841,0.128303,1.770229,1.795453,1.9659,399,True
COG,T2W10,VALIDATION,rho,0.090035,0.122013,0.078042,0.102029,1.9659,399,True
COG,T2W10,TEST,R2,-0.025555,0.101588,-0.035541,-0.015569,1.9659,399,True
COG,T2W10,TEST,RMSE,2.22928,0.313912,2.198424,2.260137,1.9659,399,True
COG,T2W10,TEST,MAE,1.7491,0.204837,1.728966,1.769235,1.9659,399,True
COG,T2W10,TEST,rho,0.095964,0.177959,0.078472,0.113457,1.9659,399,True
